	corresponding_gene_call	sample_id	pN_gene_consensus
12389	291579	ABBA_M14	0.002956049552610726
12390	291579	ACSA_M25	
12391	291579	COCO_M01	0.0025554732428744445
12392	291579	COCO_M02	0.0014145088124216955
12393	291579	COCO_M03	0.0035657400360380007
12394	291579	COCO_M05	0.0034616336476590505
12395	291579	THOC_M09	
12396	291580	ABBA_M13	
12397	291580	ABBA_M14	
12398	291580	COCO_M01	
12399	291580	COCO_M02	
12400	291580	COCO_M03	6.716518156987407e-05
12401	291580	COCO_M04	
12402	291580	COCO_M05	
12403	291580	THOC_M09	
12404	291580	THOC_M10	
12405	291581	ABBA_M13	0.0014414002011913154
12406	291581	ABBA_M14	0.008090726265340447
12407	291581	ACSA_M25	
12408	291581	COCO_M01	0.0046037694345719355
12409	291581	COCO_M02	0.002957476660096608
12410	291581	COCO_M03	0.00767258456160021
12411	291581	COCO_M04	0.0011567142605001545
12412	291581	COCO_M05	0.008664199277617302
12413	291581	FAGR_M17	
12414	291581	FAGR_M20	
12415	291581	THOC_M09	0.002000545146759234
12416	291581	THOC_M10	
12417	291582	ABBA_M13	
12418	291582	ABBA_M14	0.000759028443592204
12419	291582	COCO_M01	0.0004745440987051738
12420	291582	COCO_M02	0.0004020112838791043
12421	291582	COCO_M03	0.0019302966184475145
12422	291582	COCO_M04	
12423	291582	COCO_M05	0.0005338621110433206
12424	291582	FAGR_M16	
12425	291582	THOC_M09	
12426	291583	ABBA_M13	
12427	291583	ABBA_M14	
12428	291583	COCO_M01	0.002197905381003982
12429	291583	COCO_M02	0.004951705480944348
12430	291583	COCO_M03	0.009999080183678554
12431	291583	COCO_M04	0.005644800932290599
12432	291583	COCO_M05	0.002342000722282422
12433	291584	ABBA_M14	
12434	291584	COCO_M02	
12435	291584	COCO_M05	
12436	291585	ABBA_M14	0.0041274936941068565
12437	291585	COCO_M01	0.004982577615001371
12438	291585	COCO_M02	
12439	291585	COCO_M03	0.0012094969888297282
12440	291585	COCO_M04	
12441	291585	COCO_M05	
12442	291585	FAGR_M20	
12443	291586	ABBA_M13	
12444	291586	COCO_M03	
12445	291587	ABBA_M14	
12446	291587	COCO_M01	0.0001720399132598765
12447	291587	COCO_M02	
12448	291587	COCO_M03	0.0003315435847783357
12449	291587	COCO_M05	
12450	291587	FAGR_M20	
12451	291588	ABBA_M13	0.0002602000509950299
12452	291588	ABBA_M14	0.0006295925251501712
12453	291588	COCO_M01	3.35623028214709e-05
12454	291588	COCO_M02	0.0001964938602635442
12455	291588	COCO_M03	0.0003966317737535804
12456	291588	COCO_M04	
12457	291588	COCO_M05	7.131989349562566e-05
12458	291588	FAGR_M16	
12459	291588	FAGR_M20	
12460	291588	THOC_M10	
12461	291589	ABBA_M12	
12462	291589	ABBA_M13	0.002262598990195317
12463	291589	ABBA_M14	0.003570445320413012
12464	291589	ACSA_M25	
12465	291589	COCO_M01	0.0012629434762431164
12466	291589	COCO_M02	0.003221660033247592
12467	291589	COCO_M03	0.007050386146338569
12468	291589	COCO_M04	
12469	291589	COCO_M05	0.002482377637338816
12470	291589	FAGR_M16	
12471	291589	THOC_M09	
12472	291589	THOC_M10	
12473	291593	ABBA_M13	
12474	291593	ABBA_M14	
12475	291593	COCO_M02	
12476	291594	ABBA_M12	
12477	291594	ABBA_M13	
12478	291594	ABBA_M14	0.00566484893249989
12479	291594	ACSA_M21	
12480	291594	ACSA_M25	
12481	291594	COCO_M01	0.009445513930089003
12482	291594	COCO_M02	0.010588316192905638
12483	291594	COCO_M03	0.009062463976358003
12484	291594	COCO_M04	0.0012874297590639702
12485	291594	COCO_M05	0.009607781692182581
12486	291594	FAGR_M16	0.0031366019670422784
12487	291594	FAGR_M17	
12488	291594	FAGR_M20	0.007368145676309291
12489	291594	THOC_M09	0.007985185606650609
12490	291594	THOC_M10	
12491	291595	COCO_M01	
12492	291595	COCO_M02	
12493	291595	COCO_M03	
12494	291595	COCO_M05	
12495	291595	FAGR_M17	
12496	291595	FAGR_M20	
12497	291596	COCO_M01	0.0026062232431417185
12498	291596	COCO_M03	
12499	291596	COCO_M05	
12500	291596	FAGR_M16	
12501	291596	FAGR_M20	
12502	291597	ABBA_M14	
12503	291597	COCO_M05	
12504	291598	COCO_M03	
12505	291599	ABBA_M14	0.0017027371101209438
12506	291599	COCO_M05	
12507	291600	COCO_M03	
12508	291602	COCO_M01	
12509	291602	COCO_M03	
12510	291603	COCO_M01	
12511	291603	COCO_M03	0.001123438294815983
12512	291603	FAGR_M17	0.003461829767594895
12513	291603	FAGR_M20	
12514	291604	COCO_M03	
12515	291606	ABBA_M13	
12516	291606	ACSA_M25	
12517	291606	COCO_M01	
12518	291606	COCO_M03	
12519	291606	FAGR_M16	0.0
12520	291607	ABBA_M13	
12521	291607	COCO_M02	
12522	291607	COCO_M03	
12523	291607	COCO_M04	
12524	291607	THOC_M10	
12525	291608	ABBA_M12	
12526	291608	ABBA_M13	0.0008418009928672865
12527	291608	ABBA_M14	0.0011024552721666313
12528	291608	COCO_M01	0.003750741418717635
12529	291608	COCO_M02	0.0008432481065065061
12530	291608	COCO_M03	0.005184457090861467
12531	291608	COCO_M04	
12532	291608	COCO_M05	0.0030861801242235915
12533	291608	THOC_M09	
12534	291609	ABBA_M14	
12535	291609	COCO_M01	
12536	291609	COCO_M02	
12537	291609	COCO_M03	0.0017103944098863302
12538	291609	COCO_M05	
12539	291609	THOC_M09	
12540	291610	ABBA_M14	
12541	291610	COCO_M01	0.000756540413900818
12542	291610	COCO_M02	
12543	291610	COCO_M03	
12544	291610	COCO_M05	
12545	291610	FAGR_M16	
12546	291610	THOC_M10	
12547	291611	COCO_M01	
12548	291611	COCO_M03	
12549	291611	COCO_M05	
12550	291612	ABBA_M13	
12551	291612	ABBA_M14	
12552	291612	COCO_M01	0.0008867275143888385
12553	291612	COCO_M02	0.0007792909382590683
12554	291612	COCO_M03	0.0007775485119944771
12555	291612	COCO_M05	
12556	291612	THOC_M09	
12557	291613	ABBA_M13	
12558	291613	ABBA_M14	
12559	291613	COCO_M01	
12560	291613	COCO_M02	0.0009994880883793579
12561	291613	COCO_M03	0.0024210200340379143
12562	291613	COCO_M05	0.0028689289512753326
12563	291614	ABBA_M14	0.0026882224347008167
12564	291614	COCO_M02	
12565	291614	COCO_M03	0.00538962676463553
12566	291614	THOC_M09	
12567	291615	ABBA_M13	
12568	291615	ABBA_M14	
12569	291615	COCO_M01	
12570	291615	COCO_M02	0.0010255502154138943
12571	291615	COCO_M03	0.00027516366551394287
12572	291615	COCO_M05	
12573	291615	FAGR_M20	
12574	291615	THOC_M09	
12575	291616	COCO_M02	
12576	291616	COCO_M03	
12577	291617	COCO_M01	
12578	291617	COCO_M02	
12579	291617	COCO_M03	
12580	291617	COCO_M05	
12581	291618	ABBA_M14	
12582	291618	COCO_M01	
12583	291618	COCO_M02	0.0005146839670582401
12584	291618	COCO_M03	0.00035858022311047915
12585	291618	COCO_M05	0.0012818008461339182
12586	291618	FAGR_M20	
12587	291618	THOC_M08	
12588	291619	COCO_M01	
12589	291619	COCO_M02	
12590	291619	COCO_M03	
12591	291620	COCO_M01	
12592	291620	COCO_M02	
12593	291620	COCO_M03	
12594	291620	COCO_M05	
12595	291621	COCO_M01	
12596	291621	COCO_M02	
12597	291621	COCO_M03	
12598	291621	COCO_M05	
12599	291622	ABBA_M14	
12600	291622	COCO_M01	
12601	291622	COCO_M02	0.0003237582978962283
12602	291622	COCO_M03	0.0008274926420507513
12603	291622	COCO_M05	
12604	291622	FAGR_M20	
12605	291622	THOC_M09	
12606	291623	COCO_M01	
12607	291623	COCO_M02	
12608	291623	COCO_M03	
12609	291624	COCO_M01	
12610	291624	COCO_M02	
12611	291624	COCO_M03	
12612	291624	COCO_M05	
12613	291625	COCO_M03	
12614	291626	ABBA_M14	
12615	291626	COCO_M01	0.0010144875521898755
12616	291626	COCO_M02	0.0015753643724489442
12617	291626	COCO_M03	0.0015477745661383348
12618	291626	COCO_M05	
12619	291627	COCO_M03	
12620	291628	ABBA_M14	
12621	291628	COCO_M01	
12622	291628	COCO_M03	
12623	291628	COCO_M05	
12624	291628	THOC_M08	
12625	291629	COCO_M01	
12626	291629	COCO_M03	
12627	291630	ABBA_M14	
12628	291630	COCO_M01	
12629	291630	COCO_M02	
12630	291630	COCO_M03	0.00044581883801840744
12631	291630	COCO_M05	
12632	291631	COCO_M01	
12633	291631	COCO_M02	
12634	291631	COCO_M03	
12635	291631	COCO_M05	
12636	291631	FAGR_M20	
12637	291632	ABBA_M14	
12638	291632	COCO_M01	
12639	291632	COCO_M02	
12640	291632	COCO_M03	0.002082681327483295
12641	291632	COCO_M05	
12642	291633	ABBA_M14	
12643	291633	COCO_M01	
12644	291633	COCO_M02	
12645	291633	COCO_M03	0.000557283920977542
12646	291633	COCO_M05	
12647	291634	COCO_M02	
12648	291634	COCO_M03	
12649	291634	COCO_M05	
12650	291635	COCO_M01	
12651	291635	COCO_M02	0.005542429378886241
12652	291635	COCO_M03	0.005619476048996975
12653	291636	COCO_M02	
12654	291636	COCO_M03	
12655	291636	COCO_M05	
12656	291636	FAGR_M20	
12657	291637	ABBA_M14	
12658	291637	COCO_M02	
12659	291637	COCO_M03	
12660	291637	COCO_M05	
12661	291639	COCO_M02	
12662	291639	COCO_M03	
12663	291639	FAGR_M20	
12664	291640	COCO_M01	
12665	291640	COCO_M02	
12666	291640	COCO_M03	
12667	291640	COCO_M05	0.002063656712343726
12668	291640	FAGR_M20	
12669	291641	ABBA_M13	0.0028291989135362664
12670	291641	ABBA_M14	0.002321731369924144
12671	291641	COCO_M01	
12672	291641	COCO_M03	0.00760540570996016
12673	291642	ABBA_M14	
12674	291642	COCO_M01	
12675	291642	COCO_M03	0.0025761628968008366
12676	291642	COCO_M05	
12677	291642	FAGR_M20	
12678	291642	THOC_M09	
12679	291643	ABBA_M14	
12680	291643	COCO_M01	
12681	291643	COCO_M03	0.001856823266219242
12682	291643	COCO_M05	
12683	291643	FAGR_M17	0.0016473459426479583
12684	291644	ABBA_M13	
12685	291644	ABBA_M14	
12686	291644	ACSA_M24	
12687	291644	COCO_M01	
12688	291644	COCO_M03	0.0029574592074592125
12689	291644	COCO_M05	
12690	291645	ABBA_M14	0.00043626845051988487
12691	291645	COCO_M02	0.0008343634116192799
12692	291645	COCO_M03	0.0007663863264330518
12693	291645	COCO_M05	0.0006953028430160665
12694	291645	FAGR_M20	
12695	291645	THOC_M09	
12696	291647	ABBA_M13	
12697	291647	ABBA_M14	
12698	291647	COCO_M01	0.00510433425250297
12699	291647	COCO_M02	0.0029939575827209733
12700	291647	COCO_M03	0.004159832698246288
12701	291647	COCO_M04	0.001381741947779688
12702	291647	COCO_M05	0.00533863629382499
12703	291648	ABBA_M13	0.005592846996987377
12704	291648	ABBA_M14	0.002704920231188942
12705	291648	ACSA_M25	
12706	291648	COCO_M01	0.007342502245514145
12707	291648	COCO_M02	0.007980622826038166
12708	291648	COCO_M03	0.009102748452529948
12709	291648	COCO_M04	
12710	291648	COCO_M05	0.006117398188664101
12711	291648	FAGR_M16	
12712	291648	FAGR_M20	
12713	291648	THOC_M09	0.0027711862095300267
12714	291649	ABBA_M13	0.002106421739790505
12715	291649	ABBA_M14	0.0013120248508133791
12716	291649	COCO_M01	0.0007590708972218036
12717	291649	COCO_M02	0.000899029353957048
12718	291649	COCO_M03	0.0013416933288628037
12719	291649	COCO_M05	0.0011427467325448243
12720	291649	FAGR_M16	
12721	291649	THOC_M09	
12722	291650	ABBA_M13	0.005314205080000287
12723	291650	ABBA_M14	0.0015088994303553687
12724	291650	COCO_M01	0.0047933476831585105
12725	291650	COCO_M02	0.0045130573583403435
12726	291650	COCO_M03	0.006650285487688606
12727	291650	COCO_M05	0.0050788994903089805
12728	291650	FAGR_M20	
12729	291650	THOC_M08	
12730	291650	THOC_M09	
12731	291650	THOC_M10	
12732	291651	ABBA_M13	
12733	291651	ABBA_M14	
12734	291651	COCO_M01	0.002696033634128831
12735	291651	COCO_M02	0.0009421240584019355
12736	291651	COCO_M03	0.004005440920534401
12737	291651	COCO_M05	0.002013329042747789
12738	291651	THOC_M08	
12739	291651	THOC_M09	0.002467817055243391
12740	291652	ABBA_M13	0.0009161054994388362
12741	291652	ABBA_M14	
12742	291652	COCO_M01	
12743	291652	COCO_M02	
12744	291652	COCO_M03	0.0012460373784109818
12745	291652	COCO_M05	0.0004705942205942223
12746	291652	FAGR_M16	
12747	291652	THOC_M06	
12748	291652	THOC_M08	
12749	291652	THOC_M09	0.0014917695473251082
12750	291652	THOC_M10	
12751	291653	ABBA_M13	0.0018527700673029292
12752	291653	ABBA_M14	0.0018687729903339673
12753	291653	ACSA_M21	0.0006176470588235262
12754	291653	ACSA_M25	0.002060553633217982
12755	291653	COCO_M01	0.001214966301844353
12756	291653	COCO_M02	0.004071498623281228
12757	291653	COCO_M03	0.004016736845228423
12758	291653	COCO_M04	
12759	291653	COCO_M05	0.0008207738326927087
12760	291653	FAGR_M16	0.0025342733247144876
12761	291653	FAGR_M17	0.001882776393157006
12762	291653	FAGR_M18	0.0017941176470588139
12763	291653	FAGR_M19	0.0007058823529411727
12764	291653	FAGR_M20	0.002473335488041357
12765	291653	THOC_M06	
12766	291653	THOC_M07	
12767	291653	THOC_M09	
12768	291653	THOC_M10	0.0011148459383753442
12769	291654	ABBA_M12	
12770	291654	ABBA_M13	0.0006412213740457992
12771	291654	ABBA_M14	0.0015955119189377455
12772	291654	COCO_M01	0.0
12773	291654	COCO_M02	0.0016036654339055645
12774	291654	COCO_M03	0.0011383027793705695
12775	291654	COCO_M05	0.001021726365237812
12776	291654	FAGR_M20	
12777	291654	THOC_M09	
12778	291655	ABBA_M13	
12779	291655	ABBA_M14	
12780	291655	COCO_M01	
12781	291655	COCO_M03	
12782	291655	THOC_M09	
12783	291656	ABBA_M13	
12784	291656	ABBA_M14	
12785	291656	COCO_M01	
12786	291656	COCO_M02	
12787	291656	COCO_M03	
12788	291656	COCO_M04	
12789	291656	COCO_M05	
12790	291657	ABBA_M13	
12791	291657	COCO_M01	
12792	291657	COCO_M03	
12793	291657	COCO_M05	
12794	291658	ABBA_M13	0.0016763719781189373
12795	291658	ABBA_M14	0.00014437653400067404
12796	291658	COCO_M01	0.0012328209762598548
12797	291658	COCO_M02	
12798	291658	COCO_M03	0.002893235512926082
12799	291658	COCO_M05	0.0029655577039035506
12800	291658	FAGR_M16	
12801	291658	THOC_M08	
12802	291658	THOC_M09	
12803	291659	ABBA_M14	
12804	291659	COCO_M02	
12805	291659	COCO_M03	0.001388459498270484
12806	291659	THOC_M09	
12807	291660	ABBA_M12	
12808	291660	ABBA_M13	
12809	291660	ABBA_M14	0.00016223800754187537
12810	291660	COCO_M01	0.001906395624280827
12811	291660	COCO_M02	0.0011471327152530898
12812	291660	COCO_M03	0.0026639474232910453
12813	291660	COCO_M04	0.0008968931620865346
12814	291660	COCO_M05	0.0023492736545222795
12815	291660	FAGR_M20	
12816	291661	ABBA_M14	
12817	291661	COCO_M01	
12818	291661	COCO_M02	
12819	291661	COCO_M03	
12820	291661	COCO_M05	
12821	291662	ABBA_M12	0.0009317325309460346
12822	291662	ABBA_M13	0.0019209010327100999
12823	291662	ABBA_M14	0.0028826663885603144
12824	291662	ABBA_M15	0.0005697644973411004
12825	291662	ACSA_M25	0.0021350046247206452
12826	291662	COCO_M01	0.0007060064465503567
12827	291662	COCO_M02	0.0007260020397063539
12828	291662	COCO_M03	0.0016395515131442996
12829	291662	COCO_M04	
12830	291662	COCO_M05	0.002419004706052321
12831	291662	THOC_M09	
12832	291662	THOC_M10	
12833	291663	ABBA_M13	
12834	291663	COCO_M01	
12835	291663	COCO_M02	0.004182185972260873
12836	291663	COCO_M03	0.009556648088143327
12837	291663	COCO_M05	0.0030480711061473325
12838	291663	THOC_M09	0.002928559643623166
12839	291664	ABBA_M13	0.0016831328537049938
12840	291664	ABBA_M14	0.0005051162753988618
12841	291664	COCO_M01	0.000424968528888308
12842	291664	COCO_M02	0.0038590016337630693
12843	291664	COCO_M03	0.005369169722873706
12844	291664	COCO_M05	0.0023346260242340343
12845	291664	THOC_M09	
12846	291665	ABBA_M12	
12847	291665	ABBA_M13	0.001916847405668311
12848	291665	ABBA_M14	0.0027600647965855523
12849	291665	ACSA_M24	
12850	291665	ACSA_M25	
12851	291665	COCO_M01	0.004040173332247512
12852	291665	COCO_M02	0.0043407016269359135
12853	291665	COCO_M03	0.006281288742145543
12854	291665	COCO_M04	0.0005571878856987335
12855	291665	COCO_M05	0.003954300044347418
12856	291665	THOC_M09	0.0010620198554489205
12857	291666	ABBA_M13	0.0004621806259658833
12858	291666	ABBA_M14	0.0032413789534939687
12859	291666	ACSA_M24	
12860	291666	COCO_M01	0.0008667777429831909
12861	291666	COCO_M02	0.0011263337464753284
12862	291666	COCO_M03	0.001974081829402763
12863	291666	COCO_M04	0.00027997480226779473
12864	291666	COCO_M05	0.00033044394425554196
12865	291666	FAGR_M20	
12866	291666	THOC_M09	
12867	291666	THOC_M10	
12868	291667	ABBA_M13	0.001141374021525601
12869	291667	ABBA_M14	0.0008855036691681776
12870	291667	ACSA_M25	
12871	291667	COCO_M01	0.002435894686351678
12872	291667	COCO_M02	0.001558624022749438
12873	291667	COCO_M03	0.003457634924760286
12874	291667	COCO_M04	
12875	291667	COCO_M05	0.0015635406480462057
12876	291667	FAGR_M20	
12877	291667	THOC_M09	
12878	291668	COCO_M01	
12879	291668	COCO_M02	
12880	291668	COCO_M03	0.0033357769064364545
12881	291668	COCO_M05	
12882	291669	ABBA_M13	
12883	291669	ABBA_M14	
12884	291669	COCO_M01	0.003082889633865769
12885	291669	COCO_M02	0.0
12886	291669	COCO_M03	0.0026940723141163614
12887	291669	COCO_M05	
12888	291669	THOC_M09	
12889	291670	ABBA_M13	0.0007607114478270182
12890	291670	ABBA_M14	0.0008396733794099587
12891	291670	COCO_M01	0.0035279084200887417
12892	291670	COCO_M02	0.0014963283820709436
12893	291670	COCO_M03	0.0034196429200061577
12894	291670	COCO_M04	
12895	291670	COCO_M05	0.004051659492721967
12896	291670	THOC_M09	
12897	291671	COCO_M01	0.0009230769230769231
12898	291671	COCO_M02	0.0014201183431952662
12899	291671	COCO_M03	0.0025704508967478554
12900	291671	COCO_M05	0.0013846153846153845
12901	291671	THOC_M09	
12902	291672	ABBA_M13	0.0013022626368147383
12903	291672	ABBA_M14	0.0008057171347847759
12904	291672	COCO_M01	0.0014755912379312735
12905	291672	COCO_M02	0.0005076934795856182
12906	291672	COCO_M03	0.004278365825636753
12907	291672	COCO_M04	0.0015545428304015803
12908	291672	COCO_M05	0.0011287346914833733
12909	291672	FAGR_M20	
12910	291672	THOC_M06	
12911	291672	THOC_M09	
12912	291672	THOC_M10	
12913	291673	ABBA_M13	
12914	291673	ABBA_M14	0.0009308319885242947
12915	291673	COCO_M01	0.0009482627825823076
12916	291673	COCO_M02	
12917	291673	COCO_M03	0.002712388271457845
12918	291673	COCO_M05	
12919	291674	ABBA_M13	
12920	291674	ABBA_M14	0.0007533979845740226
12921	291674	ACSA_M21	0.001718899904061396
12922	291674	COCO_M01	0.0003911342894393731
12923	291674	COCO_M02	0.0020986755937318466
12924	291674	COCO_M03	0.002462255249524022
12925	291674	COCO_M05	
12926	291674	FAGR_M19	0.001395470535221091
12927	291674	FAGR_M20	
12928	291674	THOC_M06	
12929	291674	THOC_M09	
12930	291675	ABBA_M13	
12931	291675	ABBA_M14	0.0011936948611285933
12932	291675	COCO_M01	0.0014867805158407478
12933	291675	COCO_M02	0.0012978194258601219
12934	291675	COCO_M03	0.002889938626659828
12935	291675	COCO_M04	
12936	291675	COCO_M05	0.0016249297533924337
12937	291675	FAGR_M20	
12938	291675	THOC_M09	
12939	291675	THOC_M10	
12940	291676	ABBA_M13	
12941	291676	ABBA_M14	0.003712540919382314
12942	291676	COCO_M01	0.007732257513871141
12943	291676	COCO_M02	0.0057084051555033
12944	291676	COCO_M03	0.0086038531437239
12945	291676	COCO_M04	0.0035773425117687344
12946	291676	COCO_M05	
12947	291677	ABBA_M13	0.0017271423769046651
12948	291677	ABBA_M14	0.0012931321498488506
12949	291677	ACSA_M25	
12950	291677	COCO_M01	0.0018938088944290348
12951	291677	COCO_M02	0.0020738886480201244
12952	291677	COCO_M03	0.0020965003627619705
12953	291677	COCO_M04	
12954	291677	COCO_M05	0.0008995274325748862
12955	291677	THOC_M09	
12956	291678	ABBA_M14	
12957	291678	COCO_M03	
12958	291679	ABBA_M13	
12959	291679	ABBA_M14	0.0019030499596234176
12960	291679	COCO_M01	0.0014407036700030342
12961	291679	COCO_M02	0.0008920378174351475
12962	291679	COCO_M03	0.0017788143719471678
12963	291679	COCO_M05	
12964	291679	THOC_M09	
12965	291680	ABBA_M13	
12966	291680	ABBA_M14	0.0004286666878353916
12967	291680	COCO_M01	0.0006453046913651055
12968	291680	COCO_M02	0.0002919016017164809
12969	291680	COCO_M03	0.002589354605699069
12970	291680	COCO_M04	
12971	291680	COCO_M05	5.239259517988119e-05
12972	291680	FAGR_M20	
12973	291681	ABBA_M13	0.00038793103448275893
12974	291681	ABBA_M14	0.0034773457939519673
12975	291681	COCO_M01	0.004489098082369402
12976	291681	COCO_M02	0.003979820533795684
12977	291681	COCO_M03	0.007356413947329822
12978	291681	COCO_M04	
12979	291681	COCO_M05	
12980	291681	THOC_M09	
12981	291682	ABBA_M13	
12982	291682	ABBA_M14	0.0022229565509992383
12983	291682	ACSA_M21	
12984	291682	ACSA_M24	
12985	291682	ACSA_M25	
12986	291682	COCO_M01	0.0028540057526524657
12987	291682	COCO_M02	0.006712336661677402
12988	291682	COCO_M03	0.007672122404810791
12989	291682	COCO_M05	0.0010421554825590519
12990	291682	THOC_M09	
12991	291683	ABBA_M13	7.368834741599527e-05
12992	291683	ABBA_M14	0.0013489166343361664
12993	291683	ACSA_M25	
12994	291683	COCO_M01	0.0007733284075955726
12995	291683	COCO_M02	0.0012797749324814172
12996	291683	COCO_M03	0.002339419579435771
12997	291683	COCO_M04	
12998	291683	COCO_M05	0.0007033887707890458
12999	291683	THOC_M09	
13000	291684	ABBA_M14	
13001	291684	COCO_M02	
13002	291684	COCO_M03	
13003	291685	ABBA_M13	
13004	291685	ABBA_M14	0.001501596726479501
13005	291685	ACSA_M25	
13006	291685	COCO_M01	0.0028226290940977033
13007	291685	COCO_M02	0.0020924353247263297
13008	291685	COCO_M03	0.006653729897150422
13009	291685	COCO_M05	0.002207638639374068
13010	291685	THOC_M09	
13011	291686	ABBA_M13	
13012	291686	ABBA_M14	0.000668270515904838
13013	291686	COCO_M01	0.0056742905662666
13014	291686	COCO_M02	0.004026788625271206
13015	291686	COCO_M03	0.006830458479662508
13016	291686	COCO_M04	0.004550287205129413
13017	291686	COCO_M05	
13018	291686	FAGR_M20	
13019	291687	ABBA_M12	
13020	291687	ABBA_M13	0.0019188555925514872
13021	291687	ABBA_M14	0.0007889219905108689
13022	291687	COCO_M01	0.0022077243364943475
13023	291687	COCO_M02	0.0048743812592185526
13024	291687	COCO_M03	0.0071582403109245055
13025	291687	COCO_M04	
13026	291687	COCO_M05	0.0030409135055113976
13027	291687	THOC_M09	
13028	291688	ABBA_M12	
13029	291688	ABBA_M13	0.0016348659871431891
13030	291688	ABBA_M14	0.00527014426090266
13031	291688	ACSA_M25	
13032	291688	COCO_M01	0.006631330957714
13033	291688	COCO_M02	0.00268929495669972
13034	291688	COCO_M03	0.005015478646494273
13035	291688	COCO_M04	
13036	291688	COCO_M05	0.004337470599803898
13037	291688	FAGR_M20	
13038	291688	THOC_M09	
13039	291689	ABBA_M12	
13040	291689	ABBA_M13	0.00037780803267529296
13041	291689	ABBA_M14	0.0008543841851364057
13042	291689	ACSA_M25	
13043	291689	COCO_M01	0.0009351921294714338
13044	291689	COCO_M02	0.0007955857288799977
13045	291689	COCO_M03	0.002302100277927561
13046	291689	COCO_M04	0.0
13047	291689	COCO_M05	0.0003137896363327227
13048	291689	FAGR_M20	0.00025916561314791656
13049	291689	THOC_M09	0.0005625790139064529
13050	291690	ABBA_M13	
13051	291690	ABBA_M14	
13052	291690	COCO_M01	
13053	291690	COCO_M02	
13054	291690	COCO_M03	
13055	291691	ABBA_M13	
13056	291691	ABBA_M14	
13057	291691	COCO_M01	0.0014790641630685803
13058	291691	COCO_M02	
13059	291691	COCO_M03	0.0019642060260096073
13060	291691	COCO_M05	
13061	291691	THOC_M09	
13062	291691	THOC_M10	
13063	291692	ABBA_M14	0.000899894247460945
13064	291692	COCO_M01	0.003399451626849529
13065	291692	COCO_M02	0.003223960727801199
13066	291692	COCO_M03	0.005122258176591703
13067	291692	COCO_M05	0.0031861616468342735
13068	291693	ABBA_M14	
13069	291693	COCO_M01	0.0026518425394829958
13070	291693	COCO_M02	
13071	291693	COCO_M03	0.002305178114827823
13072	291693	COCO_M05	
13073	291693	FAGR_M20	
13074	291694	ABBA_M14	0.0026489186283980204
13075	291694	COCO_M01	0.005263700625404672
13076	291694	COCO_M02	0.001118348946666408
13077	291694	COCO_M03	0.006369106203898952
13078	291694	COCO_M04	
13079	291694	COCO_M05	0.003065368746776698
13080	291694	FAGR_M20	
13081	291694	THOC_M07	
13082	291694	THOC_M09	
13083	291695	ABBA_M13	
13084	291695	ABBA_M14	0.002937930408465308
13085	291695	ACSA_M24	
13086	291695	COCO_M01	0.006850023038355348
13087	291695	COCO_M02	0.0030707722825797277
13088	291695	COCO_M03	0.009988694361382873
13089	291695	COCO_M04	
13090	291695	COCO_M05	0.010602436166686756
13091	291695	THOC_M09	0.003313277837303217
13092	291695	THOC_M10	
13093	291696	ABBA_M13	0.00032490608183571726
13094	291696	ABBA_M14	0.004432683036897228
13095	291696	COCO_M01	0.004201184013431349
13096	291696	COCO_M02	0.002645392997915936
13097	291696	COCO_M03	0.0057174751224717164
13098	291696	COCO_M05	0.006682304076521293
13099	291696	FAGR_M16	
13100	291696	FAGR_M20	
13101	291696	THOC_M09	
13102	291697	ABBA_M14	0.0004092769440654842
13103	291697	COCO_M01	
13104	291697	COCO_M02	
13105	291697	COCO_M03	6.496459429610859e-05
13106	291697	FAGR_M16	
13107	291697	FAGR_M20	
13108	291697	THOC_M09	
13109	291698	ABBA_M13	
13110	291698	ABBA_M14	0.0008043639303220287
13111	291698	ACSA_M25	
13112	291698	COCO_M01	0.004422102840299957
13113	291698	COCO_M02	0.002483776682379984
13114	291698	COCO_M03	0.00500802595557784
13115	291698	COCO_M04	
13116	291698	COCO_M05	0.0007244537512955554
13117	291698	THOC_M09	
13118	291698	THOC_M10	
13119	291699	ABBA_M13	
13120	291699	ABBA_M14	
13121	291699	COCO_M01	0.0033438184444755056
13122	291699	COCO_M02	0.0009641840501381639
13123	291699	COCO_M03	0.0012429861402990315
13124	291699	COCO_M05	
13125	291699	THOC_M09	
13126	291700	ABBA_M13	0.0012663326456429829
13127	291700	ABBA_M14	0.0016299117556821939
13128	291700	COCO_M01	0.005597768888153568
13129	291700	COCO_M02	0.0025023126701892427
13130	291700	COCO_M03	0.004482285565443594
13131	291700	COCO_M04	0.00030651340996168397
13132	291700	COCO_M05	0.0018032669756807577
13133	291700	FAGR_M20	
13134	291700	THOC_M09	
13135	291701	ABBA_M13	7.145238889153508e-05
13136	291701	ABBA_M14	0.0016777661064887198
13137	291701	COCO_M01	0.0014313753935294412
13138	291701	COCO_M02	0.0011945041465868864
13139	291701	COCO_M03	0.005113149976161945
13140	291701	COCO_M05	0.0010698088898068573
13141	291701	FAGR_M20	
13142	291702	ABBA_M13	
13143	291702	ABBA_M14	0.0024993775574271
13144	291702	COCO_M01	0.0008670475641899123
13145	291702	COCO_M02	0.0007246241691943069
13146	291702	COCO_M03	0.005086565684939566
13147	291702	COCO_M04	
13148	291702	COCO_M05	0.001500806885422274
13149	291703	ABBA_M13	
