	corresponding_gene_call	sample_id	num_SCVs
11753	173097	COCO_M02	25
11754	173097	COCO_M03	34
11755	173097	COCO_M04	8
11756	173097	COCO_M05	25
11757	173097	THOC_M10	2
11758	173098	ABBA_M13	3
11759	173098	ABBA_M14	10
11760	173098	COCO_M01	18
11761	173098	COCO_M02	22
11762	173098	COCO_M03	21
11763	173098	COCO_M05	16
11764	173098	THOC_M10	5
11765	173099	ABBA_M13	3
11766	173099	ABBA_M14	8
11767	173099	COCO_M01	12
11768	173099	COCO_M02	23
11769	173099	COCO_M03	27
11770	173099	COCO_M04	2
11771	173099	COCO_M05	9
11772	173099	THOC_M09	1
11773	173100	ABBA_M13	6
11774	173100	ABBA_M14	3
11775	173100	COCO_M01	28
11776	173100	COCO_M02	26
11777	173100	COCO_M03	30
11778	173100	COCO_M04	14
11779	173100	COCO_M05	49
11780	173100	THOC_M10	8
11781	173101	ABBA_M13	15
11782	173101	ABBA_M14	17
11783	173101	ACSA_M21	3
11784	173101	COCO_M01	34
11785	173101	COCO_M02	38
11786	173101	COCO_M03	32
11787	173101	COCO_M04	8
11788	173101	COCO_M05	33
11789	173101	FAGR_M20	5
11790	173101	THOC_M09	16
11791	173102	ABBA_M13	28
11792	173102	ABBA_M14	25
11793	173102	ABBA_M15	8
11794	173102	ACSA_M25	2
11795	173102	COCO_M01	77
11796	173102	COCO_M02	75
11797	173102	COCO_M03	114
11798	173102	COCO_M04	6
11799	173102	COCO_M05	68
11800	173102	FAGR_M16	2
11801	173102	FAGR_M20	1
11802	173102	THOC_M09	2
11803	173102	THOC_M10	9
11804	173103	ABBA_M13	2
11805	173103	ABBA_M14	8
11806	173103	COCO_M01	19
11807	173103	COCO_M02	14
11808	173103	COCO_M03	24
11809	173103	COCO_M05	11
11810	173103	THOC_M09	10
11811	173104	ABBA_M14	2
11812	173104	COCO_M01	5
11813	173104	COCO_M02	19
11814	173104	COCO_M03	42
11815	173105	COCO_M01	13
11816	173106	ABBA_M12	2
11817	173106	ABBA_M13	1
11818	173106	ABBA_M14	19
11819	173106	COCO_M01	11
11820	173106	COCO_M02	20
11821	173106	COCO_M03	24
11822	173106	COCO_M05	8
11823	173106	THOC_M09	7
11824	173107	ABBA_M13	3
11825	173107	ABBA_M14	11
11826	173107	COCO_M01	31
11827	173107	COCO_M02	24
11828	173107	COCO_M03	32
11829	173107	COCO_M04	17
11830	173107	COCO_M05	16
11831	173107	FAGR_M20	2
11832	173107	THOC_M09	1
11833	173108	ABBA_M13	22
11834	173108	ABBA_M14	25
11835	173108	ACSA_M25	2
11836	173108	COCO_M01	46
11837	173108	COCO_M02	41
11838	173108	COCO_M03	42
11839	173108	COCO_M04	11
11840	173108	COCO_M05	16
11841	173108	THOC_M09	1
11842	173109	ABBA_M13	8
11843	173109	ABBA_M14	12
11844	173109	COCO_M01	36
11845	173109	COCO_M02	23
11846	173109	COCO_M03	32
11847	173109	COCO_M05	11
11848	173109	THOC_M09	4
11849	173110	ACSA_M25	9
11850	173110	COCO_M01	19
11851	173110	COCO_M02	24
11852	173110	COCO_M03	34
11853	173110	COCO_M05	1
11854	173110	THOC_M09	2
11855	173111	ABBA_M14	11
11856	173111	COCO_M01	12
11857	173111	COCO_M02	14
11858	173111	COCO_M03	12
11859	173111	COCO_M05	9
11860	173111	THOC_M09	3
11861	173112	ABBA_M13	1
11862	173112	ABBA_M14	4
11863	173112	ACSA_M25	1
11864	173112	COCO_M01	3
11865	173112	COCO_M02	9
11866	173112	COCO_M03	24
11867	173112	COCO_M05	4
11868	173113	ABBA_M12	3
11869	173113	ABBA_M13	25
11870	173113	ABBA_M14	14
11871	173113	ACSA_M25	2
11872	173113	COCO_M01	10
11873	173113	COCO_M02	12
11874	173113	COCO_M03	43
11875	173113	COCO_M05	7
11876	173114	ABBA_M13	27
11877	173114	ABBA_M14	9
11878	173114	COCO_M01	37
11879	173114	COCO_M02	27
11880	173114	COCO_M03	35
11881	173114	COCO_M05	25
11882	173115	ABBA_M12	7
11883	173115	ABBA_M13	6
11884	173115	ABBA_M14	13
11885	173115	COCO_M01	30
11886	173115	COCO_M02	38
11887	173115	COCO_M03	70
11888	173115	COCO_M05	16
11889	173115	FAGR_M20	2
11890	173115	THOC_M09	5
11891	173115	THOC_M10	11
11892	173116	ABBA_M13	8
11893	173116	ABBA_M14	29
11894	173116	COCO_M01	48
11895	173116	COCO_M02	51
11896	173116	COCO_M03	57
11897	173116	COCO_M04	4
11898	173116	COCO_M05	19
11899	173116	FAGR_M20	1
11900	173116	THOC_M09	3
11901	173116	THOC_M10	9
11902	173117	ABBA_M13	1
11903	173117	ABBA_M14	9
11904	173117	COCO_M01	27
11905	173117	COCO_M02	38
11906	173117	COCO_M03	39
11907	173117	COCO_M05	18
11908	173117	THOC_M09	2
11909	173118	ABBA_M13	15
11910	173118	ABBA_M14	18
11911	173118	COCO_M01	18
11912	173118	COCO_M02	8
11913	173118	COCO_M03	40
11914	173118	COCO_M04	6
11915	173118	COCO_M05	9
11916	173118	THOC_M09	9
11917	173118	THOC_M10	2
11918	173119	ABBA_M13	22
11919	173119	ABBA_M14	26
11920	173119	COCO_M01	13
11921	173119	COCO_M02	21
11922	173119	COCO_M03	50
11923	173119	COCO_M04	5
11924	173119	COCO_M05	25
11925	173119	THOC_M09	13
11926	173119	THOC_M10	11
11927	173120	ABBA_M13	2
11928	173120	ABBA_M14	1
11929	173120	COCO_M01	2
11930	173120	COCO_M02	6
11931	173120	COCO_M03	13
11932	173120	THOC_M09	3
11933	173121	ABBA_M13	4
11934	173121	ABBA_M14	13
11935	173121	COCO_M01	16
11936	173121	COCO_M02	15
11937	173121	COCO_M03	35
11938	173121	FAGR_M20	6
11939	173122	ABBA_M13	9
11940	173122	ABBA_M14	21
11941	173122	COCO_M01	17
11942	173122	COCO_M02	9
11943	173122	COCO_M03	52
11944	173122	COCO_M04	10
11945	173122	COCO_M05	16
11946	173123	ABBA_M13	9
11947	173123	ABBA_M14	16
11948	173123	ACSA_M25	1
11949	173123	COCO_M01	60
11950	173123	COCO_M02	50
11951	173123	COCO_M03	62
11952	173123	COCO_M05	52
11953	173123	THOC_M09	5
11954	173125	ABBA_M13	2
11955	173125	COCO_M01	5
11956	173125	COCO_M02	2
11957	173125	COCO_M03	1
11958	173126	ABBA_M13	2
11959	173126	ABBA_M14	1
11960	173126	COCO_M03	7
11961	173126	COCO_M04	1
11962	173126	COCO_M05	3
11963	173126	FAGR_M20	2
11964	173127	ABBA_M12	2
11965	173127	ABBA_M13	1
11966	173127	ABBA_M14	5
11967	173127	COCO_M03	17
11968	173127	COCO_M05	7
11969	173127	THOC_M09	4
11970	173128	ABBA_M13	5
11971	173128	ABBA_M14	17
11972	173128	ACSA_M24	5
11973	173128	COCO_M01	6
11974	173128	COCO_M03	19
11975	173128	COCO_M05	4
11976	173128	FAGR_M20	2
11977	173129	ABBA_M12	2
11978	173129	ABBA_M13	7
11979	173129	ABBA_M14	9
11980	173129	ACSA_M24	4
11981	173129	COCO_M01	4
11982	173129	COCO_M02	7
11983	173129	COCO_M03	22
11984	173129	COCO_M05	3
11985	173130	ABBA_M13	2
11986	173130	ABBA_M14	12
11987	173130	COCO_M01	1
11988	173130	COCO_M03	11
11989	173130	COCO_M05	14
11990	173130	FAGR_M20	1
11991	173131	ABBA_M13	6
11992	173131	ABBA_M14	2
11993	173131	COCO_M03	11
11994	173131	COCO_M05	5
11995	173131	THOC_M09	1
11996	173132	ABBA_M13	16
11997	173132	ABBA_M14	11
11998	173132	ACSA_M25	5
11999	173132	COCO_M01	12
12000	173132	COCO_M02	28
12001	173132	COCO_M03	44
12002	173132	COCO_M05	14
12003	173132	FAGR_M20	1
12004	173132	THOC_M09	1
12005	173132	THOC_M10	3
12006	173133	ABBA_M13	26
12007	173133	ABBA_M14	9
12008	173133	COCO_M01	21
12009	173133	COCO_M02	20
12010	173133	COCO_M03	37
12011	173133	COCO_M05	15
12012	173133	FAGR_M20	1
12013	173134	ABBA_M13	1
12014	173134	ABBA_M14	13
12015	173134	ACSA_M25	2
12016	173134	COCO_M03	7
12017	173134	COCO_M05	9
12018	173135	ABBA_M14	6
12019	173135	COCO_M02	3
12020	173135	COCO_M03	20
12021	173136	ABBA_M13	3
12022	173136	ABBA_M14	8
12023	173136	COCO_M01	9
12024	173136	COCO_M02	14
12025	173136	COCO_M03	12
12026	173136	COCO_M05	6
12027	173137	ABBA_M13	12
12028	173137	ABBA_M14	21
12029	173137	COCO_M01	13
12030	173137	COCO_M02	10
12031	173137	COCO_M03	20
12032	173137	COCO_M05	16
12033	173138	ABBA_M12	7
12034	173138	ABBA_M13	11
12035	173138	ABBA_M14	4
12036	173138	COCO_M01	30
12037	173138	COCO_M02	47
12038	173138	COCO_M03	54
12039	173138	COCO_M04	6
12040	173138	COCO_M05	30
12041	173138	THOC_M09	1
12042	173139	ABBA_M12	1
12043	173139	ABBA_M13	6
12044	173139	ABBA_M14	3
12045	173139	ACSA_M24	1
12046	173139	COCO_M01	6
12047	173139	COCO_M03	10
12048	173139	COCO_M05	5
12049	173139	THOC_M09	3
12050	173140	COCO_M01	33
12051	173140	COCO_M02	53
12052	173140	COCO_M03	43
12053	173140	COCO_M05	32
12054	173141	ABBA_M13	4
12055	173141	ABBA_M14	17
12056	173141	ACSA_M25	1
12057	173141	COCO_M01	25
12058	173141	COCO_M02	31
12059	173141	COCO_M03	48
12060	173141	COCO_M05	23
12061	173141	FAGR_M20	1
12062	173141	THOC_M09	8
12063	173142	ABBA_M13	3
12064	173142	ABBA_M14	3
12065	173142	COCO_M03	3
12066	173142	FAGR_M20	1
12067	173142	THOC_M09	2
12068	173143	ABBA_M13	3
12069	173143	ABBA_M14	3
12070	173143	COCO_M03	6
12071	173143	COCO_M05	3
12072	173143	THOC_M09	3
12073	173144	ABBA_M13	13
12074	173144	ABBA_M14	13
12075	173144	COCO_M01	31
12076	173144	COCO_M02	27
12077	173144	COCO_M03	41
12078	173144	COCO_M04	14
12079	173144	COCO_M05	14
12080	173144	FAGR_M16	9
12081	173144	THOC_M09	5
12082	173145	ABBA_M13	9
12083	173145	ABBA_M14	11
12084	173145	ACSA_M25	1
12085	173145	COCO_M01	14
12086	173145	COCO_M02	13
12087	173145	COCO_M03	41
12088	173145	COCO_M05	7
12089	173146	ABBA_M12	11
12090	173146	ABBA_M13	16
12091	173146	ABBA_M14	7
12092	173146	COCO_M01	26
12093	173146	COCO_M02	25
12094	173146	COCO_M03	68
12095	173146	COCO_M04	3
12096	173146	COCO_M05	27
12097	173146	THOC_M09	2
12098	173147	ABBA_M14	4
12099	173151	ABBA_M13	7
12100	173151	ABBA_M14	2
12101	173151	COCO_M02	8
12102	173151	COCO_M03	16
12103	173152	ABBA_M13	2
12104	173152	ABBA_M14	10
12105	173152	ACSA_M25	2
12106	173152	COCO_M01	10
12107	173152	COCO_M02	12
12108	173152	COCO_M03	27
12109	173152	COCO_M04	2
12110	173152	COCO_M05	10
12111	173152	THOC_M09	1
12112	173153	ABBA_M13	1
12113	173153	ABBA_M14	2
12114	173153	COCO_M01	6
12115	173153	COCO_M02	4
12116	173153	COCO_M03	7
12117	173153	COCO_M04	1
12118	173153	COCO_M05	4
12119	173153	FAGR_M19	2
12120	173154	COCO_M03	1
12121	173155	ABBA_M13	1
12122	173155	ABBA_M14	2
12123	173155	COCO_M01	10
12124	173155	COCO_M02	3
12125	173155	COCO_M03	9
12126	173156	ABBA_M13	3
12127	173156	ABBA_M14	7
12128	173156	COCO_M01	8
12129	173156	COCO_M02	4
12130	173156	COCO_M03	11
12131	173156	COCO_M04	6
12132	173157	ABBA_M14	5
12133	173157	ACSA_M25	4
12134	173157	COCO_M01	4
12135	173157	COCO_M02	1
12136	173157	COCO_M03	12
12137	173158	ABBA_M12	1
12138	173158	ABBA_M13	29
12139	173158	ABBA_M14	14
12140	173158	ACSA_M25	4
12141	173158	COCO_M01	24
12142	173158	COCO_M02	39
12143	173158	COCO_M03	69
12144	173158	COCO_M05	21
12145	173158	FAGR_M20	1
12146	173158	THOC_M08	3
12147	173158	THOC_M09	2
12148	173159	ABBA_M13	1
12149	173159	ABBA_M14	6
12150	173159	COCO_M01	5
12151	173159	COCO_M02	8
12152	173159	COCO_M03	8
12153	173159	COCO_M04	1
12154	173159	COCO_M05	10
12155	173160	ABBA_M13	7
12156	173160	ABBA_M14	11
12157	173160	COCO_M01	1
12158	173160	COCO_M02	3
12159	173160	COCO_M03	19
12160	173160	COCO_M05	10
12161	173160	THOC_M09	11
12162	173161	ABBA_M13	2
12163	173161	ABBA_M14	7
12164	173161	COCO_M02	3
12165	173161	COCO_M03	17
12166	173161	THOC_M09	12
12167	173162	ABBA_M13	2
12168	173162	ABBA_M14	12
12169	173162	COCO_M01	1
12170	173162	COCO_M05	3
12171	173162	FAGR_M20	4
12172	173163	ABBA_M13	5
12173	173163	ABBA_M14	11
12174	173163	COCO_M01	9
12175	173163	COCO_M02	25
12176	173163	COCO_M03	30
12177	173163	COCO_M05	20
12178	173163	THOC_M09	3
12179	173164	ABBA_M13	12
12180	173164	ABBA_M14	14
12181	173164	COCO_M01	25
12182	173164	COCO_M02	26
12183	173164	COCO_M03	47
12184	173164	COCO_M05	1
12185	173164	FAGR_M20	1
12186	173165	ABBA_M14	2
12187	173165	COCO_M01	8
12188	173165	COCO_M02	3
12189	173165	COCO_M03	3
12190	173165	COCO_M05	11
12191	173165	THOC_M09	2
12192	173166	ABBA_M14	7
12193	173166	COCO_M01	21
12194	173166	COCO_M05	8
12195	173167	ABBA_M13	2
12196	173167	ABBA_M14	18
12197	173167	COCO_M01	17
12198	173167	COCO_M02	27
12199	173167	COCO_M03	36
12200	173167	COCO_M05	10
12201	173168	ABBA_M13	3
12202	173168	ABBA_M14	4
12203	173168	COCO_M01	22
12204	173168	COCO_M02	19
12205	173168	COCO_M03	27
12206	173168	COCO_M05	10
12207	173168	THOC_M09	1
12208	173169	ABBA_M12	4
12209	173169	ABBA_M13	2
12210	173169	ABBA_M14	2
12211	173169	COCO_M01	10
12212	173169	COCO_M02	13
12213	173169	COCO_M03	15
12214	173169	COCO_M05	2
12215	173170	ABBA_M12	4
12216	173170	ABBA_M13	8
12217	173170	ABBA_M14	24
12218	173170	COCO_M01	34
12219	173170	COCO_M02	22
12220	173170	COCO_M03	52
12221	173170	COCO_M04	6
12222	173170	COCO_M05	28
12223	173170	FAGR_M16	1
12224	173170	THOC_M09	4
12225	173171	ABBA_M13	12
12226	173171	ABBA_M14	26
12227	173171	ACSA_M25	2
12228	173171	COCO_M01	36
12229	173171	COCO_M02	26
12230	173171	COCO_M03	73
12231	173171	COCO_M05	22
12232	173171	FAGR_M16	2
12233	173171	FAGR_M20	6
12234	173171	THOC_M09	24
12235	173175	ABBA_M13	8
12236	173175	ABBA_M14	31
12237	173175	ACSA_M24	4
12238	173175	ACSA_M25	6
12239	173175	COCO_M01	14
12240	173175	COCO_M02	46
12241	173175	COCO_M03	61
12242	173175	COCO_M04	1
12243	173175	COCO_M05	31
12244	173175	FAGR_M16	21
12245	173175	FAGR_M20	7
12246	173175	THOC_M07	4
12247	173175	THOC_M08	5
12248	173175	THOC_M09	13
12249	173175	THOC_M10	2
12250	173176	ABBA_M13	1
12251	173176	ABBA_M14	1
12252	173176	COCO_M01	21
12253	173176	COCO_M02	33
12254	173176	COCO_M03	17
12255	173176	COCO_M05	2
12256	173176	FAGR_M20	1
12257	173176	THOC_M09	22
12258	291555	ABBA_M14	1
12259	291555	COCO_M01	14
12260	291555	COCO_M03	1
12261	291555	COCO_M05	6
12262	291555	FAGR_M16	1
12263	291555	FAGR_M20	18
12264	291555	THOC_M07	1
12265	291555	THOC_M09	2
12266	291556	ABBA_M13	1
12267	291556	COCO_M01	5
12268	291556	COCO_M03	3
12269	291556	COCO_M05	4
12270	291556	FAGR_M17	9
12271	291556	THOC_M09	4
12272	291557	ABBA_M14	9
12273	291557	ACSA_M24	2
12274	291557	COCO_M02	3
12275	291557	COCO_M03	8
12276	291557	COCO_M05	9
12277	291557	FAGR_M20	11
12278	291557	THOC_M08	7
12279	291558	ABBA_M12	3
12280	291558	ABBA_M14	1
12281	291558	ABBA_M15	1
12282	291558	COCO_M01	2
12283	291558	COCO_M02	3
12284	291558	COCO_M03	4
12285	291558	COCO_M05	11
12286	291558	THOC_M08	1
12287	291558	THOC_M09	1
12288	291562	ABBA_M13	7
12289	291562	ABBA_M14	7
12290	291562	COCO_M03	4
12291	291562	COCO_M04	1
12292	291562	FAGR_M20	2
12293	291562	THOC_M09	2
12294	291563	ABBA_M13	1
12295	291563	ABBA_M14	21
12296	291563	COCO_M01	8
12297	291563	COCO_M03	13
12298	291563	COCO_M05	4
12299	291564	ABBA_M13	5
12300	291564	ABBA_M14	9
12301	291564	COCO_M01	14
12302	291564	COCO_M02	11
12303	291564	COCO_M03	57
12304	291564	COCO_M04	9
12305	291564	COCO_M05	12
12306	291564	THOC_M09	2
12307	291565	ABBA_M13	14
12308	291565	ABBA_M14	16
12309	291565	COCO_M03	10
12310	291565	COCO_M05	5
12311	291565	FAGR_M20	4
12312	291565	THOC_M09	4
12313	291566	ABBA_M14	2
12314	291566	ACSA_M25	1
12315	291566	COCO_M03	2
12316	291567	ABBA_M13	11
12317	291567	ABBA_M14	17
12318	291567	COCO_M02	3
12319	291567	COCO_M03	17
12320	291567	COCO_M04	1
12321	291567	COCO_M05	8
12322	291567	THOC_M09	2
12323	291568	ABBA_M13	7
12324	291568	ABBA_M14	16
12325	291568	COCO_M02	2
12326	291568	COCO_M03	13
12327	291568	COCO_M05	6
12328	291568	FAGR_M20	1
12329	291569	ABBA_M12	1
12330	291569	ABBA_M13	4
12331	291569	ABBA_M14	6
12332	291569	COCO_M01	12
12333	291569	COCO_M02	23
12334	291569	COCO_M03	26
12335	291569	COCO_M05	7
12336	291569	FAGR_M20	5
12337	291570	ABBA_M13	2
12338	291570	ABBA_M14	9
12339	291570	COCO_M01	18
12340	291570	COCO_M02	17
12341	291570	COCO_M03	22
12342	291570	COCO_M05	30
12343	291570	FAGR_M16	1
12344	291570	FAGR_M20	1
12345	291570	THOC_M09	4
12346	291571	ABBA_M13	3
12347	291571	ABBA_M14	16
12348	291571	COCO_M01	3
12349	291571	COCO_M02	9
12350	291571	COCO_M03	24
12351	291571	COCO_M05	4
12352	291572	ABBA_M13	6
12353	291572	ABBA_M14	19
12354	291572	COCO_M03	3
12355	291572	COCO_M05	3
12356	291573	ABBA_M13	30
12357	291573	ABBA_M14	14
12358	291573	COCO_M01	11
12359	291573	COCO_M02	14
12360	291573	COCO_M03	33
12361	291573	COCO_M05	10
12362	291574	ABBA_M14	14
12363	291574	COCO_M01	9
12364	291574	COCO_M02	13
12365	291574	COCO_M03	16
12366	291574	COCO_M04	2
12367	291574	COCO_M05	17
12368	291575	ABBA_M14	11
12369	291575	COCO_M03	2
12370	291575	COCO_M04	3
12371	291575	COCO_M05	3
12372	291576	ABBA_M13	10
12373	291576	ABBA_M14	3
12374	291576	COCO_M01	1
12375	291576	COCO_M03	7
12376	291576	THOC_M09	6
12377	291577	ABBA_M13	2
12378	291577	ABBA_M14	18
12379	291577	COCO_M01	13
12380	291577	COCO_M03	7
12381	291577	COCO_M05	4
12382	291578	ABBA_M13	2
12383	291578	ABBA_M14	18
12384	291578	COCO_M01	17
12385	291578	COCO_M02	37
12386	291578	COCO_M03	38
12387	291578	COCO_M04	2
12388	291578	COCO_M05	3
12389	291579	ABBA_M14	31
12390	291579	ACSA_M25	3
12391	291579	COCO_M01	36
12392	291579	COCO_M02	24
12393	291579	COCO_M03	58
12394	291579	COCO_M05	21
12395	291579	THOC_M09	7
12396	291580	ABBA_M13	3
12397	291580	ABBA_M14	3
12398	291580	COCO_M01	5
12399	291580	COCO_M02	7
12400	291580	COCO_M03	17
12401	291580	COCO_M04	2
12402	291580	COCO_M05	4
12403	291580	THOC_M09	2
12404	291580	THOC_M10	1
12405	291581	ABBA_M13	16
12406	291581	ABBA_M14	90
12407	291581	ACSA_M25	2
12408	291581	COCO_M01	91
12409	291581	COCO_M02	70
12410	291581	COCO_M03	128
12411	291581	COCO_M04	19
12412	291581	COCO_M05	110
12413	291581	FAGR_M17	6
12414	291581	FAGR_M20	3
12415	291581	THOC_M09	14
12416	291581	THOC_M10	4
12417	291582	ABBA_M13	8
12418	291582	ABBA_M14	25
12419	291582	COCO_M01	14
12420	291582	COCO_M02	21
12421	291582	COCO_M03	21
12422	291582	COCO_M04	3
12423	291582	COCO_M05	17
12424	291582	FAGR_M16	5
12425	291582	THOC_M09	2
12426	291583	ABBA_M13	9
12427	291583	ABBA_M14	9
12428	291583	COCO_M01	15
12429	291583	COCO_M02	33
12430	291583	COCO_M03	61
12431	291583	COCO_M04	33
12432	291583	COCO_M05	13
12433	291584	ABBA_M14	1
12434	291584	COCO_M02	1
12435	291584	COCO_M05	7
12436	291585	ABBA_M14	11
12437	291585	COCO_M01	12
12438	291585	COCO_M02	4
12439	291585	COCO_M03	10
12440	291585	COCO_M04	9
12441	291585	COCO_M05	8
12442	291585	FAGR_M20	4
12443	291586	ABBA_M13	4
12444	291586	COCO_M03	3
12445	291587	ABBA_M14	4
12446	291587	COCO_M01	12
12447	291587	COCO_M02	9
12448	291587	COCO_M03	11
12449	291587	COCO_M05	8
12450	291587	FAGR_M20	2
12451	291588	ABBA_M13	10
12452	291588	ABBA_M14	44
12453	291588	COCO_M01	22
12454	291588	COCO_M02	22
12455	291588	COCO_M03	51
12456	291588	COCO_M04	1
12457	291588	COCO_M05	17
12458	291588	FAGR_M16	1
12459	291588	FAGR_M20	1
12460	291588	THOC_M10	1
12461	291589	ABBA_M12	4
12462	291589	ABBA_M13	50
12463	291589	ABBA_M14	85
12464	291589	ACSA_M25	5
12465	291589	COCO_M01	45
12466	291589	COCO_M02	117
12467	291589	COCO_M03	158
12468	291589	COCO_M04	4
12469	291589	COCO_M05	74
12470	291589	FAGR_M16	1
12471	291589	THOC_M09	6
12472	291589	THOC_M10	2
12473	291593	ABBA_M13	2
12474	291593	ABBA_M14	1
12475	291593	COCO_M02	6
12476	291594	ABBA_M12	7
12477	291594	ABBA_M13	9
12478	291594	ABBA_M14	67
12479	291594	ACSA_M21	8
12480	291594	ACSA_M25	2
12481	291594	COCO_M01	63
12482	291594	COCO_M02	76
12483	291594	COCO_M03	67
12484	291594	COCO_M04	10
12485	291594	COCO_M05	74
12486	291594	FAGR_M16	21
12487	291594	FAGR_M17	1
12488	291594	FAGR_M20	44
12489	291594	THOC_M09	51
12490	291594	THOC_M10	6
12491	291595	COCO_M01	4
12492	291595	COCO_M02	1
12493	291595	COCO_M03	4
12494	291595	COCO_M05	2
12495	291595	FAGR_M17	1
12496	291595	FAGR_M20	1
12497	291596	COCO_M01	11
12498	291596	COCO_M03	4
12499	291596	COCO_M05	1
12500	291596	FAGR_M16	7
12501	291596	FAGR_M20	1
12502	291597	ABBA_M14	8
12503	291597	COCO_M05	2
12504	291598	COCO_M03	6
12505	291599	ABBA_M14	12
12506	291599	COCO_M05	4
12507	291600	COCO_M03	3
12508	291602	COCO_M01	2
12509	291602	COCO_M03	6
12510	291603	COCO_M01	2
12511	291603	COCO_M03	17
12512	291603	FAGR_M17	14
12513	291603	FAGR_M20	3
12514	291604	COCO_M03	5
12515	291606	ABBA_M13	7
12516	291606	ACSA_M25	2
12517	291606	COCO_M01	1
12518	291606	COCO_M03	1
12519	291606	FAGR_M16	10
12520	291607	ABBA_M13	3
12521	291607	COCO_M02	1
12522	291607	COCO_M03	5
12523	291607	COCO_M04	1
12524	291607	THOC_M10	1
12525	291608	ABBA_M12	1
12526	291608	ABBA_M13	11
12527	291608	ABBA_M14	20
12528	291608	COCO_M01	42
12529	291608	COCO_M02	20
12530	291608	COCO_M03	62
12531	291608	COCO_M04	3
12532	291608	COCO_M05	32
12533	291608	THOC_M09	8
12534	291609	ABBA_M14	6
12535	291609	COCO_M01	6
12536	291609	COCO_M02	6
12537	291609	COCO_M03	19
12538	291609	COCO_M05	9
12539	291609	THOC_M09	2
12540	291610	ABBA_M14	3
12541	291610	COCO_M01	18
12542	291610	COCO_M02	2
12543	291610	COCO_M03	9
12544	291610	COCO_M05	3
12545	291610	FAGR_M16	2
12546	291610	THOC_M10	3
12547	291611	COCO_M01	1
12548	291611	COCO_M03	1
12549	291611	COCO_M05	5
12550	291612	ABBA_M13	3
12551	291612	ABBA_M14	4
12552	291612	COCO_M01	18
12553	291612	COCO_M02	15
12554	291612	COCO_M03	21
12555	291612	COCO_M05	5
12556	291612	THOC_M09	1
12557	291613	ABBA_M13	1
12558	291613	ABBA_M14	2
12559	291613	COCO_M01	8
12560	291613	COCO_M02	12
12561	291613	COCO_M03	24
12562	291613	COCO_M05	12
12563	291614	ABBA_M14	16
12564	291614	COCO_M02	8
12565	291614	COCO_M03	29
12566	291614	THOC_M09	1
12567	291615	ABBA_M13	2
12568	291615	ABBA_M14	6
12569	291615	COCO_M01	2
12570	291615	COCO_M02	11
12571	291615	COCO_M03	10
12572	291615	COCO_M05	4
12573	291615	FAGR_M20	2
12574	291615	THOC_M09	7
12575	291616	COCO_M02	1
12576	291616	COCO_M03	4
12577	291617	COCO_M01	3
12578	291617	COCO_M02	3
12579	291617	COCO_M03	3
12580	291617	COCO_M05	2
12581	291618	ABBA_M14	3
12582	291618	COCO_M01	7
12583	291618	COCO_M02	16
12584	291618	COCO_M03	22
12585	291618	COCO_M05	22
12586	291618	FAGR_M20	2
12587	291618	THOC_M08	3
12588	291619	COCO_M01	2
12589	291619	COCO_M02	7
12590	291619	COCO_M03	7
12591	291620	COCO_M01	1
12592	291620	COCO_M02	3
12593	291620	COCO_M03	3
12594	291620	COCO_M05	2
12595	291621	COCO_M01	4
12596	291621	COCO_M02	3
12597	291621	COCO_M03	5
12598	291621	COCO_M05	4
12599	291622	ABBA_M14	3
12600	291622	COCO_M01	3
12601	291622	COCO_M02	10
12602	291622	COCO_M03	18
12603	291622	COCO_M05	8
12604	291622	FAGR_M20	1
12605	291622	THOC_M09	3
12606	291623	COCO_M01	9
12607	291623	COCO_M02	1
12608	291623	COCO_M03	7
12609	291624	COCO_M01	3
12610	291624	COCO_M02	1
12611	291624	COCO_M03	3
12612	291624	COCO_M05	3
12613	291625	COCO_M03	1
12614	291626	ABBA_M14	2
12615	291626	COCO_M01	15
12616	291626	COCO_M02	12
12617	291626	COCO_M03	21
12618	291626	COCO_M05	2
12619	291627	COCO_M03	7
12620	291628	ABBA_M14	7
12621	291628	COCO_M01	1
12622	291628	COCO_M03	6
12623	291628	COCO_M05	2
12624	291628	THOC_M08	2
12625	291629	COCO_M01	3
12626	291629	COCO_M03	2
12627	291630	ABBA_M14	2
12628	291630	COCO_M01	5
12629	291630	COCO_M02	7
12630	291630	COCO_M03	19
12631	291630	COCO_M05	7
12632	291631	COCO_M01	2
12633	291631	COCO_M02	2
12634	291631	COCO_M03	8
12635	291631	COCO_M05	1
12636	291631	FAGR_M20	1
12637	291632	ABBA_M14	5
12638	291632	COCO_M01	3
12639	291632	COCO_M02	2
12640	291632	COCO_M03	22
12641	291632	COCO_M05	1
12642	291633	ABBA_M14	1
12643	291633	COCO_M01	1
12644	291633	COCO_M02	5
12645	291633	COCO_M03	13
12646	291633	COCO_M05	1
12647	291634	COCO_M02	6
12648	291634	COCO_M03	9
12649	291634	COCO_M05	4
12650	291635	COCO_M01	1
12651	291635	COCO_M02	29
12652	291635	COCO_M03	22
12653	291636	COCO_M02	1
12654	291636	COCO_M03	9
12655	291636	COCO_M05	1
12656	291636	FAGR_M20	1
12657	291637	ABBA_M14	1
12658	291637	COCO_M02	4
12659	291637	COCO_M03	7
12660	291637	COCO_M05	1
12661	291639	COCO_M02	3
12662	291639	COCO_M03	4
