	corresponding_gene_call	sample_id	pNpS_gene_consensus
3542	71657	COCO_M02	
3543	71657	COCO_M03	0.0601488411342874
3544	71657	COCO_M05	0.17048346421464636
3545	71657	FAGR_M16	
3546	71657	FAGR_M17	
3547	71657	FAGR_M18	0.16173948177619038
3548	71657	THOC_M07	
3549	71657	THOC_M09	0.14564995109807136
3550	71658	FAGR_M17	
3551	71659	ABBA_M13	
3552	71659	ABBA_M15	
3553	71659	COCO_M01	
3554	71659	COCO_M02	
3555	71659	COCO_M03	
3556	71659	COCO_M04	
3557	71659	FAGR_M17	
3558	71659	FAGR_M19	
3559	71660	ABBA_M13	
3560	71660	ABBA_M14	
3561	71660	ABBA_M15	
3562	71660	ACSA_M25	
3563	71660	COCO_M02	
3564	71660	COCO_M03	0.15525541768120077
3565	71660	COCO_M04	
3566	71660	FAGR_M16	
3567	71660	FAGR_M17	
3568	71660	FAGR_M20	
3569	71662	ABBA_M13	
3570	71662	ABBA_M14	
3571	71662	ABBA_M15	
3572	71662	COCO_M02	
3573	71662	COCO_M04	
3574	71662	FAGR_M17	
3575	71663	ABBA_M15	
3576	71664	COCO_M03	
3577	71664	FAGR_M17	
3578	71665	COCO_M02	
3579	71665	COCO_M04	
3580	71666	ABBA_M15	
3581	71666	COCO_M03	
3582	71666	COCO_M04	
3583	71667	COCO_M02	
3584	71667	COCO_M04	
3585	71667	THOC_M07	0.10575694269439546
3586	71668	ABBA_M15	
3587	71668	COCO_M02	0.2952955223319362
3588	71669	ABBA_M14	
3589	71669	COCO_M02	
3590	71669	COCO_M03	
3591	71669	COCO_M04	
3592	71670	COCO_M02	
3593	71670	FAGR_M17	
3594	71671	COCO_M03	
3595	71671	FAGR_M17	
3596	71673	ABBA_M13	
3597	71673	ABBA_M14	
3598	71673	COCO_M01	
3599	71673	COCO_M03	
3600	71673	COCO_M04	
3601	71673	COCO_M05	
3602	71673	FAGR_M20	
3603	71673	THOC_M07	
3604	71674	ABBA_M15	
3605	71674	ACSA_M22	
3606	71674	COCO_M01	0.28660025225309876
3607	71674	COCO_M02	0.043837248552240894
3608	71674	COCO_M03	0.12841163869289787
3609	71674	COCO_M05	
3610	71674	FAGR_M17	
3611	71674	THOC_M09	
3612	71675	ABBA_M15	
3613	71675	COCO_M01	
3614	71675	COCO_M03	
3615	71676	ABBA_M13	
3616	71676	ABBA_M14	
3617	71676	ACSA_M25	
3618	71676	COCO_M01	0.17311822609424657
3619	71676	COCO_M03	0.2068647413900058
3620	71676	COCO_M05	0.11474164617249626
3621	71676	FAGR_M16	
3622	71676	FAGR_M17	
3623	71676	FAGR_M20	
3624	71677	ABBA_M13	0.09440282769270819
3625	71677	ABBA_M14	0.13161855585703833
3626	71677	COCO_M01	
3627	71677	COCO_M02	0.9315761408569401
3628	71677	COCO_M03	
3629	71677	COCO_M04	
3630	71677	FAGR_M16	
3631	71677	THOC_M06	
3632	71677	THOC_M07	
3633	71678	ACSA_M25	
3634	71678	COCO_M01	
3635	71678	COCO_M04	
3636	71678	FAGR_M20	
3637	71679	ABBA_M15	
3638	71680	COCO_M03	
3639	71681	COCO_M01	
3640	71681	COCO_M02	
3641	71681	COCO_M03	
3642	71681	COCO_M04	
3643	71681	FAGR_M17	
3644	71682	COCO_M01	
3645	71682	COCO_M03	
3646	71682	FAGR_M16	
3647	71682	FAGR_M17	
3648	71682	FAGR_M20	
3649	71683	ABBA_M15	
3650	71683	ACSA_M25	
3651	71683	COCO_M03	0.48971235046680867
3652	71683	COCO_M04	
3653	71683	COCO_M05	
3654	71684	ACSA_M25	
3655	71684	COCO_M03	
3656	71684	COCO_M05	
3657	71684	FAGR_M17	
3658	71684	THOC_M09	
3659	71685	COCO_M03	
3660	71686	ABBA_M14	
3661	71686	COCO_M02	
3662	71686	COCO_M03	
3663	71686	COCO_M04	
3664	71686	FAGR_M16	
3665	71686	THOC_M10	
3666	71687	COCO_M01	
3667	71687	COCO_M02	
3668	71687	COCO_M03	
3669	71688	ABBA_M13	
3670	71688	ABBA_M15	
3671	71688	COCO_M01	
3672	71688	COCO_M02	
3673	71688	COCO_M03	0.08688977670831081
3674	71688	COCO_M04	
3675	71688	COCO_M05	
3676	71688	FAGR_M16	
3677	71688	FAGR_M20	
3678	71689	ABBA_M11	
3679	71689	ACSA_M22	
3680	71689	COCO_M02	
3681	71689	COCO_M03	
3682	71689	FAGR_M17	
3683	71689	FAGR_M20	
3684	71690	COCO_M02	
3685	71690	COCO_M04	
3686	71690	FAGR_M20	
3687	71691	COCO_M01	
3688	71691	COCO_M02	
3689	71691	COCO_M03	
3690	71691	FAGR_M17	
3691	71691	THOC_M07	
3692	71692	ABBA_M13	
3693	71692	ACSA_M21	
3694	71692	ACSA_M25	
3695	71692	COCO_M02	
3696	71692	COCO_M03	
3697	71692	COCO_M04	
3698	71692	FAGR_M17	
3699	71692	FAGR_M18	
3700	71692	THOC_M08	
3701	71693	ABBA_M12	
3702	71693	ABBA_M13	0.2694214481436479
3703	71693	ABBA_M14	0.38581079565097953
3704	71693	ABBA_M15	
3705	71693	ACSA_M21	
3706	71693	FAGR_M16	
3707	71693	THOC_M09	0.26265573845308304
3708	71693	THOC_M10	0.5465107398990654
3709	71694	ABBA_M11	
3710	71694	ABBA_M13	0.262006215453498
3711	71694	ABBA_M14	0.15774206732460758
3712	71694	ABBA_M15	0.12373544237848105
3713	71694	ACSA_M25	1.3112194914422703
3714	71694	COCO_M01	
3715	71694	COCO_M02	
3716	71694	COCO_M03	
3717	71694	COCO_M04	
3718	71694	FAGR_M16	
3719	71694	FAGR_M17	
3720	71694	THOC_M07	0.0917363263155137
3721	71694	THOC_M08	0.1229404126077967
3722	71694	THOC_M09	0.10759269644519126
3723	71694	THOC_M10	0.19225725139314373
3724	71696	ABBA_M15	
3725	71697	ABBA_M14	
3726	71702	THOC_M07	0.19104066903550493
3727	71703	THOC_M07	
3728	71704	ABBA_M12	
3729	71704	COCO_M05	
3730	71704	THOC_M08	
3731	71704	THOC_M09	
3732	71704	THOC_M10	
3733	71705	ABBA_M14	
3734	71705	FAGR_M20	
3735	71707	COCO_M03	
3736	71707	FAGR_M16	
3737	71707	FAGR_M17	
3738	71708	ABBA_M13	
3739	71708	ABBA_M15	
3740	71708	ACSA_M25	
3741	71708	COCO_M01	
3742	71708	COCO_M03	
3743	71708	FAGR_M16	
3744	71708	FAGR_M17	
3745	71709	ABBA_M14	
3746	71709	COCO_M04	
3747	71710	ABBA_M15	
3748	71710	ACSA_M25	
3749	71710	COCO_M03	
3750	71710	FAGR_M20	
3751	71710	THOC_M06	
3752	71710	THOC_M08	
3753	71711	ABBA_M15	
3754	71711	ACSA_M25	
3755	71711	COCO_M01	
3756	71711	COCO_M03	
3757	71711	COCO_M04	
3758	71711	FAGR_M17	
3759	71712	ABBA_M15	
3760	71712	COCO_M01	
3761	71712	COCO_M02	
3762	71712	COCO_M03	
3763	71712	FAGR_M16	
3764	71712	FAGR_M20	
3765	71713	ABBA_M13	0.03345724095043559
3766	71713	ABBA_M14	
3767	71713	ACSA_M25	
3768	71713	COCO_M01	
3769	71713	COCO_M03	0.05505565255375138
3770	71713	COCO_M04	
3771	71713	COCO_M05	
3772	71713	FAGR_M16	
3773	71713	FAGR_M17	
3774	71713	FAGR_M20	
3775	71713	THOC_M08	
3776	71713	THOC_M09	
3777	71714	ACSA_M22	
3778	71714	COCO_M01	
3779	71714	COCO_M03	
3780	71714	COCO_M04	
3781	71716	ACSA_M25	
3782	71716	COCO_M02	
3783	71716	COCO_M03	0.04856638778029927
3784	71716	FAGR_M17	
3785	71716	FAGR_M20	
3786	71716	THOC_M08	
3787	71716	THOC_M10	
3788	71717	ABBA_M13	
3789	71717	ABBA_M14	0.045603430286008266
3790	71717	COCO_M02	0.05482423244298275
3791	71717	COCO_M04	
3792	71717	FAGR_M16	
3793	71717	FAGR_M17	
3794	71717	FAGR_M20	
3795	71717	THOC_M06	
3796	71718	ACSA_M22	
3797	71718	ACSA_M25	
3798	71718	COCO_M01	
3799	71718	COCO_M03	
3800	71718	FAGR_M17	
3801	71718	FAGR_M20	
3802	71718	THOC_M06	
3803	71719	ABBA_M12	
3804	71719	ACSA_M25	
3805	71719	COCO_M02	
3806	71719	COCO_M03	0.05548848719796347
3807	71719	COCO_M04	
3808	71719	FAGR_M17	
3809	71720	ABBA_M14	
3810	71720	COCO_M03	
3811	71720	THOC_M06	
3812	71721	ABBA_M13	
3813	71721	ABBA_M14	
3814	71721	ACSA_M22	
3815	71721	ACSA_M25	
3816	71721	COCO_M02	
3817	71721	COCO_M03	
3818	71722	ABBA_M14	0.7915948397643873
3819	71722	COCO_M02	
3820	71722	COCO_M03	
3821	71722	COCO_M04	
3822	71722	FAGR_M16	
3823	71722	FAGR_M20	
3824	71723	ABBA_M13	
3825	71723	ACSA_M22	
3826	71723	ACSA_M25	
3827	71723	COCO_M03	
3828	71723	FAGR_M20	
3829	71724	ABBA_M15	
3830	71724	ACSA_M25	
3831	71724	COCO_M01	
3832	71724	COCO_M03	
3833	71724	COCO_M04	
3834	71724	FAGR_M16	
3835	71724	FAGR_M20	
3836	71725	ABBA_M14	
3837	71725	COCO_M01	
3838	71725	COCO_M03	
3839	71725	FAGR_M17	
3840	71725	FAGR_M20	
3841	71726	ACSA_M25	
3842	71726	THOC_M10	
3843	71727	ABBA_M13	
3844	71728	ABBA_M14	
3845	71728	FAGR_M16	
3846	71729	ABBA_M11	
3847	71729	COCO_M01	
3848	71729	COCO_M03	
3849	71730	ABBA_M13	
3850	71730	ABBA_M14	
3851	71730	COCO_M01	
3852	71730	COCO_M02	0.08528201865562064
3853	71730	COCO_M03	0.2465801119796831
3854	71730	COCO_M04	
3855	71730	FAGR_M17	0.08660440396274935
3856	71730	FAGR_M20	
3857	71730	THOC_M07	
3858	71731	ABBA_M11	
3859	71731	ACSA_M25	
3860	71731	FAGR_M17	
3861	71731	THOC_M10	
3862	71732	COCO_M02	
3863	71733	ABBA_M11	
3864	71733	ABBA_M14	
3865	71733	COCO_M01	
3866	71733	COCO_M03	
3867	71733	COCO_M04	
3868	71733	FAGR_M17	
3869	71733	FAGR_M20	
3870	71734	ABBA_M11	
3871	71735	ABBA_M15	
3872	71735	ACSA_M25	
3873	71735	COCO_M01	
3874	71735	COCO_M03	
3875	71735	COCO_M04	
3876	71735	FAGR_M17	
3877	71736	ABBA_M15	
3878	71736	COCO_M01	
3879	71736	COCO_M03	
3880	71736	FAGR_M17	
3881	71736	THOC_M08	
3882	71737	ACSA_M25	
3883	71737	COCO_M02	
3884	71737	COCO_M03	
3885	71737	COCO_M04	
3886	71737	FAGR_M16	
3887	71737	FAGR_M17	
3888	71738	ABBA_M11	
3889	71738	COCO_M03	
3890	71739	ABBA_M13	
3891	71739	ABBA_M14	
3892	71739	ABBA_M15	
3893	71739	COCO_M01	
3894	71739	COCO_M02	
3895	71739	COCO_M03	
3896	71739	FAGR_M16	
3897	71739	FAGR_M20	
3898	71739	THOC_M06	
3899	71739	THOC_M08	
3900	71739	THOC_M10	
3901	71741	ABBA_M13	
3902	71741	ABBA_M15	
3903	71741	COCO_M03	
3904	71741	COCO_M05	
3905	71741	FAGR_M17	
3906	71741	FAGR_M20	
3907	71741	THOC_M09	
3908	71742	ACSA_M25	
3909	71742	COCO_M03	
3910	71742	COCO_M04	
3911	71743	ACSA_M25	
3912	71743	COCO_M02	0.37934148824427116
3913	71743	COCO_M03	
3914	71743	FAGR_M17	
3915	71744	ABBA_M13	
3916	71744	ABBA_M14	0.292809225449481
3917	71744	ACSA_M25	
3918	71744	COCO_M02	
3919	71744	COCO_M03	
3920	71744	COCO_M04	
3921	71744	FAGR_M16	
3922	71744	FAGR_M17	
3923	71744	FAGR_M20	
3924	71745	ABBA_M15	
3925	71745	ACSA_M25	
3926	71745	FAGR_M17	
3927	71746	ABBA_M15	
3928	71746	COCO_M03	
3929	71746	THOC_M08	
3930	71747	ABBA_M15	
3931	71747	ACSA_M25	
3932	71747	COCO_M03	
3933	71747	FAGR_M16	
3934	71747	FAGR_M17	
3935	71748	ACSA_M25	
3936	71748	COCO_M03	
3937	71748	FAGR_M17	
3938	71749	ABBA_M11	
3939	71749	ABBA_M12	0.028668655603207437
3940	71749	ABBA_M13	0.12379334813244104
3941	71749	ABBA_M15	0.08277240377175936
3942	71749	ACSA_M21	0.05027437599709473
3943	71749	ACSA_M22	
3944	71749	ACSA_M24	0.07850350982685131
3945	71749	ACSA_M25	0.056905417148915574
3946	71749	COCO_M01	
3947	71749	COCO_M02	0.06169997462044609
3948	71749	COCO_M03	
3949	71749	COCO_M04	0.07405708720492463
3950	71749	COCO_M05	0.07322010761523647
3951	71749	FAGR_M16	0.07440717654196688
3952	71749	FAGR_M17	0.07975247602158562
3953	71749	FAGR_M18	
3954	71749	FAGR_M19	
3955	71749	FAGR_M20	0.01025658224618886
3956	71749	THOC_M07	0.040355158291043296
3957	71749	THOC_M08	0.05499685612484095
3958	71749	THOC_M09	
3959	71749	THOC_M10	
3960	71750	ABBA_M15	
3961	71750	COCO_M02	
3962	71750	COCO_M03	
3963	71750	FAGR_M17	
3964	71750	FAGR_M20	
3965	71751	ABBA_M13	
3966	71751	ABBA_M15	
3967	71752	ABBA_M13	
3968	71752	ABBA_M14	
3969	71752	ABBA_M15	
3970	71752	ACSA_M25	
3971	71752	COCO_M01	
3972	71752	COCO_M03	
3973	71752	FAGR_M17	
3974	71752	THOC_M09	0.33034673659673697
3975	71753	ABBA_M14	
3976	71753	ABBA_M15	
3977	71753	COCO_M02	
3978	71753	COCO_M03	
3979	71753	FAGR_M17	
3980	71753	FAGR_M20	
3981	71754	ABBA_M12	
3982	71754	ABBA_M14	
3983	71754	COCO_M03	
3984	71754	FAGR_M16	
3985	71754	THOC_M07	
3986	71755	ABBA_M11	
3987	71755	ABBA_M14	
3988	71755	ACSA_M24	
3989	71755	COCO_M03	
3990	71755	COCO_M04	
3991	71755	FAGR_M17	
3992	71755	FAGR_M20	
3993	71756	ABBA_M13	
3994	71756	ABBA_M15	
3995	71756	ACSA_M24	
3996	71756	COCO_M02	
3997	71756	COCO_M03	
3998	71756	FAGR_M17	
3999	71756	THOC_M08	
4000	71757	ABBA_M13	
4001	71757	ABBA_M14	
4002	71757	ABBA_M15	
4003	71757	COCO_M02	
4004	71757	COCO_M03	
4005	71757	COCO_M04	
4006	71758	ABBA_M13	
4007	71758	COCO_M01	
4008	71760	COCO_M03	
4009	71761	ABBA_M13	
4010	71761	ABBA_M15	
4011	71761	ACSA_M22	
4012	71761	COCO_M04	
4013	71761	FAGR_M16	
4014	71761	THOC_M07	
4015	71761	THOC_M08	
4016	71761	THOC_M10	
4017	71762	ABBA_M11	
4018	71762	ABBA_M13	
4019	71762	ABBA_M15	
4020	71762	ACSA_M22	
4021	71762	COCO_M01	
4022	71762	COCO_M02	
4023	71762	COCO_M03	0.1648333455440525
4024	71762	COCO_M04	
4025	71762	FAGR_M16	
4026	71762	FAGR_M17	
4027	71762	FAGR_M20	
4028	71762	THOC_M06	
4029	71762	THOC_M07	
4030	71763	ABBA_M14	
4031	71763	COCO_M01	
4032	71763	COCO_M02	
4033	71763	FAGR_M16	
4034	71764	COCO_M02	
4035	71765	ABBA_M13	
4036	71765	ABBA_M14	
4037	71765	COCO_M01	
4038	71765	COCO_M02	
4039	71765	COCO_M03	0.0
4040	71765	COCO_M04	
4041	71765	FAGR_M17	
4042	71765	FAGR_M19	
4043	71765	FAGR_M20	
4044	71766	ACSA_M22	
4045	71766	ACSA_M25	
4046	71766	COCO_M01	
4047	71766	FAGR_M17	
4048	71766	FAGR_M20	
4049	71766	THOC_M08	
4050	71766	THOC_M09	
4051	71767	ABBA_M11	
4052	71767	ABBA_M13	
4053	71767	ABBA_M14	
4054	71767	COCO_M01	
4055	71767	COCO_M02	
4056	71767	COCO_M03	
4057	71768	ABBA_M15	
4058	71768	ACSA_M25	
4059	71768	COCO_M01	
4060	71768	COCO_M03	
4061	71768	FAGR_M20	
4062	71769	COCO_M03	
4063	71769	FAGR_M16	
4064	71770	ABBA_M13	
4065	71770	ABBA_M15	
4066	71770	COCO_M01	
4067	71770	COCO_M04	
4068	71771	ABBA_M15	
4069	71771	ACSA_M25	
4070	71771	COCO_M03	
4071	71772	ACSA_M24	
4072	71772	COCO_M04	
4073	71772	FAGR_M20	
4074	71773	ABBA_M13	
4075	71773	ABBA_M14	
4076	71773	ACSA_M25	
4077	71773	COCO_M01	
4078	71773	COCO_M02	
4079	71773	COCO_M03	
4080	71773	COCO_M04	
4081	71773	FAGR_M20	
4082	71774	ABBA_M13	
4083	71774	ABBA_M14	
4084	71774	COCO_M01	
4085	71774	COCO_M02	
4086	71774	COCO_M03	
4087	71774	FAGR_M17	
4088	71775	COCO_M03	
4089	71775	FAGR_M16	
4090	71775	FAGR_M20	
4091	71775	THOC_M08	
4092	71776	ABBA_M13	
4093	71776	ABBA_M14	0.21358321870998054
4094	71776	COCO_M03	
4095	71776	COCO_M04	
4096	71776	FAGR_M16	
4097	71776	FAGR_M17	
4098	71776	FAGR_M20	
4099	71777	ABBA_M15	
4100	71777	ACSA_M25	
4101	71777	COCO_M03	
4102	71778	ABBA_M14	
4103	71778	COCO_M02	0.3146721162575474
4104	71778	COCO_M03	0.36877296505035106
4105	71778	COCO_M04	
4106	71778	FAGR_M17	
4107	71778	FAGR_M20	
4108	71779	ABBA_M13	
4109	71779	ABBA_M15	
4110	71779	COCO_M01	
4111	71779	COCO_M02	
4112	71779	COCO_M03	0.04480654026194431
4113	71780	ABBA_M15	
4114	71780	COCO_M02	
4115	71780	COCO_M03	
4116	71780	COCO_M04	
4117	71780	FAGR_M17	
4118	71780	THOC_M10	
4119	71781	ABBA_M15	
4120	71781	FAGR_M17	
4121	71781	FAGR_M20	
4122	71782	ABBA_M14	
4123	71782	ACSA_M24	
4124	71782	COCO_M02	
4125	71782	COCO_M03	
4126	71782	COCO_M04	
4127	71782	FAGR_M17	
4128	71782	FAGR_M20	
4129	71783	ABBA_M13	
4130	71783	COCO_M02	0.1681974856049892
4131	71783	COCO_M03	
4132	71783	FAGR_M17	
4133	71784	ABBA_M13	
4134	71784	ABBA_M15	
4135	71784	ACSA_M25	
4136	71784	COCO_M01	
4137	71784	COCO_M02	0.3201554043840414
4138	71784	COCO_M03	0.29552031396556644
4139	71784	COCO_M04	0.15923220868086296
4140	71785	ABBA_M15	
4141	71785	COCO_M02	
4142	71785	COCO_M03	
4143	71785	COCO_M04	
4144	71786	COCO_M04	
4145	71786	FAGR_M20	
4146	71786	THOC_M07	
4147	71787	ABBA_M13	
4148	71787	ACSA_M21	
4149	71787	COCO_M01	
4150	71787	COCO_M02	0.15882387320438532
4151	71787	COCO_M03	0.11443884483126142
4152	71787	COCO_M04	
4153	71787	COCO_M05	0.09968005189584882
4154	71787	FAGR_M20	
4155	71787	THOC_M10	
4156	71788	ABBA_M11	0.2595534479351931
4157	71788	ABBA_M13	0.16214342959311398
4158	71788	ABBA_M14	0.16865972063382628
4159	71788	COCO_M01	
4160	71788	COCO_M02	0.1458989158770847
4161	71788	COCO_M03	
4162	71788	COCO_M04	
4163	71788	COCO_M05	
4164	71788	FAGR_M16	
4165	71788	FAGR_M17	0.11290253118923903
4166	71788	FAGR_M20	
4167	71788	THOC_M09	
4168	71789	COCO_M01	
4169	71789	COCO_M02	
4170	71789	COCO_M03	
4171	71789	FAGR_M20	
4172	71790	FAGR_M20	
4173	71792	COCO_M02	
4174	71793	ABBA_M13	
4175	71793	ABBA_M14	
4176	71793	ABBA_M15	
4177	71793	ACSA_M25	
4178	71793	COCO_M01	
4179	71793	COCO_M03	
4180	71793	FAGR_M16	
4181	71793	THOC_M09	
4182	71793	THOC_M10	
4183	71794	ABBA_M13	
4184	71794	ABBA_M14	
4185	71794	COCO_M03	
4186	71794	FAGR_M16	
4187	71794	FAGR_M17	
4188	71795	ABBA_M14	
4189	71795	COCO_M03	
4190	71795	COCO_M04	
4191	71795	FAGR_M20	
4192	71796	ABBA_M13	
4193	71797	ABBA_M14	
4194	71797	ACSA_M25	
4195	71797	COCO_M02	
4196	71797	COCO_M03	
4197	71798	FAGR_M20	
4198	71799	COCO_M02	
4199	71799	COCO_M03	
4200	71799	FAGR_M17	
4201	71800	ABBA_M15	
4202	71800	COCO_M04	
4203	71801	COCO_M01	
4204	71801	COCO_M03	
4205	71801	FAGR_M20	
4206	71803	ABBA_M11	
4207	71803	ABBA_M13	
4208	71803	ABBA_M14	
4209	71803	ABBA_M15	
4210	71803	ACSA_M25	
4211	71803	COCO_M02	0.34850737569235535
4212	71803	COCO_M03	0.31312237991143893
4213	71803	COCO_M04	
4214	71803	FAGR_M16	0.4565864671163698
4215	71803	FAGR_M17	0.19453563530521323
4216	71803	FAGR_M20	
4217	71803	THOC_M10	
4218	71805	ABBA_M13	
4219	71805	ABBA_M15	
4220	71805	ACSA_M25	
4221	71805	COCO_M02	
4222	71805	COCO_M03	
4223	71805	FAGR_M17	
4224	71805	THOC_M07	
4225	71806	ABBA_M13	
4226	71806	COCO_M01	
4227	71807	ACSA_M25	
4228	71808	COCO_M03	
4229	71808	FAGR_M16	
4230	71809	ABBA_M13	
4231	71809	ABBA_M14	
4232	71809	ABBA_M15	
4233	71809	ACSA_M25	
4234	71809	COCO_M01	
4235	71809	COCO_M02	
4236	71809	COCO_M03	0.01644794829945523
4237	71809	COCO_M04	
4238	71809	FAGR_M17	
4239	71809	FAGR_M19	
4240	71810	ACSA_M25	
4241	71810	COCO_M03	
4242	71810	FAGR_M17	
4243	71810	FAGR_M20	
4244	71811	ABBA_M11	
4245	71811	ABBA_M13	
4246	71811	ACSA_M25	
4247	71811	COCO_M03	
4248	71811	COCO_M04	
4249	71811	FAGR_M17	
4250	71813	ABBA_M15	
4251	71813	ACSA_M25	
4252	71813	COCO_M03	
4253	71813	THOC_M10	
4254	71814	ABBA_M15	
4255	71814	ACSA_M25	
4256	71814	COCO_M03	
4257	71814	COCO_M04	
4258	71814	FAGR_M16	
4259	71814	FAGR_M17	
4260	71814	FAGR_M19	
4261	71815	ACSA_M25	
4262	71815	COCO_M02	
4263	71815	COCO_M03	0.16034565770348658
4264	71815	COCO_M05	
4265	71815	FAGR_M17	
4266	71816	ABBA_M15	
4267	71816	COCO_M01	0.16481993002183
4268	71816	COCO_M03	
4269	71818	ABBA_M13	
4270	71818	COCO_M01	
4271	71818	THOC_M07	
4272	71818	THOC_M10	
4273	71819	ABBA_M15	
4274	71820	ABBA_M15	0.06384691048913543
4275	71820	COCO_M04	
4276	71838	ABBA_M13	
4277	71838	FAGR_M18	
4278	71839	ABBA_M13	
4279	71839	ABBA_M14	
4280	71839	COCO_M02	
4281	71839	COCO_M03	
4282	71839	COCO_M04	
4283	71840	COCO_M01	
4284	71840	COCO_M05	
4285	71840	FAGR_M17	0.03193725614967293
4286	71840	THOC_M09	
4287	71840	THOC_M10	0.08477565884155308
4288	71841	ACSA_M25	
4289	71841	FAGR_M17	
4290	71846	ABBA_M14	0.13731917325411191
4291	71846	ABBA_M15	
4292	71846	ACSA_M25	
4293	71846	COCO_M01	
4294	71846	COCO_M02	0.10988657933019144
4295	71846	COCO_M03	
4296	71846	COCO_M05	
4297	71846	FAGR_M16	
4298	71846	FAGR_M17	
4299	71846	FAGR_M20	
4300	71846	THOC_M09	
4301	71846	THOC_M10	
4302	71848	ABBA_M13	
4303	71848	COCO_M02	
4304	71848	COCO_M03	
4305	71848	FAGR_M16	
4306	71849	COCO_M03	
4307	71849	FAGR_M20	
4308	71850	COCO_M03	
4309	71851	FAGR_M16	
4310	71852	ABBA_M15	
4311	71852	COCO_M03	
4312	71853	ABBA_M15	
4313	71853	COCO_M02	
4314	71853	COCO_M03	
4315	71853	COCO_M04	
4316	71853	THOC_M09	
4317	71854	ABBA_M14	
4318	71854	ABBA_M15	
4319	71854	FAGR_M17	
4320	71855	COCO_M01	
4321	71856	ABBA_M13	
4322	71856	COCO_M01	
4323	71856	COCO_M03	
4324	71856	THOC_M08	
4325	71857	ABBA_M15	
4326	71858	ABBA_M14	
4327	71858	COCO_M01	
4328	71858	COCO_M02	
4329	71858	COCO_M03	
4330	71858	FAGR_M16	
4331	71859	COCO_M03	
4332	71860	ACSA_M25	
4333	71860	COCO_M01	
4334	71860	COCO_M03	
4335	71860	FAGR_M20	
4336	71861	ABBA_M13	
4337	71861	ABBA_M15	
4338	71861	COCO_M01	
4339	71861	COCO_M02	
4340	71861	COCO_M03	
4341	71861	COCO_M04	
4342	71861	FAGR_M16	
4343	71861	FAGR_M17	0.07545610269336746
4344	71861	FAGR_M20	
4345	71862	ACSA_M25	
4346	71863	ABBA_M11	
4347	71863	ABBA_M13	
4348	71863	ABBA_M14	
4349	71863	ABBA_M15	
4350	71863	COCO_M01	
4351	71863	COCO_M02	0.09517646454791415
4352	71863	COCO_M03	0.0
4353	71863	COCO_M04	
4354	71863	FAGR_M17	
4355	71863	FAGR_M20	
4356	71863	THOC_M09	
4357	71864	COCO_M01	
4358	71864	COCO_M03	
4359	71864	COCO_M04	
4360	71869	COCO_M04	
4361	71870	FAGR_M17	
4362	71871	ACSA_M22	
4363	71871	COCO_M03	
4364	71871	FAGR_M16	
4365	71872	ABBA_M13	
4366	71872	FAGR_M17	
4367	71872	FAGR_M19	
4368	71872	FAGR_M20	
4369	71873	ABBA_M14	
4370	71873	COCO_M04	
4371	71873	FAGR_M16	
4372	71873	FAGR_M17	
4373	71873	THOC_M10	
4374	71874	ABBA_M13	
4375	71874	ABBA_M15	
4376	71874	ACSA_M24	
4377	71874	COCO_M01	
4378	71874	COCO_M02	
4379	71874	COCO_M03	
4380	71874	COCO_M04	
4381	71874	FAGR_M17	
4382	71874	FAGR_M20	
4383	71875	ABBA_M11	
4384	71875	ABBA_M15	
4385	71875	COCO_M03	
4386	71875	FAGR_M16	
4387	71875	FAGR_M17	
4388	71876	ABBA_M15	
4389	71876	COCO_M03	
4390	71876	COCO_M04	
4391	71876	FAGR_M20	
4392	71877	ABBA_M15	
4393	71877	COCO_M01	
4394	71877	COCO_M03	0.3747227742185501
4395	71877	COCO_M04	
4396	71877	FAGR_M17	
4397	71878	ABBA_M15	
4398	71878	FAGR_M20	
4399	71879	ABBA_M13	
4400	71879	ABBA_M15	
4401	71879	ACSA_M24	
4402	71879	COCO_M02	
4403	71879	COCO_M03	
4404	71879	FAGR_M20	
4405	71880	ACSA_M25	
4406	71881	ABBA_M14	
4407	71881	ABBA_M15	0.06627404358953694
4408	71881	COCO_M02	
4409	71881	COCO_M03	0.08706582359199935
4410	71881	COCO_M04	
4411	71881	FAGR_M16	0.12889242706586898
4412	71881	FAGR_M20	
4413	71882	ABBA_M15	
4414	71882	ACSA_M25	
4415	71883	ABBA_M12	
4416	71883	ABBA_M14	
4417	71883	ACSA_M22	
4418	71883	ACSA_M25	
4419	71883	COCO_M01	
4420	71883	COCO_M02	
4421	71883	COCO_M03	
4422	71883	COCO_M05	0.09796841495606516
4423	71883	FAGR_M20	
4424	71883	THOC_M08	0.1769803570768106
4425	71883	THOC_M09	
4426	71884	ABBA_M14	
4427	71884	COCO_M03	
4428	71885	ACSA_M25	0.08174170787010004
4429	71885	COCO_M01	
4430	71885	COCO_M03	0.0578786516759485
4431	71885	FAGR_M16	
4432	71886	FAGR_M20	
4433	71888	ACSA_M22	
4434	71888	ACSA_M25	
4435	71888	FAGR_M17	
4436	71888	FAGR_M20	
4437	71889	ABBA_M14	
4438	71889	ACSA_M25	
4439	71889	COCO_M01	
4440	71889	COCO_M02	
4441	71889	COCO_M03	
4442	71889	COCO_M04	
4443	71889	FAGR_M20	
4444	71889	THOC_M09	
4445	71889	THOC_M10	
4446	71895	ABBA_M14	0.2837417869646554
4447	71895	COCO_M04	
4448	71895	FAGR_M16	0.21432523624222086
