	corresponding_gene_call	sample_id	pNpS_gene_consensus
13216	168995	THOC_M08	
13217	168995	THOC_M09	0.16775285311913227
13218	168995	THOC_M10	
13219	168996	ABBA_M12	
13220	168996	COCO_M05	
13221	168996	FAGR_M16	
13222	168996	THOC_M09	inf
13223	168996	THOC_M10	
13224	168997	ACSA_M21	
13225	168997	ACSA_M24	
13226	168997	COCO_M05	
13227	168997	FAGR_M16	
13228	168997	THOC_M09	
13229	168997	THOC_M10	
13230	168998	ABBA_M12	
13231	168998	FAGR_M17	
13232	168998	THOC_M08	
13233	168998	THOC_M09	
13234	168999	ABBA_M12	
13235	168999	ACSA_M21	
13236	168999	COCO_M03	
13237	168999	COCO_M05	
13238	168999	FAGR_M17	
13239	168999	FAGR_M19	
13240	168999	THOC_M08	
13241	168999	THOC_M09	1.3881190753370343
13242	168999	THOC_M10	0.6537900336878668
13243	169000	ABBA_M12	0.20959409526648126
13244	169000	COCO_M03	
13245	169000	COCO_M05	
13246	169000	FAGR_M16	
13247	169000	FAGR_M17	
13248	169000	FAGR_M19	0.2059558276165078
13249	169000	THOC_M07	
13250	169000	THOC_M08	0.3956375844406461
13251	169000	THOC_M09	0.5494312932662639
13252	169000	THOC_M10	0.25687381012944627
13253	169001	ABBA_M12	
13254	169001	COCO_M03	
13255	169001	COCO_M05	
13256	169001	FAGR_M16	
13257	169001	THOC_M08	
13258	169001	THOC_M09	
13259	169001	THOC_M10	
13260	169002	ABBA_M13	
13261	169002	COCO_M05	
13262	169002	THOC_M08	
13263	169002	THOC_M10	
13264	169003	ABBA_M12	
13265	169003	ABBA_M14	
13266	169003	COCO_M01	
13267	169003	COCO_M03	
13268	169003	COCO_M05	0.39247499559311383
13269	169003	FAGR_M17	
13270	169003	FAGR_M19	
13271	169003	THOC_M07	
13272	169003	THOC_M08	
13273	169003	THOC_M09	
13274	169003	THOC_M10	
13275	169004	ABBA_M12	0.3839143467226788
13276	169004	COCO_M03	
13277	169004	COCO_M05	
13278	169004	FAGR_M16	
13279	169004	THOC_M07	
13280	169004	THOC_M08	
13281	169004	THOC_M09	
13282	169004	THOC_M10	
13283	169005	ABBA_M12	
13284	169005	ACSA_M25	
13285	169005	COCO_M03	
13286	169005	COCO_M05	
13287	169005	FAGR_M17	
13288	169005	FAGR_M19	
13289	169005	THOC_M07	
13290	169005	THOC_M08	
13291	169005	THOC_M09	
13292	169005	THOC_M10	
13293	169006	ABBA_M12	
13294	169006	COCO_M05	
13295	169006	THOC_M07	
13296	169006	THOC_M08	
13297	169006	THOC_M09	
13298	169006	THOC_M10	
13299	169007	ABBA_M12	
13300	169007	FAGR_M16	
13301	169007	THOC_M08	
13302	169007	THOC_M09	
13303	169007	THOC_M10	
13304	169008	ABBA_M12	0.13195808493061828
13305	169008	ABBA_M14	
13306	169008	ACSA_M21	
13307	169008	ACSA_M24	
13308	169008	COCO_M01	
13309	169008	COCO_M03	
13310	169008	COCO_M05	0.1545942998901453
13311	169008	FAGR_M16	0.37299451587805005
13312	169008	FAGR_M17	
13313	169008	FAGR_M19	
13314	169008	THOC_M07	0.009109472235636594
13315	169008	THOC_M08	0.07744945779435926
13316	169008	THOC_M09	0.12743757581426993
13317	169008	THOC_M10	0.09746267568487653
13318	169009	ABBA_M12	0.654237091567992
13319	169009	ABBA_M14	
13320	169009	ACSA_M21	
13321	169009	COCO_M01	
13322	169009	COCO_M03	
13323	169009	COCO_M05	0.33986952885477584
13324	169009	FAGR_M16	
13325	169009	FAGR_M19	
13326	169009	THOC_M07	
13327	169009	THOC_M08	0.5873899752338774
13328	169009	THOC_M09	0.2629938542552737
13329	169009	THOC_M10	0.31833480683110116
13330	169010	ABBA_M12	
13331	169010	ABBA_M14	
13332	169010	ACSA_M21	
13333	169010	COCO_M01	
13334	169010	COCO_M03	
13335	169010	COCO_M05	0.4594895590097982
13336	169010	FAGR_M16	
13337	169010	FAGR_M17	
13338	169010	THOC_M07	
13339	169010	THOC_M08	
13340	169010	THOC_M09	
13341	169010	THOC_M10	
13342	169011	ABBA_M12	0.4120730210402578
13343	169011	ABBA_M14	
13344	169011	ACSA_M21	0.2944697921817238
13345	169011	ACSA_M24	
13346	169011	COCO_M01	
13347	169011	COCO_M03	
13348	169011	COCO_M05	0.2549695707189579
13349	169011	FAGR_M16	
13350	169011	FAGR_M17	
13351	169011	FAGR_M19	
13352	169011	THOC_M07	
13353	169011	THOC_M08	
13354	169011	THOC_M09	0.2706113279895653
13355	169011	THOC_M10	
13356	169012	ABBA_M12	
13357	169012	COCO_M05	
13358	169012	FAGR_M19	
13359	169012	THOC_M08	
13360	169012	THOC_M09	
13361	169013	ABBA_M12	
13362	169013	ACSA_M21	
13363	169013	COCO_M01	
13364	169013	COCO_M05	
13365	169013	FAGR_M16	
13366	169013	FAGR_M19	
13367	169013	THOC_M07	
13368	169013	THOC_M08	0.1723837517346241
13369	169013	THOC_M09	0.639894227714695
13370	169013	THOC_M10	
13371	169014	ABBA_M12	0.29960372127356383
13372	169014	COCO_M03	
13373	169014	COCO_M05	
13374	169014	FAGR_M16	
13375	169014	FAGR_M17	
13376	169014	FAGR_M19	
13377	169014	THOC_M08	
13378	169014	THOC_M09	1.3464334566223775
13379	169014	THOC_M10	1.252783820622474
13380	169015	COCO_M05	
13381	169016	ABBA_M12	0.28231523754956267
13382	169016	ABBA_M13	0.23492973906874828
13383	169016	ACSA_M21	
13384	169016	COCO_M01	
13385	169016	COCO_M03	
13386	169016	COCO_M05	0.4162132088840137
13387	169016	FAGR_M16	
13388	169016	FAGR_M17	
13389	169016	FAGR_M19	
13390	169016	THOC_M08	0.1860708763263012
13391	169016	THOC_M09	
13392	169016	THOC_M10	0.40158222911265234
13393	169017	ABBA_M12	0.11826011190277778
13394	169017	COCO_M01	
13395	169017	COCO_M03	
13396	169017	COCO_M05	0.15392337178619026
13397	169017	FAGR_M17	
13398	169017	FAGR_M19	
13399	169017	THOC_M07	
13400	169017	THOC_M08	
13401	169017	THOC_M09	0.10454233485117662
13402	169017	THOC_M10	
13403	169018	ABBA_M12	0.17892273392937133
13404	169018	ACSA_M21	
13405	169018	COCO_M02	
13406	169018	COCO_M05	0.06762730426143168
13407	169018	FAGR_M16	
13408	169018	FAGR_M17	
13409	169018	FAGR_M19	
13410	169018	THOC_M09	
13411	169018	THOC_M10	
13412	169019	ABBA_M12	0.3816573651417009
13413	169019	COCO_M01	
13414	169019	COCO_M03	
13415	169019	COCO_M05	
13416	169019	FAGR_M19	0.28973075268946347
13417	169019	THOC_M08	
13418	169019	THOC_M09	0.2751269985451546
13419	169019	THOC_M10	0.27173392424199844
13420	169020	ABBA_M12	0.07045879841170849
13421	169020	ABBA_M14	
13422	169020	ACSA_M25	
13423	169020	COCO_M01	
13424	169020	COCO_M02	
13425	169020	COCO_M05	0.113525753076597
13426	169020	FAGR_M16	
13427	169020	FAGR_M17	0.31103946056746945
13428	169020	FAGR_M19	0.025808337165665766
13429	169020	FAGR_M20	
13430	169020	THOC_M07	
13431	169020	THOC_M08	
13432	169020	THOC_M09	0.23259425285554972
13433	169020	THOC_M10	0.12906349493694877
13434	169021	ABBA_M12	
13435	169021	ACSA_M21	
13436	169021	ACSA_M24	
13437	169021	COCO_M01	
13438	169021	COCO_M05	0.13102772834184145
13439	169021	FAGR_M17	
13440	169021	FAGR_M19	
13441	169021	THOC_M07	
13442	169021	THOC_M08	
13443	169021	THOC_M09	0.5201659890350006
13444	169021	THOC_M10	
13445	169022	ABBA_M12	0.12572971584133144
13446	169022	ABBA_M13	
13447	169022	ABBA_M14	
13448	169022	ACSA_M25	
13449	169022	COCO_M01	
13450	169022	COCO_M03	
13451	169022	COCO_M05	0.10327714490387425
13452	169022	FAGR_M16	
13453	169022	FAGR_M17	
13454	169022	FAGR_M19	
13455	169022	THOC_M07	
13456	169022	THOC_M08	0.05138372829795374
13457	169022	THOC_M09	0.5269569882149007
13458	169022	THOC_M10	0.2430583103243981
13459	169023	ABBA_M12	0.019437370144624384
13460	169023	ABBA_M14	
13461	169023	ACSA_M21	
13462	169023	ACSA_M25	
13463	169023	COCO_M01	
13464	169023	COCO_M03	
13465	169023	COCO_M05	0.12012245082462339
13466	169023	FAGR_M16	
13467	169023	FAGR_M17	
13468	169023	FAGR_M19	
13469	169023	THOC_M08	
13470	169023	THOC_M09	0.0058971031955395
13471	169023	THOC_M10	0.3189453974943125
13472	169024	ABBA_M12	
13473	169024	COCO_M01	
13474	169024	COCO_M05	
13475	169024	FAGR_M19	
13476	169024	THOC_M09	
13477	169024	THOC_M10	
13478	169025	ABBA_M12	
13479	169025	COCO_M05	
13480	169025	THOC_M09	
13481	169026	ABBA_M12	0.5098722041598162
13482	169026	ABBA_M14	
13483	169026	COCO_M01	
13484	169026	COCO_M03	
13485	169026	COCO_M05	
13486	169026	FAGR_M16	
13487	169026	FAGR_M19	
13488	169026	THOC_M07	
13489	169026	THOC_M08	
13490	169026	THOC_M09	0.8036356650135131
13491	169026	THOC_M10	
13492	169027	ABBA_M12	
13493	169027	COCO_M02	
13494	169027	COCO_M05	
13495	169027	FAGR_M19	
13496	169027	THOC_M08	
13497	169027	THOC_M09	
13498	169027	THOC_M10	
13499	169028	ABBA_M12	
13500	169028	ABBA_M14	
13501	169028	ACSA_M25	
13502	169028	COCO_M01	
13503	169028	COCO_M05	
13504	169028	FAGR_M17	
13505	169028	FAGR_M19	
13506	169028	THOC_M08	
13507	169028	THOC_M09	
13508	169028	THOC_M10	
13509	169029	ABBA_M12	
13510	169029	ACSA_M21	
13511	169029	COCO_M01	
13512	169029	COCO_M03	
13513	169029	COCO_M05	
13514	169029	FAGR_M17	
13515	169029	THOC_M07	
13516	169029	THOC_M08	
13517	169029	THOC_M09	
13518	169029	THOC_M10	
13519	169030	ABBA_M12	
13520	169030	ACSA_M21	
13521	169030	COCO_M05	
13522	169030	THOC_M08	
13523	169030	THOC_M09	
13524	169030	THOC_M10	
13525	169031	ABBA_M12	
13526	169031	COCO_M01	
13527	169031	COCO_M05	
13528	169031	FAGR_M16	
13529	169031	THOC_M08	
13530	169031	THOC_M09	
13531	169031	THOC_M10	1.3196053267062922
13532	169032	ABBA_M12	
13533	169032	ACSA_M21	
13534	169032	COCO_M01	
13535	169032	COCO_M05	
13536	169032	FAGR_M19	
13537	169032	THOC_M07	
13538	169032	THOC_M08	
13539	169032	THOC_M09	
13540	169032	THOC_M10	0.3760187282710591
13541	169033	ABBA_M12	0.1640528882193398
13542	169033	ABBA_M14	
13543	169033	ACSA_M21	
13544	169033	COCO_M01	
13545	169033	COCO_M05	
13546	169033	FAGR_M16	
13547	169033	FAGR_M17	
13548	169033	FAGR_M19	
13549	169033	THOC_M08	
13550	169033	THOC_M09	
13551	169033	THOC_M10	0.2296726445764825
13552	169034	THOC_M07	
13553	169034	THOC_M09	
13554	169034	THOC_M10	
13555	169035	THOC_M08	
13556	169035	THOC_M09	
13557	169035	THOC_M10	
13558	169036	ABBA_M12	
13559	169036	COCO_M05	
13560	169036	THOC_M07	
13561	169036	THOC_M09	
13562	169036	THOC_M10	
13563	169037	ABBA_M12	
13564	169037	COCO_M03	
13565	169037	COCO_M05	
13566	169037	FAGR_M16	0.2483459583662252
13567	169037	THOC_M07	
13568	169037	THOC_M08	
13569	169037	THOC_M09	0.8273882258392496
13570	169037	THOC_M10	
13571	169038	ABBA_M12	0.39875499605272036
13572	169038	ABBA_M13	
13573	169038	ACSA_M21	
13574	169038	COCO_M01	
13575	169038	COCO_M03	
13576	169038	COCO_M05	0.5244865097291604
13577	169038	FAGR_M16	
13578	169038	FAGR_M17	
13579	169038	FAGR_M19	
13580	169038	THOC_M08	
13581	169038	THOC_M09	0.30459015108431486
13582	169038	THOC_M10	0.9940815748204409
13583	169039	ABBA_M12	
13584	169039	COCO_M05	
13585	169039	THOC_M09	
13586	169039	THOC_M10	1.071569838376749
13587	169040	ABBA_M12	
13588	169040	ACSA_M21	
13589	169040	COCO_M05	
13590	169040	THOC_M09	
13591	169041	ABBA_M12	0.23178123827665395
13592	169041	ACSA_M21	
13593	169041	COCO_M05	
13594	169041	FAGR_M16	
13595	169041	FAGR_M17	
13596	169041	FAGR_M19	
13597	169041	THOC_M08	
13598	169041	THOC_M09	
13599	169041	THOC_M10	
13600	169042	ABBA_M12	
13601	169042	THOC_M08	
13602	169043	ABBA_M12	0.6478242677601407
13603	169043	ABBA_M14	
13604	169043	COCO_M03	
13605	169043	COCO_M05	0.9632697345482086
13606	169043	FAGR_M17	
13607	169043	FAGR_M19	
13608	169043	THOC_M07	
13609	169043	THOC_M08	0.6522237200113963
13610	169043	THOC_M09	0.5959353558236776
13611	169043	THOC_M10	
13612	169044	ABBA_M12	
13613	169044	ACSA_M25	
13614	169044	COCO_M01	
13615	169044	COCO_M05	
13616	169044	FAGR_M16	
13617	169044	FAGR_M19	
13618	169044	THOC_M08	
13619	169044	THOC_M09	1.3104748317781763
13620	169044	THOC_M10	
13621	169045	ABBA_M12	
13622	169045	COCO_M02	
13623	169045	COCO_M03	
13624	169045	COCO_M05	
13625	169045	FAGR_M17	
13626	169045	FAGR_M19	
13627	169045	THOC_M07	
13628	169045	THOC_M08	
13629	169045	THOC_M09	
13630	169045	THOC_M10	0.3977030426263061
13631	169046	ABBA_M12	
13632	169046	ACSA_M21	
13633	169046	COCO_M02	
13634	169046	COCO_M05	
13635	169046	FAGR_M16	
13636	169046	FAGR_M17	
13637	169046	THOC_M08	
13638	169046	THOC_M09	
13639	169046	THOC_M10	
13640	169047	ABBA_M12	
13641	169047	COCO_M01	
13642	169047	COCO_M03	
13643	169047	COCO_M05	
13644	169047	FAGR_M16	
13645	169047	FAGR_M17	
13646	169047	THOC_M08	
13647	169047	THOC_M09	0.16258010995766692
13648	169047	THOC_M10	
13649	169048	ABBA_M12	
13650	169048	COCO_M05	
13651	169048	THOC_M08	
13652	169048	THOC_M09	
13653	169048	THOC_M10	
13654	169049	ABBA_M12	0.10957818916838985
13655	169049	COCO_M01	
13656	169049	COCO_M02	
13657	169049	COCO_M03	
13658	169049	COCO_M05	0.023555745794655917
13659	169049	FAGR_M16	
13660	169049	FAGR_M17	
13661	169049	FAGR_M19	
13662	169049	THOC_M07	
13663	169049	THOC_M08	0.2534286377632381
13664	169049	THOC_M09	0.13644571531851066
13665	169049	THOC_M10	0.17549843447731256
13666	169050	ABBA_M12	0.13055510979483176
13667	169050	ABBA_M14	
13668	169050	ACSA_M21	
13669	169050	ACSA_M25	
13670	169050	COCO_M02	
13671	169050	COCO_M03	
13672	169050	COCO_M05	
13673	169050	FAGR_M17	
13674	169050	FAGR_M19	
13675	169050	THOC_M07	0.13485618598853635
13676	169050	THOC_M08	1.0929486620506337
13677	169050	THOC_M09	0.28665283939689845
13678	169050	THOC_M10	0.21268850824104815
13679	169051	ABBA_M12	0.18148725182264341
13680	169051	COCO_M01	
13681	169051	COCO_M02	
13682	169051	COCO_M05	0.26347250087633944
13683	169051	FAGR_M16	
13684	169051	FAGR_M17	
13685	169051	FAGR_M19	
13686	169051	THOC_M07	
13687	169051	THOC_M08	0.2431681540480796
13688	169051	THOC_M09	0.36000295231591695
13689	169051	THOC_M10	0.22610759802342784
13690	169052	ABBA_M12	0.2670233100825713
13691	169052	COCO_M01	
13692	169052	COCO_M03	
13693	169052	COCO_M05	0.37057495075661256
13694	169052	FAGR_M16	
13695	169052	FAGR_M17	0.12173252417665388
13696	169052	FAGR_M19	
13697	169052	THOC_M07	0.24848719696123828
13698	169052	THOC_M08	0.2774423053339751
13699	169052	THOC_M09	0.28695089083521125
13700	169052	THOC_M10	0.21571744921503297
13701	169053	ABBA_M12	0.16095350829963942
13702	169053	ABBA_M14	
13703	169053	ACSA_M21	
13704	169053	COCO_M05	0.199694613972527
13705	169053	FAGR_M17	
13706	169053	THOC_M07	0.5838840054560541
13707	169053	THOC_M08	0.3765393188094406
13708	169053	THOC_M09	0.38618445026743925
13709	169053	THOC_M10	0.5489612276988752
13710	169054	ABBA_M12	0.13310446096451703
13711	169054	ABBA_M14	
13712	169054	ACSA_M21	
13713	169054	COCO_M01	
13714	169054	COCO_M03	
13715	169054	COCO_M05	0.077100865289733
13716	169054	FAGR_M16	
13717	169054	FAGR_M17	
13718	169054	FAGR_M19	
13719	169054	THOC_M07	
13720	169054	THOC_M08	
13721	169054	THOC_M09	0.511135491964946
13722	169054	THOC_M10	0.17037791145985687
13723	169055	ABBA_M12	0.22510552413426532
13724	169055	ACSA_M25	
13725	169055	COCO_M01	
13726	169055	COCO_M05	
13727	169055	FAGR_M19	
13728	169055	THOC_M07	
13729	169055	THOC_M08	
13730	169055	THOC_M09	0.1706695609444901
13731	169055	THOC_M10	0.29225422375722343
13732	169056	ABBA_M12	
13733	169056	ACSA_M21	
13734	169056	ACSA_M24	
13735	169056	COCO_M03	
13736	169056	COCO_M05	
13737	169056	FAGR_M19	
13738	169056	THOC_M08	
13739	169056	THOC_M09	2.3718426203636147
13740	169056	THOC_M10	0.7074874418196047
13741	169057	ABBA_M12	
13742	169057	ACSA_M21	
13743	169057	COCO_M05	
13744	169057	FAGR_M17	
13745	169057	FAGR_M19	
13746	169057	THOC_M08	
13747	169057	THOC_M09	
13748	169057	THOC_M10	
13749	169058	ABBA_M12	
13750	169058	ABBA_M14	
13751	169058	COCO_M05	
13752	169058	FAGR_M16	
13753	169058	FAGR_M19	
13754	169058	THOC_M07	
13755	169058	THOC_M08	
13756	169058	THOC_M09	
13757	169058	THOC_M10	
13758	169059	ABBA_M12	
13759	169059	ABBA_M13	
13760	169059	ACSA_M21	
13761	169059	COCO_M01	
13762	169059	COCO_M05	
13763	169059	FAGR_M16	
13764	169059	FAGR_M17	
13765	169059	THOC_M08	
13766	169059	THOC_M09	
13767	169059	THOC_M10	
13768	169060	ABBA_M12	
13769	169060	COCO_M05	
13770	169060	THOC_M08	
13771	169060	THOC_M09	
13772	169060	THOC_M10	
13773	169061	ABBA_M12	0.08937587145051666
13774	169061	ACSA_M21	
13775	169061	COCO_M01	
13776	169061	COCO_M03	
13777	169061	COCO_M05	0.03938379509101336
13778	169061	FAGR_M17	
13779	169061	FAGR_M19	
13780	169061	THOC_M07	
13781	169061	THOC_M08	
13782	169061	THOC_M09	
13783	169061	THOC_M10	
13784	169062	ABBA_M12	0.3126473559548732
13785	169062	ABBA_M13	
13786	169062	COCO_M01	
13787	169062	COCO_M03	
13788	169062	COCO_M05	
13789	169062	FAGR_M16	
13790	169062	FAGR_M17	
13791	169062	FAGR_M19	
13792	169062	FAGR_M20	
13793	169062	THOC_M08	
13794	169062	THOC_M09	0.41958371575525116
13795	169062	THOC_M10	0.26512421843744766
13796	169063	ABBA_M14	
13797	169063	COCO_M05	
13798	169063	FAGR_M19	
13799	169063	THOC_M07	
13800	169063	THOC_M08	
13801	169063	THOC_M09	
13802	169063	THOC_M10	
13803	169064	ABBA_M12	0.2644177067358637
13804	169064	ABBA_M14	0.16970401757165904
13805	169064	ACSA_M21	
13806	169064	COCO_M01	0.17154989351783273
13807	169064	COCO_M03	
13808	169064	COCO_M05	0.19388559412173817
13809	169064	FAGR_M16	
13810	169064	FAGR_M17	
13811	169064	FAGR_M19	
13812	169064	THOC_M07	
13813	169064	THOC_M08	0.15755473267828712
13814	169064	THOC_M09	0.2642313351389358
13815	169064	THOC_M10	0.24169126458358092
13816	169065	ACSA_M21	
13817	169065	FAGR_M19	
13818	169066	ABBA_M12	0.36369448410973604
13819	169066	ABBA_M13	
13820	169066	ABBA_M14	
13821	169066	COCO_M01	
13822	169066	COCO_M03	
13823	169066	COCO_M05	2.1067889288375676
13824	169066	FAGR_M16	
13825	169066	FAGR_M17	
13826	169066	FAGR_M19	
13827	169066	THOC_M07	
13828	169066	THOC_M08	0.30921853828199636
13829	169066	THOC_M09	0.9760811141905557
13830	169066	THOC_M10	0.630558980656755
13831	169067	ABBA_M12	0.2909695013194102
13832	169067	ACSA_M21	
13833	169067	COCO_M01	
13834	169067	COCO_M02	
13835	169067	COCO_M05	
13836	169067	FAGR_M16	
13837	169067	FAGR_M17	
13838	169067	FAGR_M19	
13839	169067	THOC_M07	
13840	169067	THOC_M08	
13841	169067	THOC_M09	0.47402970871071004
13842	169067	THOC_M10	
13843	169068	ABBA_M12	
13844	169068	COCO_M01	
13845	169068	COCO_M03	
13846	169068	COCO_M05	
13847	169068	THOC_M07	
13848	169068	THOC_M08	
13849	169068	THOC_M09	
13850	169068	THOC_M10	
13851	169069	ABBA_M12	
13852	169069	COCO_M01	
13853	169069	COCO_M03	
13854	169069	COCO_M05	
13855	169069	THOC_M07	
13856	169069	THOC_M08	
13857	169069	THOC_M09	
13858	169069	THOC_M10	
13859	169070	ABBA_M12	
13860	169070	COCO_M01	
13861	169070	COCO_M03	
13862	169070	COCO_M05	
13863	169070	FAGR_M17	
13864	169070	THOC_M07	
13865	169070	THOC_M08	
13866	169070	THOC_M09	
13867	169070	THOC_M10	0.3284188410659151
13868	169071	ABBA_M12	
13869	169071	ACSA_M25	
13870	169071	COCO_M01	
13871	169071	COCO_M05	
13872	169071	FAGR_M17	
13873	169071	FAGR_M19	
13874	169071	THOC_M08	
13875	169071	THOC_M09	0.3898445073131783
13876	169071	THOC_M10	0.21184964180126373
13877	169072	ABBA_M12	
13878	169072	COCO_M01	
13879	169072	COCO_M05	
13880	169072	THOC_M07	
13881	169072	THOC_M08	
13882	169072	THOC_M09	
13883	169072	THOC_M10	
13884	169073	ABBA_M12	
13885	169073	ABBA_M14	
13886	169073	ACSA_M21	
13887	169073	COCO_M01	
13888	169073	COCO_M05	
13889	169073	FAGR_M16	
13890	169073	FAGR_M17	
13891	169073	THOC_M07	
13892	169073	THOC_M08	
13893	169073	THOC_M09	
13894	169073	THOC_M10	
13895	169074	ABBA_M12	
13896	169074	ACSA_M21	
13897	169074	COCO_M01	
13898	169074	COCO_M03	
13899	169074	COCO_M05	
13900	169074	FAGR_M16	
13901	169074	FAGR_M17	
13902	169074	THOC_M07	
13903	169074	THOC_M08	
13904	169074	THOC_M09	
13905	169074	THOC_M10	
13906	169075	ABBA_M12	0.0
13907	169075	ABBA_M14	
13908	169075	ACSA_M21	
13909	169075	ACSA_M24	
13910	169075	COCO_M03	
13911	169075	COCO_M05	
13912	169075	FAGR_M16	
13913	169075	FAGR_M17	
13914	169075	FAGR_M19	
13915	169075	THOC_M06	
13916	169075	THOC_M07	
13917	169075	THOC_M08	
13918	169075	THOC_M09	0.04782904568798212
13919	169075	THOC_M10	0.17140146110814727
13920	169076	ABBA_M12	0.06683792321535649
13921	169076	ABBA_M14	0.24158631887831916
13922	169076	ACSA_M21	
13923	169076	COCO_M01	
13924	169076	COCO_M05	
13925	169076	FAGR_M16	
13926	169076	FAGR_M17	0.30508211900516496
13927	169076	THOC_M07	0.584857291746402
13928	169076	THOC_M08	0.19422574765367767
13929	169076	THOC_M09	0.20134670067267435
13930	169076	THOC_M10	
13931	169077	ABBA_M12	0.6772743234040786
13932	169077	ABBA_M13	0.20415193951053912
13933	169077	ABBA_M14	
13934	169077	ACSA_M21	
13935	169077	COCO_M02	0.17083092684034756
13936	169077	COCO_M03	0.12933430225035814
13937	169077	COCO_M05	0.2916954689574516
13938	169077	THOC_M06	0.176472689600974
13939	169077	THOC_M07	
13940	169077	THOC_M08	0.7450714125418588
13941	169077	THOC_M09	0.5280231606235807
13942	169077	THOC_M10	0.427245911715488
13943	169078	ABBA_M12	0.01571923749016527
13944	169078	ABBA_M13	
13945	169078	ABBA_M14	
13946	169078	ACSA_M21	0.26396623342059217
13947	169078	ACSA_M22	
13948	169078	ACSA_M25	
13949	169078	COCO_M01	
13950	169078	COCO_M02	0.021443751018809642
13951	169078	COCO_M03	0.3025744349850902
13952	169078	COCO_M05	0.014908470508799555
13953	169078	FAGR_M16	
13954	169078	FAGR_M17	0.16695560764958775
13955	169078	FAGR_M19	0.17189711606269387
13956	169078	THOC_M06	
13957	169078	THOC_M07	
13958	169078	THOC_M08	0.2444112726501781
13959	169078	THOC_M09	0.10799007808392169
13960	169078	THOC_M10	0.03664248446242222
13961	169079	ABBA_M12	0.20402383576405958
13962	169079	ABBA_M13	
13963	169079	ABBA_M14	
13964	169079	ACSA_M21	
13965	169079	ACSA_M24	
13966	169079	COCO_M01	
13967	169079	COCO_M03	0.14958274304989724
13968	169079	COCO_M05	
13969	169079	FAGR_M16	
13970	169079	FAGR_M17	
13971	169079	FAGR_M19	
13972	169079	THOC_M07	0.09326457567486415
13973	169079	THOC_M08	
13974	169079	THOC_M09	0.10179012712393108
13975	169079	THOC_M10	0.22526700866851837
13976	169080	COCO_M05	
13977	169081	ABBA_M12	
13978	169081	ACSA_M21	
13979	169081	FAGR_M16	
13980	169081	THOC_M10	
13981	169082	ABBA_M12	
13982	169082	ACSA_M21	
13983	169082	COCO_M03	
13984	169082	COCO_M05	
13985	169082	FAGR_M16	
13986	169082	FAGR_M17	
13987	169082	FAGR_M19	
13988	169082	THOC_M08	
13989	169082	THOC_M09	
13990	169082	THOC_M10	
13991	169083	ABBA_M12	
13992	169083	ABBA_M14	
13993	169083	ACSA_M21	
13994	169083	ACSA_M22	
13995	169083	COCO_M03	
13996	169083	COCO_M05	0.070104690807489
13997	169083	FAGR_M16	
13998	169083	FAGR_M17	
13999	169083	FAGR_M19	
14000	169083	THOC_M08	
14001	169083	THOC_M09	0.170377797031051
14002	169083	THOC_M10	0.15699023535541537
14003	169084	ABBA_M12	
14004	169084	COCO_M03	
14005	169084	COCO_M05	
14006	169084	FAGR_M16	
14007	169084	FAGR_M19	
14008	169084	THOC_M09	
14009	169084	THOC_M10	
14010	169085	ABBA_M12	
14011	169085	ACSA_M25	
14012	169085	COCO_M01	
14013	169085	COCO_M02	
14014	169085	COCO_M03	
14015	169085	COCO_M05	
14016	169085	FAGR_M16	
14017	169085	FAGR_M17	
14018	169085	FAGR_M19	
14019	169085	THOC_M07	
14020	169085	THOC_M08	
14021	169085	THOC_M09	
14022	169085	THOC_M10	0.07751390883197166
14023	169086	ABBA_M12	
14024	169086	COCO_M05	
14025	169086	THOC_M08	
14026	169086	THOC_M09	
14027	169086	THOC_M10	
14028	169087	ABBA_M12	
14029	169087	COCO_M03	
14030	169087	COCO_M05	
14031	169087	FAGR_M19	
14032	169087	THOC_M07	
14033	169087	THOC_M08	
14034	169087	THOC_M09	
14035	169087	THOC_M10	0.20616985547052974
14036	169088	ABBA_M12	
14037	169088	COCO_M01	
14038	169088	COCO_M02	
14039	169088	THOC_M08	
14040	169088	THOC_M09	
14041	169088	THOC_M10	
14042	169089	ABBA_M12	
14043	169089	COCO_M03	
14044	169089	COCO_M05	
14045	169089	FAGR_M17	
14046	169089	FAGR_M19	
14047	169089	THOC_M07	
14048	169089	THOC_M08	
14049	169089	THOC_M09	
14050	169089	THOC_M10	
14051	169090	ABBA_M12	
14052	169090	COCO_M05	
14053	169090	FAGR_M17	
14054	169090	FAGR_M19	
14055	169090	THOC_M08	
14056	169090	THOC_M10	
14057	169091	ABBA_M12	
14058	169091	ACSA_M21	
14059	169091	COCO_M05	
14060	169091	FAGR_M19	
14061	169091	THOC_M07	
14062	169091	THOC_M08	
14063	169091	THOC_M09	
14064	169091	THOC_M10	
14065	169092	ABBA_M12	0.16447745449130988
14066	169092	ACSA_M21	
14067	169092	COCO_M01	
14068	169092	COCO_M05	
14069	169092	FAGR_M16	
14070	169092	FAGR_M17	
14071	169092	FAGR_M19	
14072	169092	THOC_M07	
14073	169092	THOC_M08	
14074	169092	THOC_M09	
14075	169092	THOC_M10	
14076	169093	ABBA_M12	
14077	169093	ABBA_M13	
14078	169093	COCO_M01	
14079	169093	COCO_M03	
14080	169093	COCO_M05	
14081	169093	THOC_M08	
14082	169093	THOC_M09	
14083	169093	THOC_M10	
14084	169094	ABBA_M12	
14085	169094	ACSA_M21	
