	corresponding_gene_call	sample_id	pN_gene_consensus
13669	169050	ACSA_M25	
13670	169050	COCO_M02	
13671	169050	COCO_M03	
13672	169050	COCO_M05	
13673	169050	FAGR_M17	
13674	169050	FAGR_M19	
13675	169050	THOC_M07	0.0013193280382665187
13676	169050	THOC_M08	0.0035060685470402206
13677	169050	THOC_M09	0.0018093075433492738
13678	169050	THOC_M10	0.0019967076414176815
13679	169051	ABBA_M12	0.001913135901068499
13680	169051	COCO_M01	
13681	169051	COCO_M02	
13682	169051	COCO_M05	0.0021276181888024034
13683	169051	FAGR_M16	
13684	169051	FAGR_M17	
13685	169051	FAGR_M19	
13686	169051	THOC_M07	
13687	169051	THOC_M08	0.001956793465197109
13688	169051	THOC_M09	0.0024860652835702983
13689	169051	THOC_M10	0.0017395609052490311
13690	169052	ABBA_M12	0.0025481349522479884
13691	169052	COCO_M01	
13692	169052	COCO_M03	
13693	169052	COCO_M05	0.0019299726037787627
13694	169052	FAGR_M16	
13695	169052	FAGR_M17	0.0011888367115136587
13696	169052	FAGR_M19	
13697	169052	THOC_M07	0.00081108354125917
13698	169052	THOC_M08	0.0025470637807127085
13699	169052	THOC_M09	0.002854932878058946
13700	169052	THOC_M10	0.002401143111372248
13701	169053	ABBA_M12	0.002209384098225186
13702	169053	ABBA_M14	
13703	169053	ACSA_M21	
13704	169053	COCO_M05	0.0009828265584604793
13705	169053	FAGR_M17	
13706	169053	THOC_M07	0.002729091885084348
13707	169053	THOC_M08	0.002194174959403744
13708	169053	THOC_M09	0.0056808483136746146
13709	169053	THOC_M10	0.004915905193494874
13710	169054	ABBA_M12	0.0007674709632004965
13711	169054	ABBA_M14	
13712	169054	ACSA_M21	
13713	169054	COCO_M01	
13714	169054	COCO_M03	
13715	169054	COCO_M05	0.0003982375868496844
13716	169054	FAGR_M16	
13717	169054	FAGR_M17	
13718	169054	FAGR_M19	
13719	169054	THOC_M07	
13720	169054	THOC_M08	
13721	169054	THOC_M09	0.0013117755689712757
13722	169054	THOC_M10	0.0010771788028520128
13723	169055	ABBA_M12	0.0012080233609121829
13724	169055	ACSA_M25	
13725	169055	COCO_M01	
13726	169055	COCO_M05	
13727	169055	FAGR_M19	
13728	169055	THOC_M07	
13729	169055	THOC_M08	
13730	169055	THOC_M09	0.0004955158847630895
13731	169055	THOC_M10	0.0014186936380682414
13732	169056	ABBA_M12	
13733	169056	ACSA_M21	
13734	169056	ACSA_M24	
13735	169056	COCO_M03	
13736	169056	COCO_M05	
13737	169056	FAGR_M19	
13738	169056	THOC_M08	
13739	169056	THOC_M09	0.006656168382394894
13740	169056	THOC_M10	0.005715594506030834
13741	169057	ABBA_M12	
13742	169057	ACSA_M21	
13743	169057	COCO_M05	
13744	169057	FAGR_M17	
13745	169057	FAGR_M19	
13746	169057	THOC_M08	
13747	169057	THOC_M09	
13748	169057	THOC_M10	
13749	169058	ABBA_M12	
13750	169058	ABBA_M14	
13751	169058	COCO_M05	
13752	169058	FAGR_M16	
13753	169058	FAGR_M19	
13754	169058	THOC_M07	
13755	169058	THOC_M08	
13756	169058	THOC_M09	
13757	169058	THOC_M10	
13758	169059	ABBA_M12	
13759	169059	ABBA_M13	
13760	169059	ACSA_M21	
13761	169059	COCO_M01	
13762	169059	COCO_M05	
13763	169059	FAGR_M16	
13764	169059	FAGR_M17	
13765	169059	THOC_M08	
13766	169059	THOC_M09	
13767	169059	THOC_M10	
13768	169060	ABBA_M12	
13769	169060	COCO_M05	
13770	169060	THOC_M08	
13771	169060	THOC_M09	
13772	169060	THOC_M10	
13773	169061	ABBA_M12	0.0012299293095487417
13774	169061	ACSA_M21	
13775	169061	COCO_M01	
13776	169061	COCO_M03	
13777	169061	COCO_M05	0.0004895273945400873
13778	169061	FAGR_M17	
13779	169061	FAGR_M19	
13780	169061	THOC_M07	
13781	169061	THOC_M08	
13782	169061	THOC_M09	
13783	169061	THOC_M10	
13784	169062	ABBA_M12	0.0032147293644137734
13785	169062	ABBA_M13	
13786	169062	COCO_M01	
13787	169062	COCO_M03	
13788	169062	COCO_M05	
13789	169062	FAGR_M16	
13790	169062	FAGR_M17	
13791	169062	FAGR_M19	
13792	169062	FAGR_M20	
13793	169062	THOC_M08	
13794	169062	THOC_M09	0.0032977967576320487
13795	169062	THOC_M10	0.0022143383182611147
13796	169063	ABBA_M14	
13797	169063	COCO_M05	
13798	169063	FAGR_M19	
13799	169063	THOC_M07	
13800	169063	THOC_M08	
13801	169063	THOC_M09	
13802	169063	THOC_M10	
13803	169064	ABBA_M12	0.001867250537448329
13804	169064	ABBA_M14	0.0006187531265990569
13805	169064	ACSA_M21	
13806	169064	COCO_M01	0.000463896803062355
13807	169064	COCO_M03	
13808	169064	COCO_M05	0.0018146439697583976
13809	169064	FAGR_M16	
13810	169064	FAGR_M17	
13811	169064	FAGR_M19	
13812	169064	THOC_M07	
13813	169064	THOC_M08	0.001078310139186496
13814	169064	THOC_M09	0.0013916746408304816
13815	169064	THOC_M10	0.0012982971465317977
13816	169065	ACSA_M21	
13817	169065	FAGR_M19	
13818	169066	ABBA_M12	0.002076683338299537
13819	169066	ABBA_M13	
13820	169066	ABBA_M14	
13821	169066	COCO_M01	
13822	169066	COCO_M03	
13823	169066	COCO_M05	0.00413084913971345
13824	169066	FAGR_M16	
13825	169066	FAGR_M17	
13826	169066	FAGR_M19	
13827	169066	THOC_M07	
13828	169066	THOC_M08	0.000918161315178204
13829	169066	THOC_M09	0.003571180063546472
13830	169066	THOC_M10	0.0035508791425244565
13831	169067	ABBA_M12	0.0024033636614281843
13832	169067	ACSA_M21	
13833	169067	COCO_M01	
13834	169067	COCO_M02	
13835	169067	COCO_M05	
13836	169067	FAGR_M16	
13837	169067	FAGR_M17	
13838	169067	FAGR_M19	
13839	169067	THOC_M07	
13840	169067	THOC_M08	
13841	169067	THOC_M09	0.0021341512288924743
13842	169067	THOC_M10	
13843	169068	ABBA_M12	
13844	169068	COCO_M01	
13845	169068	COCO_M03	
13846	169068	COCO_M05	
13847	169068	THOC_M07	
13848	169068	THOC_M08	
13849	169068	THOC_M09	
13850	169068	THOC_M10	
13851	169069	ABBA_M12	
13852	169069	COCO_M01	
13853	169069	COCO_M03	
13854	169069	COCO_M05	
13855	169069	THOC_M07	
13856	169069	THOC_M08	
13857	169069	THOC_M09	
13858	169069	THOC_M10	
13859	169070	ABBA_M12	
13860	169070	COCO_M01	
13861	169070	COCO_M03	
13862	169070	COCO_M05	
13863	169070	FAGR_M17	
13864	169070	THOC_M07	
13865	169070	THOC_M08	
13866	169070	THOC_M09	
13867	169070	THOC_M10	0.0013597881529998988
13868	169071	ABBA_M12	
13869	169071	ACSA_M25	
13870	169071	COCO_M01	
13871	169071	COCO_M05	
13872	169071	FAGR_M17	
13873	169071	FAGR_M19	
13874	169071	THOC_M08	
13875	169071	THOC_M09	0.0016867077560500537
13876	169071	THOC_M10	0.0018528089357210177
13877	169072	ABBA_M12	
13878	169072	COCO_M01	
13879	169072	COCO_M05	
13880	169072	THOC_M07	
13881	169072	THOC_M08	
13882	169072	THOC_M09	
13883	169072	THOC_M10	
13884	169073	ABBA_M12	
13885	169073	ABBA_M14	
13886	169073	ACSA_M21	
13887	169073	COCO_M01	
13888	169073	COCO_M05	
13889	169073	FAGR_M16	
13890	169073	FAGR_M17	
13891	169073	THOC_M07	
13892	169073	THOC_M08	
13893	169073	THOC_M09	
13894	169073	THOC_M10	
13895	169074	ABBA_M12	
13896	169074	ACSA_M21	
13897	169074	COCO_M01	
13898	169074	COCO_M03	
13899	169074	COCO_M05	
13900	169074	FAGR_M16	
13901	169074	FAGR_M17	
13902	169074	THOC_M07	
13903	169074	THOC_M08	
13904	169074	THOC_M09	
13905	169074	THOC_M10	
13906	169075	ABBA_M12	0.0
13907	169075	ABBA_M14	
13908	169075	ACSA_M21	
13909	169075	ACSA_M24	
13910	169075	COCO_M03	
13911	169075	COCO_M05	
13912	169075	FAGR_M16	
13913	169075	FAGR_M17	
13914	169075	FAGR_M19	
13915	169075	THOC_M06	
13916	169075	THOC_M07	
13917	169075	THOC_M08	
13918	169075	THOC_M09	0.0006050668421233165
13919	169075	THOC_M10	0.0012630018262909932
13920	169076	ABBA_M12	0.0006362040123859585
13921	169076	ABBA_M14	0.0023750614960618664
13922	169076	ACSA_M21	
13923	169076	COCO_M01	
13924	169076	COCO_M05	
13925	169076	FAGR_M16	
13926	169076	FAGR_M17	0.00371734278961201
13927	169076	THOC_M07	0.0026677381289661375
13928	169076	THOC_M08	0.0023750016063024994
13929	169076	THOC_M09	0.0010505899114510386
13930	169076	THOC_M10	
13931	169077	ABBA_M12	0.006548023414229382
13932	169077	ABBA_M13	0.0032677000418936016
13933	169077	ABBA_M14	
13934	169077	ACSA_M21	
13935	169077	COCO_M02	0.002401899176092733
13936	169077	COCO_M03	0.002099334357398881
13937	169077	COCO_M05	0.007489199538226772
13938	169077	THOC_M06	0.0026532607177768563
13939	169077	THOC_M07	
13940	169077	THOC_M08	0.004920789699363285
13941	169077	THOC_M09	0.0028425361991063188
13942	169077	THOC_M10	0.002448970031123832
13943	169078	ABBA_M12	7.563613375177842e-05
13944	169078	ABBA_M13	
13945	169078	ABBA_M14	
13946	169078	ACSA_M21	0.001843145114351464
13947	169078	ACSA_M22	
13948	169078	ACSA_M25	
13949	169078	COCO_M01	
13950	169078	COCO_M02	0.0001016007766814934
13951	169078	COCO_M03	0.0007674801731587974
13952	169078	COCO_M05	7.196721681605782e-05
13953	169078	FAGR_M16	
13954	169078	FAGR_M17	0.0015180888909717182
13955	169078	FAGR_M19	0.0010448828783054223
13956	169078	THOC_M06	
13957	169078	THOC_M07	
13958	169078	THOC_M08	0.0017304663357317746
13959	169078	THOC_M09	0.0007471603755528769
13960	169078	THOC_M10	0.00028775465080731926
13961	169079	ABBA_M12	0.0015463372744667174
13962	169079	ABBA_M13	
13963	169079	ABBA_M14	
13964	169079	ACSA_M21	
13965	169079	ACSA_M24	
13966	169079	COCO_M01	
13967	169079	COCO_M03	0.0015103077148355764
13968	169079	COCO_M05	
13969	169079	FAGR_M16	
13970	169079	FAGR_M17	
13971	169079	FAGR_M19	
13972	169079	THOC_M07	0.000532818532818532
13973	169079	THOC_M08	
13974	169079	THOC_M09	0.00045861446371719446
13975	169079	THOC_M10	0.0007047826247120741
13976	169080	COCO_M05	
13977	169081	ABBA_M12	
13978	169081	ACSA_M21	
13979	169081	FAGR_M16	
13980	169081	THOC_M10	
13981	169082	ABBA_M12	
13982	169082	ACSA_M21	
13983	169082	COCO_M03	
13984	169082	COCO_M05	
13985	169082	FAGR_M16	
13986	169082	FAGR_M17	
13987	169082	FAGR_M19	
13988	169082	THOC_M08	
13989	169082	THOC_M09	
13990	169082	THOC_M10	
13991	169083	ABBA_M12	
13992	169083	ABBA_M14	
13993	169083	ACSA_M21	
13994	169083	ACSA_M22	
13995	169083	COCO_M03	
13996	169083	COCO_M05	0.0012631844528396218
13997	169083	FAGR_M16	
13998	169083	FAGR_M17	
13999	169083	FAGR_M19	
14000	169083	THOC_M08	
14001	169083	THOC_M09	0.000530736415397156
14002	169083	THOC_M10	0.0005727290089492989
14003	169084	ABBA_M12	
14004	169084	COCO_M03	
14005	169084	COCO_M05	
14006	169084	FAGR_M16	
14007	169084	FAGR_M19	
14008	169084	THOC_M09	
14009	169084	THOC_M10	
14010	169085	ABBA_M12	
14011	169085	ACSA_M25	
14012	169085	COCO_M01	
14013	169085	COCO_M02	
14014	169085	COCO_M03	
14015	169085	COCO_M05	
14016	169085	FAGR_M16	
14017	169085	FAGR_M17	
14018	169085	FAGR_M19	
14019	169085	THOC_M07	
14020	169085	THOC_M08	
14021	169085	THOC_M09	
14022	169085	THOC_M10	0.0008911921560677442
14023	169086	ABBA_M12	
14024	169086	COCO_M05	
14025	169086	THOC_M08	
14026	169086	THOC_M09	
14027	169086	THOC_M10	
14028	169087	ABBA_M12	
14029	169087	COCO_M03	
14030	169087	COCO_M05	
14031	169087	FAGR_M19	
14032	169087	THOC_M07	
14033	169087	THOC_M08	
14034	169087	THOC_M09	
14035	169087	THOC_M10	0.0027831574529200926
14036	169088	ABBA_M12	
14037	169088	COCO_M01	
14038	169088	COCO_M02	
14039	169088	THOC_M08	
14040	169088	THOC_M09	
14041	169088	THOC_M10	
14042	169089	ABBA_M12	
14043	169089	COCO_M03	
14044	169089	COCO_M05	
14045	169089	FAGR_M17	
14046	169089	FAGR_M19	
14047	169089	THOC_M07	
14048	169089	THOC_M08	
14049	169089	THOC_M09	
14050	169089	THOC_M10	
14051	169090	ABBA_M12	
14052	169090	COCO_M05	
14053	169090	FAGR_M17	
14054	169090	FAGR_M19	
14055	169090	THOC_M08	
14056	169090	THOC_M10	
14057	169091	ABBA_M12	
14058	169091	ACSA_M21	
14059	169091	COCO_M05	
14060	169091	FAGR_M19	
14061	169091	THOC_M07	
14062	169091	THOC_M08	
14063	169091	THOC_M09	
14064	169091	THOC_M10	
14065	169092	ABBA_M12	0.0011133565892611616
14066	169092	ACSA_M21	
14067	169092	COCO_M01	
14068	169092	COCO_M05	
14069	169092	FAGR_M16	
14070	169092	FAGR_M17	
14071	169092	FAGR_M19	
14072	169092	THOC_M07	
14073	169092	THOC_M08	
14074	169092	THOC_M09	
14075	169092	THOC_M10	
14076	169093	ABBA_M12	
14077	169093	ABBA_M13	
14078	169093	COCO_M01	
14079	169093	COCO_M03	
14080	169093	COCO_M05	
14081	169093	THOC_M08	
14082	169093	THOC_M09	
14083	169093	THOC_M10	
14084	169094	ABBA_M12	
14085	169094	ACSA_M21	
14086	169094	COCO_M03	
14087	169094	COCO_M05	
14088	169094	FAGR_M17	
14089	169094	THOC_M08	
14090	169094	THOC_M09	
14091	169094	THOC_M10	
14092	169095	ABBA_M12	
14093	169095	COCO_M01	
14094	169095	COCO_M05	
14095	169095	THOC_M08	
14096	169095	THOC_M09	0.0029699984166040453
14097	169095	THOC_M10	0.0012405886379192343
14098	169096	ABBA_M12	0.0005195035292703198
14099	169096	ABBA_M14	
14100	169096	ACSA_M21	
14101	169096	ACSA_M24	
14102	169096	COCO_M01	
14103	169096	COCO_M02	
14104	169096	COCO_M03	
14105	169096	COCO_M05	0.00014767182882547097
14106	169096	FAGR_M16	
14107	169096	FAGR_M17	
14108	169096	FAGR_M19	
14109	169096	THOC_M07	
14110	169096	THOC_M08	0.0
14111	169096	THOC_M09	0.0003732044591183168
14112	169096	THOC_M10	0.00023171217859278349
14113	169098	ABBA_M12	0.00394901981759172
14114	169098	ABBA_M14	
14115	169098	ACSA_M21	
14116	169098	COCO_M01	
14117	169098	COCO_M02	
14118	169098	COCO_M03	
14119	169098	COCO_M05	0.004034690717489416
14120	169098	FAGR_M16	
14121	169098	FAGR_M17	
14122	169098	FAGR_M19	
14123	169098	THOC_M07	
14124	169098	THOC_M08	0.0025572510949371883
14125	169098	THOC_M09	0.0028589275279670757
14126	169098	THOC_M10	0.004247494044725925
14127	169099	ABBA_M12	
14128	169099	ACSA_M21	
14129	169099	COCO_M01	
14130	169099	COCO_M03	
14131	169099	COCO_M05	
14132	169099	FAGR_M17	
14133	169099	FAGR_M19	
14134	169099	THOC_M07	
14135	169099	THOC_M08	
14136	169099	THOC_M09	0.001742129054836833
14137	169099	THOC_M10	
14138	169100	ABBA_M12	0.0009041121920311024
14139	169100	COCO_M03	
14140	169100	COCO_M05	
14141	169100	FAGR_M16	
14142	169100	FAGR_M17	
14143	169100	FAGR_M19	
14144	169100	THOC_M07	
14145	169100	THOC_M08	0.0022801514764956192
14146	169100	THOC_M09	0.001153357117696579
14147	169100	THOC_M10	0.0003990550781611708
14148	169101	ABBA_M12	
14149	169101	COCO_M03	
14150	169101	COCO_M05	
14151	169101	FAGR_M16	
14152	169101	FAGR_M17	
14153	169101	THOC_M07	
14154	169101	THOC_M08	
14155	169101	THOC_M09	
14156	169101	THOC_M10	0.0015054996922523644
14157	169102	ABBA_M12	0.0017891041598560695
14158	169102	COCO_M01	
14159	169102	COCO_M02	
14160	169102	COCO_M03	
14161	169102	COCO_M05	0.0008865248226950393
14162	169102	FAGR_M19	
14163	169102	THOC_M07	
14164	169102	THOC_M08	
14165	169102	THOC_M09	0.0015903189950799606
14166	169102	THOC_M10	0.0018264884990733304
14167	169103	ABBA_M12	
14168	169103	ABBA_M13	
14169	169103	ABBA_M14	
14170	169103	COCO_M01	
14171	169103	COCO_M03	
14172	169103	COCO_M05	0.00786519595186118
14173	169103	THOC_M07	
14174	169103	THOC_M08	
14175	169103	THOC_M09	0.0037950733095816745
14176	169103	THOC_M10	0.0013300235614142504
14177	169104	THOC_M07	
14178	169104	THOC_M09	
14179	169104	THOC_M10	
14180	169105	ABBA_M12	0.002763064388312692
14181	169105	ABBA_M14	
14182	169105	ACSA_M21	
14183	169105	COCO_M03	
14184	169105	COCO_M05	0.0014733040030416515
14185	169105	FAGR_M16	
14186	169105	FAGR_M17	
14187	169105	THOC_M07	
14188	169105	THOC_M08	
14189	169105	THOC_M09	0.0010562255947880615
14190	169105	THOC_M10	0.0014687218757868659
14191	169106	ABBA_M12	0.002567457688453875
14192	169106	ABBA_M13	
14193	169106	ACSA_M21	
14194	169106	ACSA_M24	
14195	169106	COCO_M01	
14196	169106	COCO_M03	
14197	169106	COCO_M05	0.0035185775926102766
14198	169106	FAGR_M16	
14199	169106	FAGR_M17	
14200	169106	FAGR_M19	
14201	169106	THOC_M07	
14202	169106	THOC_M08	
14203	169106	THOC_M09	0.0017194967544567669
14204	169106	THOC_M10	0.0015515889875498787
14205	169108	ABBA_M12	0.007512990981252208
14206	169108	ABBA_M14	
14207	169108	ACSA_M25	
14208	169108	COCO_M01	
14209	169108	COCO_M02	
14210	169108	COCO_M03	0.001773320447009692
14211	169108	COCO_M05	0.0035009067504948197
14212	169108	FAGR_M16	0.0028093109836269067
14213	169108	FAGR_M17	
14214	169108	THOC_M07	0.0028641695866977075
14215	169108	THOC_M08	0.004660496132147969
14216	169108	THOC_M09	0.006105382501255657
14217	169108	THOC_M10	0.006151944425662976
14218	169109	COCO_M05	
14219	169109	THOC_M10	
14220	169110	ABBA_M12	
14221	169110	ABBA_M14	0.0009107446607446628
14222	169110	ACSA_M21	0.002170593386809608
14223	169110	COCO_M01	
14224	169110	COCO_M05	0.0014127409929508912
14225	169110	FAGR_M19	
14226	169110	THOC_M08	
14227	169110	THOC_M09	
14228	169110	THOC_M10	0.0008167258167258185
14229	169112	THOC_M09	
14230	169113	COCO_M05	
14231	169113	THOC_M09	0.0042166989495819995
14232	169113	THOC_M10	
14233	169114	THOC_M09	0.0016969674732612973
14234	169114	THOC_M10	0.004202808877266309
14235	169115	COCO_M01	0.002134143830256905
14236	169115	COCO_M03	0.0011554209434068094
14237	169115	FAGR_M16	0.004609033263487421
14238	169115	THOC_M07	
14239	169115	THOC_M09	0.004609743744019363
14240	169115	THOC_M10	0.00619063777022964
14241	169116	COCO_M02	
14242	169116	COCO_M03	
14243	169116	COCO_M04	
14244	169116	FAGR_M16	
14245	169116	THOC_M10	0.01821973994120894
14246	169118	ABBA_M12	
14247	169118	COCO_M01	
14248	169118	COCO_M05	
14249	169118	FAGR_M17	
14250	169118	FAGR_M19	
14251	169118	THOC_M07	
14252	169118	THOC_M08	0.008590768657028314
14253	169118	THOC_M09	0.008472167420056801
14254	169118	THOC_M10	0.008781084085963438
14255	169119	ABBA_M12	0.007126926222804908
14256	169119	ABBA_M13	
14257	169119	ABBA_M14	0.002655363504420114
14258	169119	ACSA_M21	
14259	169119	ACSA_M25	
14260	169119	COCO_M01	0.005047486734501174
14261	169119	COCO_M02	
14262	169119	COCO_M03	0.0019309568837870767
14263	169119	COCO_M05	0.010271397578629332
14264	169119	FAGR_M16	
14265	169119	FAGR_M17	0.001968558401554002
14266	169119	FAGR_M19	0.002668191347436636
14267	169119	THOC_M07	
14268	169119	THOC_M08	0.003616725793921493
14269	169119	THOC_M09	0.007065553459831082
14270	169119	THOC_M10	0.005538736341399872
14271	169120	ABBA_M12	
14272	169120	ACSA_M21	
14273	169120	FAGR_M16	
14274	169120	FAGR_M17	
14275	169120	THOC_M08	0.03893156024303563
14276	169120	THOC_M09	0.015431453792109522
14277	169121	ABBA_M12	0.0035084983627007658
14278	169121	ABBA_M13	0.002058319039451116
14279	169121	ACSA_M21	
14280	169121	ACSA_M24	0.0058319039451114945
14281	169121	COCO_M01	0.006377270528213927
14282	169121	COCO_M03	
14283	169121	COCO_M05	
14284	169121	FAGR_M16	
14285	169121	FAGR_M17	
14286	169121	THOC_M09	
14287	169125	ABBA_M12	
14288	169125	ACSA_M21	
14289	169125	COCO_M05	
14290	169125	FAGR_M16	
14291	169125	FAGR_M19	
14292	169125	THOC_M09	
14293	169125	THOC_M10	
14294	169126	ABBA_M12	0.005889371822207642
14295	169126	COCO_M01	0.006177009688400103
14296	169126	COCO_M03	
14297	169126	COCO_M05	0.0017221584385763487
14298	169126	FAGR_M16	
14299	169126	FAGR_M17	0.002110874200426439
14300	169126	FAGR_M19	
14301	169126	THOC_M07	0.0033467278989667048
14302	169126	THOC_M08	0.003510742988354928
14303	169126	THOC_M09	0.0035598565981678604
14304	169126	THOC_M10	0.00270682399235078
14305	169127	ABBA_M12	
14306	169127	ACSA_M21	
14307	169127	ACSA_M25	
14308	169127	COCO_M03	
14309	169127	COCO_M05	
14310	169127	FAGR_M16	
14311	169127	FAGR_M17	
14312	169127	FAGR_M19	
14313	169127	THOC_M07	
14314	169127	THOC_M08	
14315	169127	THOC_M09	
14316	169127	THOC_M10	
14317	169128	ABBA_M12	0.0036664862908812115
14318	169128	ACSA_M21	
14319	169128	COCO_M05	
14320	169128	FAGR_M17	
14321	169128	THOC_M07	
14322	169128	THOC_M08	
14323	169128	THOC_M09	
14324	169128	THOC_M10	
14325	169131	ABBA_M12	0.002701299882717569
14326	169131	ABBA_M13	0.005148803456197465
14327	169131	ABBA_M14	0.005048728298493961
14328	169131	ABBA_M15	
14329	169131	ACSA_M21	
14330	169131	ACSA_M24	
14331	169131	ACSA_M25	0.004071060232586303
14332	169131	COCO_M01	
14333	169131	COCO_M02	0.0019205958245367164
14334	169131	COCO_M03	0.002088611915626097
14335	169131	COCO_M04	
14336	169131	COCO_M05	0.004548316842797274
14337	169131	FAGR_M16	0.0030680893203718206
14338	169131	FAGR_M17	0.0028154420631128782
14339	169131	FAGR_M19	0.0048101934093475575
14340	169131	FAGR_M20	
14341	169131	THOC_M06	0.0023477524981284446
14342	169131	THOC_M07	0.0033335834333733587
14343	169131	THOC_M08	0.0032251035376035463
14344	169131	THOC_M09	0.003356658925962548
14345	169131	THOC_M10	0.003498463893910051
14346	169132	ABBA_M12	
14347	169132	ABBA_M13	0.0028313765517490493
14348	169132	ABBA_M14	0.002674735102178214
14349	169132	ABBA_M15	
14350	169132	ACSA_M21	
14351	169132	ACSA_M24	
14352	169132	ACSA_M25	0.0024597701254734927
14353	169132	COCO_M01	
14354	169132	COCO_M02	
14355	169132	COCO_M03	0.0008741772909167808
14356	169132	COCO_M04	
14357	169132	COCO_M05	0.001944174572266838
14358	169132	FAGR_M16	
14359	169132	FAGR_M19	
14360	169132	THOC_M07	
14361	169132	THOC_M08	0.002949235724144984
14362	169132	THOC_M09	0.00335934899572257
14363	169132	THOC_M10	
14364	169134	ABBA_M12	
14365	169134	COCO_M05	
14366	169134	THOC_M09	0.0049635618189551155
14367	169134	THOC_M10	0.006152552536180363
14368	169135	ABBA_M12	
14369	169135	COCO_M05	
14370	169135	THOC_M09	0.004901235199350209
14371	169135	THOC_M10	0.010698025364966479
14372	169136	THOC_M09	
14373	169139	COCO_M01	
14374	169139	COCO_M05	
14375	169139	FAGR_M16	
14376	169139	THOC_M09	
14377	169140	ABBA_M12	
14378	169140	ABBA_M14	
14379	169140	COCO_M05	
14380	169140	THOC_M07	
14381	169140	THOC_M08	
14382	169140	THOC_M09	0.003194267583536939
14383	169140	THOC_M10	
14384	169141	ABBA_M12	
14385	169141	ABBA_M14	
14386	169141	ACSA_M21	
14387	169141	COCO_M01	
14388	169141	COCO_M03	
14389	169141	COCO_M05	
14390	169141	FAGR_M16	
14391	169141	FAGR_M20	
14392	169141	THOC_M07	
14393	169141	THOC_M08	
14394	169141	THOC_M09	
14395	169141	THOC_M10	
14396	169145	ABBA_M12	
14397	169145	ABBA_M14	
14398	169145	ACSA_M21	
14399	169145	COCO_M01	
14400	169145	COCO_M05	0.0014573043186737198
14401	169145	FAGR_M16	
14402	169145	FAGR_M17	
14403	169145	FAGR_M19	
14404	169145	THOC_M08	
14405	169145	THOC_M09	
14406	169145	THOC_M10	
14407	169146	ABBA_M12	
14408	169146	COCO_M05	
14409	169146	THOC_M07	
14410	169146	THOC_M08	
14411	169146	THOC_M09	
14412	169146	THOC_M10	
14413	169147	ABBA_M12	
14414	169147	ACSA_M21	
14415	169147	ACSA_M24	
14416	169147	COCO_M05	
14417	169147	FAGR_M16	
14418	169147	THOC_M07	
14419	169147	THOC_M08	
14420	169147	THOC_M09	
14421	169147	THOC_M10	
14422	169148	ABBA_M12	
14423	169148	ABBA_M13	
14424	169148	ACSA_M25	
14425	169148	COCO_M01	
14426	169148	COCO_M03	
14427	169148	COCO_M05	0.0052937124104326366
14428	169148	FAGR_M17	
14429	169148	FAGR_M19	
14430	169148	THOC_M08	
14431	169148	THOC_M09	
14432	169148	THOC_M10	
14433	169149	ABBA_M12	0.001614380618957284
14434	169149	ACSA_M21	
14435	169149	COCO_M01	
14436	169149	COCO_M05	0.0015230800653594828
14437	169149	FAGR_M19	
14438	169149	THOC_M07	
14439	169149	THOC_M08	
14440	169149	THOC_M09	0.0020894725255584737
14441	169149	THOC_M10	0.0019135448153430746
14442	169150	ABBA_M12	
14443	169150	ABBA_M14	
14444	169150	COCO_M05	
14445	169150	FAGR_M16	
14446	169150	THOC_M07	
14447	169150	THOC_M09	
14448	169150	THOC_M10	
14449	169151	ABBA_M12	
14450	169151	COCO_M01	
14451	169151	COCO_M05	
14452	169151	THOC_M07	
14453	169151	THOC_M08	
14454	169151	THOC_M09	
14455	169151	THOC_M10	
14456	169152	ABBA_M12	
14457	169152	ACSA_M24	
14458	169152	COCO_M03	
14459	169152	COCO_M05	
14460	169152	FAGR_M16	
14461	169152	THOC_M08	
14462	169152	THOC_M09	
14463	169152	THOC_M10	
14464	169153	ABBA_M12	0.00021455510153745066
14465	169153	ABBA_M13	
14466	169153	ABBA_M14	
14467	169153	ACSA_M21	
14468	169153	COCO_M01	
14469	169153	COCO_M03	0.0002781247790322239
14470	169153	COCO_M05	0.00022859898721968008
14471	169153	FAGR_M16	
14472	169153	FAGR_M17	
14473	169153	FAGR_M19	0.0002899686520376216
14474	169153	THOC_M07	
14475	169153	THOC_M08	0.00028879932328208595
14476	169153	THOC_M09	0.0006166993919229847
14477	169153	THOC_M10	0.00010789153951970112
14478	169154	ABBA_M12	
14479	169154	COCO_M05	
14480	169154	THOC_M07	
14481	169154	THOC_M08	
14482	169154	THOC_M09	
14483	169154	THOC_M10	
14484	169155	ABBA_M12	0.002848328675099963
14485	169155	ABBA_M13	
14486	169155	COCO_M03	
14487	169155	COCO_M05	
14488	169155	FAGR_M16	
14489	169155	FAGR_M17	
14490	169155	FAGR_M19	
14491	169155	THOC_M08	
14492	169155	THOC_M09	0.001798385304175736
14493	169155	THOC_M10	
14494	169156	ABBA_M12	
14495	169156	COCO_M05	
14496	169156	FAGR_M16	
14497	169156	THOC_M07	
14498	169156	THOC_M08	
14499	169156	THOC_M09	0.000649968204838926
14500	169156	THOC_M10	
14501	169157	ABBA_M12	
14502	169157	ACSA_M21	
14503	169157	COCO_M01	
14504	169157	COCO_M03	
14505	169157	COCO_M05	
14506	169157	FAGR_M16	
14507	169157	FAGR_M17	
14508	169157	FAGR_M19	
14509	169157	THOC_M09	
