	corresponding_gene_call	sample_id	num_SCVs
5497	70124	COCO_M05	13
5498	70124	FAGR_M16	1
5499	70124	FAGR_M17	4
5500	70124	FAGR_M19	1
5501	70124	THOC_M07	1
5502	70124	THOC_M08	8
5503	70124	THOC_M09	21
5504	70124	THOC_M10	24
5505	70125	ABBA_M12	11
5506	70125	ABBA_M13	1
5507	70125	ACSA_M21	3
5508	70125	COCO_M01	2
5509	70125	COCO_M02	1
5510	70125	COCO_M03	2
5511	70125	COCO_M05	9
5512	70125	FAGR_M16	2
5513	70125	FAGR_M17	4
5514	70125	FAGR_M19	1
5515	70125	THOC_M07	2
5516	70125	THOC_M08	6
5517	70125	THOC_M09	15
5518	70125	THOC_M10	11
5519	70126	ABBA_M12	6
5520	70126	ABBA_M14	1
5521	70126	ACSA_M21	4
5522	70126	COCO_M01	1
5523	70126	COCO_M02	3
5524	70126	COCO_M05	6
5525	70126	FAGR_M17	2
5526	70126	FAGR_M19	4
5527	70126	THOC_M08	5
5528	70126	THOC_M09	10
5529	70126	THOC_M10	6
5530	70127	ABBA_M12	6
5531	70127	ACSA_M21	3
5532	70127	COCO_M01	3
5533	70127	COCO_M05	3
5534	70127	FAGR_M17	1
5535	70127	THOC_M07	1
5536	70127	THOC_M08	3
5537	70127	THOC_M09	7
5538	70127	THOC_M10	6
5539	70128	ABBA_M12	21
5540	70128	ABBA_M14	1
5541	70128	ACSA_M25	1
5542	70128	COCO_M03	8
5543	70128	COCO_M05	20
5544	70128	FAGR_M17	6
5545	70128	FAGR_M19	1
5546	70128	THOC_M07	4
5547	70128	THOC_M08	14
5548	70128	THOC_M09	38
5549	70128	THOC_M10	19
5550	70129	ABBA_M12	12
5551	70129	ABBA_M13	10
5552	70129	ACSA_M21	3
5553	70129	COCO_M03	9
5554	70129	COCO_M05	12
5555	70129	FAGR_M16	4
5556	70129	FAGR_M19	1
5557	70129	THOC_M07	2
5558	70129	THOC_M08	7
5559	70129	THOC_M09	12
5560	70129	THOC_M10	9
5561	70130	ABBA_M12	17
5562	70130	ABBA_M13	4
5563	70130	COCO_M01	2
5564	70130	COCO_M02	6
5565	70130	COCO_M05	11
5566	70130	FAGR_M17	3
5567	70130	FAGR_M19	2
5568	70130	THOC_M07	3
5569	70130	THOC_M08	9
5570	70130	THOC_M09	25
5571	70130	THOC_M10	12
5572	70131	ABBA_M12	9
5573	70131	ABBA_M14	1
5574	70131	COCO_M01	3
5575	70131	COCO_M05	10
5576	70131	FAGR_M16	3
5577	70131	FAGR_M19	3
5578	70131	THOC_M07	3
5579	70131	THOC_M08	6
5580	70131	THOC_M09	14
5581	70131	THOC_M10	12
5582	70132	ABBA_M12	2
5583	70132	ACSA_M21	1
5584	70132	COCO_M01	1
5585	70132	COCO_M02	2
5586	70132	COCO_M05	3
5587	70132	FAGR_M17	1
5588	70132	FAGR_M19	4
5589	70132	THOC_M07	3
5590	70132	THOC_M08	8
5591	70132	THOC_M09	29
5592	70132	THOC_M10	5
5593	70133	ABBA_M12	5
5594	70133	ABBA_M14	2
5595	70133	COCO_M01	4
5596	70133	COCO_M03	1
5597	70133	COCO_M05	4
5598	70133	FAGR_M16	2
5599	70133	FAGR_M17	2
5600	70133	FAGR_M19	1
5601	70133	THOC_M07	2
5602	70133	THOC_M08	5
5603	70133	THOC_M09	6
5604	70133	THOC_M10	6
5605	70134	ABBA_M12	6
5606	70134	ACSA_M21	1
5607	70134	COCO_M01	4
5608	70134	COCO_M05	3
5609	70134	FAGR_M17	2
5610	70134	FAGR_M19	1
5611	70134	THOC_M07	4
5612	70134	THOC_M08	6
5613	70134	THOC_M09	7
5614	70134	THOC_M10	3
5615	70135	ABBA_M12	5
5616	70135	ACSA_M21	3
5617	70135	ACSA_M25	1
5618	70135	COCO_M01	2
5619	70135	COCO_M03	1
5620	70135	COCO_M05	4
5621	70135	FAGR_M17	1
5622	70135	FAGR_M19	2
5623	70135	THOC_M08	3
5624	70135	THOC_M09	5
5625	70135	THOC_M10	8
5626	70136	ABBA_M12	15
5627	70136	ABBA_M13	3
5628	70136	ACSA_M21	1
5629	70136	COCO_M01	5
5630	70136	COCO_M02	2
5631	70136	COCO_M03	5
5632	70136	COCO_M05	17
5633	70136	FAGR_M17	5
5634	70136	FAGR_M19	2
5635	70136	THOC_M07	1
5636	70136	THOC_M08	15
5637	70136	THOC_M09	15
5638	70136	THOC_M10	17
5639	70137	ABBA_M12	1
5640	70137	COCO_M02	1
5641	70137	COCO_M05	1
5642	70137	FAGR_M17	1
5643	70137	THOC_M08	3
5644	70137	THOC_M09	2
5645	70137	THOC_M10	3
5646	70138	ABBA_M12	7
5647	70138	COCO_M05	3
5648	70138	FAGR_M16	3
5649	70138	FAGR_M17	1
5650	70138	FAGR_M19	1
5651	70138	THOC_M07	1
5652	70138	THOC_M08	2
5653	70138	THOC_M09	7
5654	70138	THOC_M10	12
5655	70139	ABBA_M12	6
5656	70139	ABBA_M13	1
5657	70139	COCO_M01	3
5658	70139	COCO_M05	2
5659	70139	FAGR_M16	1
5660	70139	FAGR_M19	1
5661	70139	THOC_M07	2
5662	70139	THOC_M08	2
5663	70139	THOC_M09	19
5664	70139	THOC_M10	5
5665	70140	ABBA_M12	11
5666	70140	COCO_M01	5
5667	70140	COCO_M03	1
5668	70140	COCO_M05	13
5669	70140	FAGR_M16	2
5670	70140	FAGR_M19	4
5671	70140	THOC_M07	6
5672	70140	THOC_M08	5
5673	70140	THOC_M09	22
5674	70140	THOC_M10	14
5675	70141	ABBA_M12	3
5676	70141	COCO_M05	3
5677	70141	THOC_M09	6
5678	70141	THOC_M10	3
5679	70142	ABBA_M12	10
5680	70142	ACSA_M21	2
5681	70142	COCO_M01	2
5682	70142	COCO_M02	3
5683	70142	COCO_M03	1
5684	70142	COCO_M05	10
5685	70142	FAGR_M16	1
5686	70142	FAGR_M17	5
5687	70142	THOC_M07	1
5688	70142	THOC_M08	7
5689	70142	THOC_M09	16
5690	70142	THOC_M10	12
5691	70143	ABBA_M12	24
5692	70143	ABBA_M13	3
5693	70143	ACSA_M21	2
5694	70143	COCO_M01	7
5695	70143	COCO_M05	13
5696	70143	FAGR_M16	5
5697	70143	FAGR_M17	3
5698	70143	FAGR_M19	11
5699	70143	THOC_M07	3
5700	70143	THOC_M08	11
5701	70143	THOC_M09	22
5702	70143	THOC_M10	19
5703	70144	ABBA_M12	10
5704	70144	COCO_M01	1
5705	70144	COCO_M05	7
5706	70144	FAGR_M17	5
5707	70144	FAGR_M19	4
5708	70144	THOC_M07	2
5709	70144	THOC_M08	5
5710	70144	THOC_M09	14
5711	70144	THOC_M10	11
5712	70145	ABBA_M12	28
5713	70145	ACSA_M21	10
5714	70145	ACSA_M25	4
5715	70145	COCO_M01	13
5716	70145	COCO_M03	4
5717	70145	COCO_M05	32
5718	70145	FAGR_M16	9
5719	70145	FAGR_M17	6
5720	70145	FAGR_M19	2
5721	70145	THOC_M07	4
5722	70145	THOC_M08	10
5723	70145	THOC_M09	42
5724	70145	THOC_M10	33
5725	70146	ABBA_M12	18
5726	70146	ABBA_M14	1
5727	70146	COCO_M02	1
5728	70146	COCO_M03	2
5729	70146	COCO_M05	13
5730	70146	FAGR_M16	1
5731	70146	FAGR_M17	6
5732	70146	FAGR_M19	4
5733	70146	THOC_M07	12
5734	70146	THOC_M08	4
5735	70146	THOC_M09	14
5736	70146	THOC_M10	14
5737	70147	ABBA_M12	14
5738	70147	ACSA_M21	3
5739	70147	COCO_M01	14
5740	70147	COCO_M02	9
5741	70147	COCO_M05	19
5742	70147	FAGR_M16	3
5743	70147	FAGR_M17	12
5744	70147	FAGR_M19	1
5745	70147	THOC_M08	8
5746	70147	THOC_M09	21
5747	70147	THOC_M10	17
5748	70148	ABBA_M12	4
5749	70148	ACSA_M21	9
5750	70148	COCO_M05	7
5751	70148	FAGR_M19	2
5752	70148	THOC_M07	3
5753	70148	THOC_M08	4
5754	70148	THOC_M09	13
5755	70148	THOC_M10	11
5756	70149	ABBA_M12	1
5757	70149	COCO_M03	1
5758	70149	COCO_M05	2
5759	70149	FAGR_M17	2
5760	70149	THOC_M09	2
5761	70149	THOC_M10	6
5762	70150	ABBA_M12	78
5763	70150	ABBA_M13	2
5764	70150	ABBA_M14	7
5765	70150	ACSA_M21	10
5766	70150	ACSA_M25	7
5767	70150	COCO_M01	9
5768	70150	COCO_M02	1
5769	70150	COCO_M03	3
5770	70150	COCO_M05	61
5771	70150	FAGR_M16	7
5772	70150	FAGR_M17	15
5773	70150	FAGR_M19	14
5774	70150	THOC_M07	12
5775	70150	THOC_M08	33
5776	70150	THOC_M09	69
5777	70150	THOC_M10	60
5778	70151	ABBA_M12	21
5779	70151	ACSA_M21	2
5780	70151	COCO_M01	1
5781	70151	COCO_M03	18
5782	70151	COCO_M05	15
5783	70151	FAGR_M16	2
5784	70151	THOC_M07	5
5785	70151	THOC_M08	7
5786	70151	THOC_M09	17
5787	70151	THOC_M10	20
5788	70152	ABBA_M12	4
5789	70152	ABBA_M14	2
5790	70152	ACSA_M21	1
5791	70152	COCO_M01	1
5792	70152	COCO_M05	5
5793	70152	FAGR_M16	1
5794	70152	FAGR_M17	1
5795	70152	THOC_M09	4
5796	70152	THOC_M10	4
5797	70153	ABBA_M12	19
5798	70153	ACSA_M21	8
5799	70153	COCO_M02	2
5800	70153	COCO_M03	2
5801	70153	COCO_M05	25
5802	70153	FAGR_M16	2
5803	70153	FAGR_M17	11
5804	70153	FAGR_M19	9
5805	70153	THOC_M07	2
5806	70153	THOC_M08	14
5807	70153	THOC_M09	20
5808	70153	THOC_M10	19
5809	70154	ABBA_M12	29
5810	70154	ABBA_M13	10
5811	70154	COCO_M01	2
5812	70154	COCO_M03	3
5813	70154	COCO_M05	9
5814	70154	FAGR_M16	1
5815	70154	FAGR_M17	9
5816	70154	THOC_M07	1
5817	70154	THOC_M08	9
5818	70154	THOC_M09	22
5819	70154	THOC_M10	27
5820	70155	ABBA_M12	7
5821	70155	ACSA_M21	1
5822	70155	COCO_M01	2
5823	70155	COCO_M03	1
5824	70155	COCO_M05	6
5825	70155	FAGR_M16	3
5826	70155	FAGR_M17	2
5827	70155	FAGR_M19	1
5828	70155	THOC_M08	4
5829	70155	THOC_M09	3
5830	70155	THOC_M10	2
5831	70156	ABBA_M12	4
5832	70156	ACSA_M21	1
5833	70156	COCO_M05	3
5834	70156	FAGR_M17	1
5835	70156	THOC_M09	4
5836	70156	THOC_M10	4
5837	70157	ABBA_M12	6
5838	70157	ACSA_M21	1
5839	70157	COCO_M01	3
5840	70157	COCO_M03	4
5841	70157	COCO_M05	4
5842	70157	FAGR_M16	4
5843	70157	FAGR_M17	5
5844	70157	FAGR_M19	2
5845	70157	THOC_M07	3
5846	70157	THOC_M08	6
5847	70157	THOC_M09	7
5848	70157	THOC_M10	7
5849	70158	ABBA_M12	23
5850	70158	ABBA_M13	1
5851	70158	COCO_M01	1
5852	70158	COCO_M03	1
5853	70158	COCO_M05	19
5854	70158	FAGR_M16	3
5855	70158	FAGR_M17	3
5856	70158	FAGR_M19	3
5857	70158	THOC_M07	6
5858	70158	THOC_M08	4
5859	70158	THOC_M09	34
5860	70158	THOC_M10	19
5861	70159	ABBA_M12	6
5862	70159	ACSA_M21	2
5863	70159	COCO_M05	4
5864	70159	FAGR_M16	2
5865	70159	FAGR_M19	1
5866	70159	THOC_M07	1
5867	70159	THOC_M08	3
5868	70159	THOC_M09	4
5869	70159	THOC_M10	4
5870	70160	ABBA_M12	2
5871	70160	ABBA_M14	2
5872	70160	COCO_M01	2
5873	70160	COCO_M05	2
5874	70160	FAGR_M16	2
5875	70160	THOC_M07	2
5876	70160	THOC_M08	3
5877	70160	THOC_M10	2
5878	70161	ABBA_M12	5
5879	70161	COCO_M01	2
5880	70161	COCO_M03	2
5881	70161	COCO_M05	3
5882	70161	FAGR_M17	4
5883	70161	FAGR_M19	1
5884	70161	THOC_M07	2
5885	70161	THOC_M08	1
5886	70161	THOC_M09	12
5887	70161	THOC_M10	3
5888	70162	ABBA_M12	9
5889	70162	ACSA_M21	3
5890	70162	ACSA_M24	1
5891	70162	COCO_M01	1
5892	70162	COCO_M03	5
5893	70162	COCO_M05	6
5894	70162	FAGR_M16	1
5895	70162	FAGR_M17	7
5896	70162	FAGR_M19	2
5897	70162	THOC_M07	1
5898	70162	THOC_M08	1
5899	70162	THOC_M09	19
5900	70162	THOC_M10	8
5901	70163	ABBA_M12	1
5902	70163	FAGR_M16	5
5903	70163	THOC_M08	1
5904	70163	THOC_M09	5
5905	70163	THOC_M10	1
5906	70164	ABBA_M12	6
5907	70164	ACSA_M21	3
5908	70164	COCO_M01	3
5909	70164	COCO_M03	1
5910	70164	COCO_M05	9
5911	70164	FAGR_M16	5
5912	70164	FAGR_M17	3
5913	70164	FAGR_M19	1
5914	70164	THOC_M07	2
5915	70164	THOC_M08	5
5916	70164	THOC_M09	10
5917	70164	THOC_M10	12
5918	70165	ABBA_M12	2
5919	70165	COCO_M01	3
5920	70165	COCO_M02	1
5921	70165	COCO_M05	1
5922	70165	THOC_M08	1
5923	70165	THOC_M09	4
5924	70165	THOC_M10	3
5925	70166	ABBA_M12	14
5926	70166	ABBA_M13	1
5927	70166	ABBA_M14	2
5928	70166	ACSA_M21	1
5929	70166	COCO_M05	17
5930	70166	FAGR_M16	8
5931	70166	FAGR_M17	7
5932	70166	FAGR_M19	6
5933	70166	THOC_M08	16
5934	70166	THOC_M09	41
5935	70166	THOC_M10	14
5936	70167	ABBA_M12	8
5937	70167	ACSA_M21	1
5938	70167	COCO_M01	2
5939	70167	COCO_M03	1
5940	70167	COCO_M05	9
5941	70167	FAGR_M16	1
5942	70167	FAGR_M17	3
5943	70167	FAGR_M19	3
5944	70167	THOC_M08	5
5945	70167	THOC_M09	8
5946	70167	THOC_M10	9
5947	70168	ABBA_M12	13
5948	70168	ABBA_M13	3
5949	70168	ACSA_M21	4
5950	70168	ACSA_M24	1
5951	70168	ACSA_M25	3
5952	70168	COCO_M05	7
5953	70168	FAGR_M17	5
5954	70168	FAGR_M19	2
5955	70168	THOC_M08	4
5956	70168	THOC_M09	18
5957	70168	THOC_M10	23
5958	70169	ABBA_M12	5
5959	70169	ABBA_M14	13
5960	70169	ACSA_M21	2
5961	70169	ACSA_M24	7
5962	70169	ACSA_M25	4
5963	70169	COCO_M01	4
5964	70169	COCO_M05	1
5965	70169	FAGR_M17	18
5966	70169	FAGR_M19	2
5967	70169	THOC_M06	8
5968	70169	THOC_M08	6
5969	70169	THOC_M09	9
5970	70169	THOC_M10	15
5971	70170	ABBA_M12	30
5972	70170	ABBA_M14	2
5973	70170	ACSA_M21	1
5974	70170	COCO_M01	3
5975	70170	COCO_M03	4
5976	70170	COCO_M05	20
5977	70170	FAGR_M16	3
5978	70170	FAGR_M17	1
5979	70170	FAGR_M19	19
5980	70170	THOC_M07	6
5981	70170	THOC_M08	12
5982	70170	THOC_M09	42
5983	70170	THOC_M10	32
5984	70171	ABBA_M12	1
5985	70171	ACSA_M21	2
5986	70171	COCO_M01	1
5987	70171	COCO_M05	2
5988	70171	FAGR_M17	1
5989	70171	THOC_M07	1
5990	70171	THOC_M09	3
5991	70171	THOC_M10	4
5992	70172	ABBA_M12	7
5993	70172	ACSA_M21	3
5994	70172	COCO_M01	5
5995	70172	COCO_M02	1
5996	70172	COCO_M05	12
5997	70172	FAGR_M17	2
5998	70172	THOC_M07	3
5999	70172	THOC_M08	7
6000	70172	THOC_M09	11
6001	70172	THOC_M10	8
6002	70173	ABBA_M12	8
6003	70173	ABBA_M13	6
6004	70173	ABBA_M14	2
6005	70173	ABBA_M15	5
6006	70173	ACSA_M21	1
6007	70173	COCO_M01	1
6008	70173	COCO_M05	3
6009	70173	FAGR_M16	1
6010	70173	FAGR_M19	3
6011	70173	THOC_M07	1
6012	70173	THOC_M08	10
6013	70173	THOC_M09	7
6014	70173	THOC_M10	13
6015	70174	ABBA_M12	6
6016	70174	ACSA_M21	7
6017	70174	ACSA_M24	1
6018	70174	COCO_M01	1
6019	70174	COCO_M03	12
6020	70174	COCO_M05	35
6021	70174	FAGR_M16	2
6022	70174	FAGR_M17	5
6023	70174	THOC_M07	5
6024	70174	THOC_M08	27
6025	70174	THOC_M09	13
6026	70174	THOC_M10	10
6027	70175	ACSA_M21	3
6028	70175	COCO_M05	8
6029	70175	FAGR_M17	9
6030	70175	FAGR_M19	15
6031	70175	THOC_M08	4
6032	70175	THOC_M09	24
6033	70175	THOC_M10	19
6034	70176	ABBA_M12	5
6035	70176	ACSA_M21	1
6036	70176	COCO_M01	1
6037	70176	COCO_M05	3
6038	70176	FAGR_M16	3
6039	70176	THOC_M07	1
6040	70176	THOC_M08	5
6041	70176	THOC_M09	8
6042	70176	THOC_M10	3
6043	70177	ABBA_M12	1
6044	70177	COCO_M01	3
6045	70177	COCO_M03	1
6046	70177	COCO_M05	3
6047	70177	FAGR_M17	5
6048	70177	THOC_M08	4
6049	70177	THOC_M09	2
6050	70177	THOC_M10	3
6051	70178	ABBA_M12	2
6052	70178	COCO_M05	1
6053	70178	THOC_M08	1
6054	70178	THOC_M09	2
6055	70178	THOC_M10	4
6056	70179	ABBA_M12	7
6057	70179	ABBA_M14	1
6058	70179	ACSA_M21	3
6059	70179	COCO_M05	3
6060	70179	FAGR_M16	3
6061	70179	THOC_M07	4
6062	70179	THOC_M08	2
6063	70179	THOC_M09	23
6064	70179	THOC_M10	8
6065	70180	COCO_M05	3
6066	70180	THOC_M09	10
6067	70180	THOC_M10	12
6068	70181	ABBA_M12	13
6069	70181	ABBA_M13	1
6070	70181	ACSA_M21	4
6071	70181	COCO_M01	1
6072	70181	COCO_M02	1
6073	70181	COCO_M03	2
6074	70181	COCO_M05	13
6075	70181	FAGR_M17	8
6076	70181	THOC_M07	9
6077	70181	THOC_M08	3
6078	70181	THOC_M09	17
6079	70181	THOC_M10	21
6080	70182	ABBA_M12	15
6081	70182	ACSA_M21	2
6082	70182	COCO_M01	5
6083	70182	COCO_M03	3
6084	70182	COCO_M05	8
6085	70182	FAGR_M17	2
6086	70182	THOC_M07	4
6087	70182	THOC_M08	5
6088	70182	THOC_M09	13
6089	70182	THOC_M10	14
6090	70183	ABBA_M12	3
6091	70183	ACSA_M21	1
6092	70183	ACSA_M24	7
6093	70183	ACSA_M25	1
6094	70183	COCO_M05	5
6095	70183	FAGR_M16	3
6096	70183	FAGR_M19	2
6097	70183	THOC_M08	2
6098	70183	THOC_M09	5
6099	70183	THOC_M10	2
6100	70184	ABBA_M12	5
6101	70184	COCO_M02	1
6102	70184	COCO_M05	4
6103	70184	FAGR_M17	1
6104	70184	THOC_M07	1
6105	70184	THOC_M08	6
6106	70184	THOC_M09	5
6107	70184	THOC_M10	6
6108	70185	ABBA_M12	6
6109	70185	ABBA_M13	1
6110	70185	ACSA_M21	2
6111	70185	COCO_M02	2
6112	70185	COCO_M03	3
6113	70185	COCO_M05	4
6114	70185	THOC_M08	4
6115	70185	THOC_M09	4
6116	70185	THOC_M10	4
6117	70186	ABBA_M12	12
6118	70186	ABBA_M14	1
6119	70186	COCO_M01	3
6120	70186	COCO_M05	4
6121	70186	FAGR_M17	1
6122	70186	FAGR_M19	3
6123	70186	THOC_M08	2
6124	70186	THOC_M09	12
6125	70186	THOC_M10	4
6126	70187	ABBA_M12	3
6127	70187	ACSA_M21	1
6128	70187	COCO_M05	3
6129	70187	THOC_M08	1
6130	70187	THOC_M09	5
6131	70187	THOC_M10	2
6132	70188	ABBA_M12	2
6133	70188	ACSA_M24	5
6134	70188	COCO_M03	1
6135	70188	FAGR_M16	5
6136	70188	THOC_M08	1
6137	70188	THOC_M09	3
6138	70188	THOC_M10	6
6139	70189	ABBA_M12	8
6140	70189	ACSA_M21	4
6141	70189	COCO_M05	9
6142	70189	FAGR_M16	5
6143	70189	FAGR_M17	3
6144	70189	THOC_M08	7
6145	70189	THOC_M09	8
6146	70189	THOC_M10	13
6147	70190	ABBA_M12	19
6148	70190	ABBA_M13	1
6149	70190	ACSA_M21	1
6150	70190	COCO_M01	1
6151	70190	COCO_M05	21
6152	70190	FAGR_M17	9
6153	70190	FAGR_M20	1
6154	70190	THOC_M08	3
6155	70190	THOC_M09	27
6156	70190	THOC_M10	28
6157	70191	ABBA_M12	7
6158	70191	COCO_M01	3
6159	70191	COCO_M03	6
6160	70191	COCO_M05	7
6161	70191	FAGR_M17	1
6162	70191	THOC_M08	1
6163	70191	THOC_M09	5
6164	70191	THOC_M10	6
6165	70192	ABBA_M12	22
6166	70192	ABBA_M13	1
6167	70192	COCO_M03	1
6168	70192	COCO_M05	21
6169	70192	FAGR_M16	4
6170	70192	FAGR_M17	6
6171	70192	FAGR_M19	5
6172	70192	THOC_M07	6
6173	70192	THOC_M08	19
6174	70192	THOC_M09	32
6175	70192	THOC_M10	26
6176	70193	ABBA_M12	9
6177	70193	ABBA_M13	1
6178	70193	COCO_M01	1
6179	70193	COCO_M03	1
6180	70193	COCO_M05	12
6181	70193	FAGR_M17	4
6182	70193	FAGR_M19	2
6183	70193	THOC_M08	1
6184	70193	THOC_M09	8
6185	70193	THOC_M10	7
6186	70194	ABBA_M12	10
6187	70194	COCO_M01	1
6188	70194	COCO_M02	1
6189	70194	COCO_M05	7
6190	70194	FAGR_M17	1
6191	70194	FAGR_M19	3
6192	70194	THOC_M07	3
6193	70194	THOC_M08	6
6194	70194	THOC_M09	16
6195	70194	THOC_M10	20
6196	70195	ABBA_M12	51
6197	70195	ABBA_M14	10
6198	70195	ACSA_M21	3
6199	70195	COCO_M01	11
6200	70195	COCO_M03	11
6201	70195	COCO_M05	38
6202	70195	FAGR_M16	20
6203	70195	FAGR_M17	13
6204	70195	FAGR_M19	2
6205	70195	THOC_M07	3
6206	70195	THOC_M08	17
6207	70195	THOC_M09	73
6208	70195	THOC_M10	58
6209	70196	ABBA_M12	14
6210	70196	ABBA_M13	2
6211	70196	COCO_M01	3
6212	70196	COCO_M05	14
6213	70196	FAGR_M16	3
6214	70196	FAGR_M17	10
6215	70196	FAGR_M19	6
6216	70196	THOC_M07	8
6217	70196	THOC_M08	7
6218	70196	THOC_M09	20
6219	70196	THOC_M10	14
6220	70197	ABBA_M12	16
6221	70197	ACSA_M21	1
6222	70197	COCO_M01	3
6223	70197	COCO_M03	3
6224	70197	COCO_M05	15
6225	70197	FAGR_M16	4
6226	70197	FAGR_M17	6
6227	70197	THOC_M07	2
6228	70197	THOC_M08	10
6229	70197	THOC_M09	22
6230	70197	THOC_M10	8
6231	70198	ABBA_M12	15
6232	70198	ABBA_M14	1
6233	70198	ACSA_M21	10
6234	70198	ACSA_M24	4
6235	70198	COCO_M01	1
6236	70198	COCO_M03	4
6237	70198	COCO_M05	11
6238	70198	FAGR_M17	9
6239	70198	FAGR_M19	8
6240	70198	THOC_M08	13
6241	70198	THOC_M09	7
6242	70198	THOC_M10	9
6243	70199	ABBA_M12	44
6244	70199	ABBA_M14	13
6245	70199	ACSA_M21	27
6246	70199	ACSA_M25	1
6247	70199	COCO_M01	4
6248	70199	COCO_M02	18
6249	70199	COCO_M03	7
6250	70199	COCO_M04	14
6251	70199	COCO_M05	13
6252	70199	FAGR_M16	1
6253	70199	FAGR_M17	15
6254	70199	FAGR_M19	25
6255	70199	THOC_M06	1
6256	70199	THOC_M07	14
6257	70199	THOC_M08	14
6258	70199	THOC_M09	29
6259	70199	THOC_M10	58
6260	70200	ABBA_M12	16
6261	70200	ACSA_M21	11
6262	70200	COCO_M01	11
6263	70200	COCO_M02	1
6264	70200	COCO_M03	2
6265	70200	COCO_M05	17
6266	70200	FAGR_M17	9
6267	70200	FAGR_M19	6
6268	70200	THOC_M08	4
6269	70200	THOC_M09	20
6270	70200	THOC_M10	16
6271	70201	ABBA_M12	1
6272	70201	COCO_M05	2
6273	70201	THOC_M09	2
6274	70201	THOC_M10	1
6275	70202	ABBA_M12	9
6276	70202	ACSA_M21	2
6277	70202	ACSA_M25	1
6278	70202	COCO_M03	1
6279	70202	COCO_M05	7
6280	70202	FAGR_M17	1
6281	70202	THOC_M07	3
6282	70202	THOC_M08	6
6283	70202	THOC_M09	6
6284	70202	THOC_M10	5
6285	70203	ABBA_M12	9
6286	70203	ABBA_M13	1
6287	70203	ABBA_M14	1
6288	70203	ACSA_M21	3
6289	70203	COCO_M01	1
6290	70203	COCO_M05	6
6291	70203	FAGR_M16	4
6292	70203	FAGR_M17	2
6293	70203	FAGR_M19	1
6294	70203	THOC_M07	1
6295	70203	THOC_M08	2
6296	70203	THOC_M09	15
6297	70203	THOC_M10	1
6298	70204	ABBA_M12	5
6299	70204	ACSA_M21	1
6300	70204	COCO_M05	2
6301	70204	THOC_M08	1
6302	70204	THOC_M09	3
6303	70204	THOC_M10	3
6304	70205	ABBA_M12	18
6305	70205	COCO_M01	3
6306	70205	COCO_M03	3
6307	70205	COCO_M05	16
6308	70205	FAGR_M16	2
6309	70205	FAGR_M17	1
6310	70205	THOC_M08	2
6311	70205	THOC_M09	12
6312	70205	THOC_M10	16
6313	70206	ABBA_M12	10
6314	70206	ACSA_M21	5
6315	70206	COCO_M01	4
6316	70206	COCO_M05	14
6317	70206	FAGR_M16	3
6318	70206	FAGR_M17	2
6319	70206	FAGR_M19	2
6320	70206	THOC_M08	4
6321	70206	THOC_M09	6
6322	70206	THOC_M10	5
6323	70207	ABBA_M12	25
6324	70207	ABBA_M13	3
6325	70207	COCO_M01	4
6326	70207	COCO_M02	2
6327	70207	COCO_M03	8
6328	70207	COCO_M05	10
6329	70207	FAGR_M16	12
6330	70207	FAGR_M17	3
6331	70207	FAGR_M19	4
6332	70207	THOC_M08	10
6333	70207	THOC_M09	15
6334	70207	THOC_M10	16
6335	70208	ABBA_M12	15
6336	70208	ABBA_M14	1
6337	70208	ACSA_M21	9
6338	70208	COCO_M01	4
6339	70208	COCO_M02	4
6340	70208	COCO_M03	1
6341	70208	COCO_M05	8
6342	70208	FAGR_M16	8
6343	70208	FAGR_M17	5
6344	70208	FAGR_M19	2
6345	70208	THOC_M07	2
6346	70208	THOC_M08	7
6347	70208	THOC_M09	8
6348	70208	THOC_M10	8
6349	70209	ABBA_M12	1
6350	70209	COCO_M03	1
6351	70209	COCO_M05	3
6352	70209	FAGR_M17	1
6353	70209	THOC_M08	2
6354	70209	THOC_M09	1
6355	70209	THOC_M10	2
6356	70210	ABBA_M12	5
6357	70210	ABBA_M13	3
6358	70210	ACSA_M21	1
6359	70210	COCO_M03	1
6360	70210	COCO_M05	4
6361	70210	FAGR_M17	2
6362	70210	FAGR_M19	1
6363	70210	THOC_M08	1
6364	70210	THOC_M09	3
6365	70210	THOC_M10	1
6366	70211	ABBA_M12	18
6367	70211	ABBA_M13	18
6368	70211	ABBA_M14	1
6369	70211	COCO_M01	3
6370	70211	COCO_M05	8
6371	70211	FAGR_M16	1
6372	70211	FAGR_M17	5
6373	70211	FAGR_M19	1
6374	70211	THOC_M07	5
6375	70211	THOC_M08	7
6376	70211	THOC_M09	18
6377	70211	THOC_M10	16
6378	70212	ABBA_M12	6
6379	70212	COCO_M05	2
6380	70212	FAGR_M16	1
6381	70212	FAGR_M19	3
6382	70212	THOC_M07	3
6383	70212	THOC_M08	6
6384	70212	THOC_M09	11
6385	70212	THOC_M10	5
6386	70213	ABBA_M12	11
6387	70213	ABBA_M14	1
6388	70213	COCO_M01	1
6389	70213	COCO_M02	1
6390	70213	COCO_M03	1
6391	70213	COCO_M05	10
6392	70213	FAGR_M17	6
6393	70213	FAGR_M19	2
6394	70213	THOC_M07	2
6395	70213	THOC_M08	5
6396	70213	THOC_M09	14
6397	70213	THOC_M10	22
6398	70214	ABBA_M12	1
6399	70214	ACSA_M21	1
6400	70214	THOC_M08	7
6401	70214	THOC_M09	1
6402	70214	THOC_M10	2
