	corresponding_gene_call	sample_id	pNpS_gene_consensus
21473	285063	FAGR_M17	
21474	285063	FAGR_M19	
21475	285064	ACSA_M21	
21476	285064	ACSA_M25	
21477	285064	COCO_M01	0.4049532889844651
21478	285064	COCO_M02	0.3512129033718372
21479	285064	COCO_M03	0.3147485071536166
21480	285064	COCO_M04	
21481	285064	COCO_M05	0.4612260604757008
21482	285064	FAGR_M16	
21483	285064	FAGR_M17	
21484	285064	THOC_M09	
21485	285065	ABBA_M12	
21486	285065	ACSA_M21	
21487	285065	ACSA_M25	
21488	285065	COCO_M01	0.1329035207143899
21489	285065	COCO_M02	0.17085733268202402
21490	285065	COCO_M03	
21491	285065	COCO_M04	
21492	285065	COCO_M05	0.1593488229813052
21493	285065	FAGR_M16	
21494	285065	FAGR_M17	
21495	285065	FAGR_M19	
21496	285065	THOC_M08	
21497	285066	ABBA_M12	0.17797788859351177
21498	285066	ABBA_M13	
21499	285066	ACSA_M21	0.19629445633757572
21500	285066	ACSA_M22	
21501	285066	ACSA_M24	0.34321438305798846
21502	285066	ACSA_M25	0.1355152175018134
21503	285066	COCO_M01	0.260596060640577
21504	285066	COCO_M02	0.27310038687801014
21505	285066	COCO_M03	0.37126314676321914
21506	285066	COCO_M04	0.27201143791757026
21507	285066	COCO_M05	0.29090376741603213
21508	285066	FAGR_M16	0.42374650567776756
21509	285066	FAGR_M17	0.3331222919270001
21510	285066	FAGR_M19	0.398144682167963
21511	285066	FAGR_M20	
21512	285066	THOC_M09	0.2892074399521656
21513	285066	THOC_M10	0.5174308876976094
21514	285067	ABBA_M12	0.07899069810302521
21515	285067	ABBA_M13	
21516	285067	ABBA_M14	
21517	285067	ACSA_M21	0.11220958466139008
21518	285067	ACSA_M24	0.2296048134906868
21519	285067	ACSA_M25	0.17639828571559465
21520	285067	COCO_M01	0.12494452472667433
21521	285067	COCO_M02	0.12382364846438623
21522	285067	COCO_M03	0.10864547997336384
21523	285067	COCO_M04	0.12725524670364166
21524	285067	COCO_M05	0.10869210972508439
21525	285067	FAGR_M16	0.10464179103651257
21526	285067	FAGR_M17	0.11059513420151436
21527	285067	FAGR_M19	0.09505053238911687
21528	285067	FAGR_M20	0.053982064961104415
21529	285067	THOC_M07	0.14190120937095854
21530	285067	THOC_M08	
21531	285067	THOC_M09	0.12947291404062622
21532	285067	THOC_M10	0.08704827805565377
21533	285069	ABBA_M12	
21534	285069	ACSA_M24	
21535	285069	ACSA_M25	
21536	285069	COCO_M01	
21537	285069	COCO_M02	
21538	285069	COCO_M03	
21539	285069	COCO_M05	
21540	285069	FAGR_M16	
21541	285069	FAGR_M17	
21542	285069	FAGR_M19	
21543	285069	THOC_M10	
21544	285070	ABBA_M12	
21545	285070	ACSA_M21	
21546	285070	ACSA_M22	
21547	285070	ACSA_M24	
21548	285070	ACSA_M25	
21549	285070	COCO_M01	0.11049376545871864
21550	285070	COCO_M02	0.1207582903524715
21551	285070	COCO_M03	0.08847097406517578
21552	285070	COCO_M04	0.27392107388014475
21553	285070	COCO_M05	0.10836265952506732
21554	285070	FAGR_M16	0.17416868137220767
21555	285070	FAGR_M17	0.01926358650158564
21556	285070	FAGR_M19	0.06405227029237061
21557	285070	FAGR_M20	
21558	285070	THOC_M08	
21559	285070	THOC_M09	0.1284174103740804
21560	285070	THOC_M10	
21561	285071	FAGR_M20	
21562	285073	ABBA_M12	
21563	285073	ACSA_M21	
21564	285073	ACSA_M24	
21565	285073	ACSA_M25	
21566	285073	COCO_M01	
21567	285073	COCO_M02	
21568	285073	COCO_M03	0.35815082900860523
21569	285073	COCO_M04	
21570	285073	COCO_M05	
21571	285073	FAGR_M16	
21572	285073	FAGR_M17	
21573	285073	FAGR_M19	
21574	285074	ACSA_M24	
21575	285074	ACSA_M25	
21576	285074	COCO_M01	0.39409059189422363
21577	285074	COCO_M02	0.2831792204628043
21578	285074	COCO_M03	0.3441968532878122
21579	285074	COCO_M04	
21580	285074	COCO_M05	0.2852560500848573
21581	285074	FAGR_M16	0.39574067696662785
21582	285074	FAGR_M17	0.32198286282091626
21583	285074	FAGR_M19	
21584	285074	THOC_M08	
21585	285074	THOC_M09	0.23371937795700157
21586	285074	THOC_M10	
21587	285075	ABBA_M12	
21588	285075	ACSA_M25	
21589	285075	COCO_M01	0.33367346793335284
21590	285075	COCO_M02	0.3096646053967631
21591	285075	COCO_M03	0.28954531248110393
21592	285075	COCO_M04	
21593	285075	COCO_M05	0.28461558453522556
21594	285075	FAGR_M16	0.45393969681825797
21595	285075	FAGR_M17	
21596	285075	FAGR_M19	
21597	285075	THOC_M09	0.27421032825739805
21598	285075	THOC_M10	
21599	285076	ABBA_M12	
21600	285076	ACSA_M21	
21601	285076	COCO_M01	
21602	285076	COCO_M02	
21603	285076	COCO_M03	
21604	285076	COCO_M04	
21605	285076	COCO_M05	
21606	285076	FAGR_M16	
21607	285076	FAGR_M17	
21608	285076	FAGR_M19	
21609	285076	THOC_M09	
21610	285076	THOC_M10	
21611	285077	ABBA_M12	
21612	285077	ACSA_M24	
21613	285077	ACSA_M25	
21614	285077	COCO_M01	
21615	285077	COCO_M02	
21616	285077	COCO_M03	
21617	285077	COCO_M04	
21618	285077	COCO_M05	
21619	285077	FAGR_M16	
21620	285077	FAGR_M17	
21621	285077	FAGR_M19	
21622	285077	THOC_M09	
21623	285077	THOC_M10	
21624	285078	ABBA_M12	
21625	285078	ACSA_M21	
21626	285078	ACSA_M24	
21627	285078	COCO_M01	0.14948742333714268
21628	285078	COCO_M02	0.16261163553933633
21629	285078	COCO_M03	0.10556973234256595
21630	285078	COCO_M04	0.050787822096543554
21631	285078	COCO_M05	0.1320140898052867
21632	285078	FAGR_M16	0.16732805649648008
21633	285078	FAGR_M17	
21634	285078	FAGR_M19	
21635	285078	FAGR_M20	
21636	285078	THOC_M09	0.5184234570024134
21637	285078	THOC_M10	
21638	285079	ABBA_M12	0.0959256335588572
21639	285079	ABBA_M13	0.054822399837848805
21640	285079	ABBA_M14	
21641	285079	ACSA_M21	
21642	285079	ACSA_M24	0.1456866194989581
21643	285079	ACSA_M25	0.10048865553322396
21644	285079	COCO_M01	0.07611476859472283
21645	285079	COCO_M02	0.0701040760029942
21646	285079	COCO_M03	0.07284982804332313
21647	285079	COCO_M04	0.08969495667226751
21648	285079	COCO_M05	0.06478037443394044
21649	285079	FAGR_M16	0.1365744137324711
21650	285079	FAGR_M17	0.17861853834508581
21651	285079	FAGR_M18	0.11481004836517172
21652	285079	FAGR_M19	0.06129305140889683
21653	285079	FAGR_M20	
21654	285079	THOC_M07	0.03685604438660997
21655	285079	THOC_M08	
21656	285079	THOC_M09	0.06255775407016956
21657	285079	THOC_M10	0.06289184979897001
21658	285080	ABBA_M12	
21659	285080	ABBA_M14	0.0846762799305978
21660	285080	ACSA_M24	0.144972490791833
21661	285080	ACSA_M25	
21662	285080	COCO_M01	0.162175776635924
21663	285080	COCO_M02	0.18609345608677452
21664	285080	COCO_M03	0.15900423188834742
21665	285080	COCO_M04	0.11696998491584495
21666	285080	COCO_M05	0.11933328477432971
21667	285080	FAGR_M16	0.09955802868846599
21668	285080	FAGR_M17	0.09752670863997372
21669	285080	FAGR_M18	
21670	285080	FAGR_M19	0.34412834633295986
21671	285080	FAGR_M20	
21672	285080	THOC_M07	0.35398267847205483
21673	285080	THOC_M09	0.19177004965029845
21674	285080	THOC_M10	
21675	285081	ABBA_M14	
21676	285081	ACSA_M24	
21677	285081	ACSA_M25	
21678	285081	COCO_M01	0.07306760441423794
21679	285081	COCO_M02	0.06381446556024127
21680	285081	COCO_M03	
21681	285081	COCO_M04	
21682	285081	COCO_M05	0.19976083396148986
21683	285081	FAGR_M16	0.028052661949943786
21684	285081	FAGR_M17	
21685	285081	FAGR_M19	
21686	285081	THOC_M07	
21687	285081	THOC_M09	
21688	285082	ABBA_M12	0.2117161046517163
21689	285082	ABBA_M13	
21690	285082	ABBA_M14	0.21020569541051717
21691	285082	ABBA_M15	
21692	285082	ACSA_M21	0.15176976856948057
21693	285082	ACSA_M22	
21694	285082	ACSA_M23	0.14878418397452148
21695	285082	ACSA_M24	
21696	285082	ACSA_M25	
21697	285082	COCO_M01	0.10856559638822708
21698	285082	COCO_M02	0.11881509427586852
21699	285082	COCO_M03	0.10680729048100898
21700	285082	COCO_M04	0.12853989638117552
21701	285082	COCO_M05	0.10069462717914075
21702	285082	FAGR_M16	0.11810644497944199
21703	285082	FAGR_M17	0.12959462269200825
21704	285082	FAGR_M19	0.21804659058547807
21705	285082	FAGR_M20	0.1092071124913104
21706	285082	THOC_M06	0.17676382335778842
21707	285082	THOC_M07	0.12861975688013583
21708	285082	THOC_M08	
21709	285082	THOC_M09	0.1792967896574588
21710	285082	THOC_M10	0.1299804818811255
21711	285083	ACSA_M21	
21712	285083	ACSA_M24	
21713	285083	ACSA_M25	
21714	285083	COCO_M01	0.19997980272084948
21715	285083	COCO_M02	
21716	285083	COCO_M03	
21717	285083	COCO_M04	
21718	285083	COCO_M05	0.22498899072789633
21719	285083	FAGR_M16	
21720	285083	FAGR_M17	
21721	285083	FAGR_M19	
21722	285083	THOC_M07	
21723	285083	THOC_M09	
21724	285083	THOC_M10	0.09912064251516152
21725	285084	ABBA_M12	
21726	285084	ACSA_M25	
21727	285084	COCO_M01	0.1457686750812533
21728	285084	COCO_M02	0.2869981768768368
21729	285084	COCO_M03	0.29567519878559106
21730	285084	COCO_M04	0.2712504998293727
21731	285084	COCO_M05	0.197317440927834
21732	285084	FAGR_M16	
21733	285084	FAGR_M17	0.776747512528496
21734	285084	FAGR_M19	
21735	285084	THOC_M07	
21736	285084	THOC_M09	
21737	285084	THOC_M10	
21738	285085	ABBA_M11	0.17203984780693043
21739	285085	ABBA_M12	0.21580544766829587
21740	285085	ABBA_M13	0.18137212269797442
21741	285085	ABBA_M14	0.15324000033243737
21742	285085	ABBA_M15	0.165690715714301
21743	285085	ACSA_M21	0.1293192808175451
21744	285085	ACSA_M22	0.19096077996451058
21745	285085	ACSA_M23	
21746	285085	ACSA_M24	0.2902183932550333
21747	285085	ACSA_M25	0.16341304103748916
21748	285085	COCO_M01	0.09134236582004282
21749	285085	COCO_M02	0.0976532054584558
21750	285085	COCO_M03	0.09252673971478302
21751	285085	COCO_M04	0.1390007939122053
21752	285085	COCO_M05	0.12396259783080124
21753	285085	FAGR_M16	0.18598222542927126
21754	285085	FAGR_M17	0.19055659624019056
21755	285085	FAGR_M18	0.18087652141723018
21756	285085	FAGR_M19	0.21091788371988518
21757	285085	FAGR_M20	0.2238717355583324
21758	285085	THOC_M06	0.21375353971749866
21759	285085	THOC_M07	0.1763810973373573
21760	285085	THOC_M08	0.19054219244500478
21761	285085	THOC_M09	0.15880190468751806
21762	285085	THOC_M10	0.13042830943041625
21763	285086	ABBA_M11	
21764	285086	ABBA_M12	
21765	285086	ABBA_M13	
21766	285086	ABBA_M14	0.14118749021395682
21767	285086	ABBA_M15	1.1785047274425144
21768	285086	ACSA_M21	
21769	285086	ACSA_M22	
21770	285086	ACSA_M24	0.8437820752234898
21771	285086	ACSA_M25	0.93045335391949
21772	285086	COCO_M01	0.21670804834709315
21773	285086	COCO_M02	
21774	285086	COCO_M03	0.15831305837541518
21775	285086	COCO_M04	
21776	285086	COCO_M05	0.10519056376029132
21777	285086	FAGR_M16	0.9678442349571951
21778	285086	FAGR_M17	1.1065316810290275
21779	285086	THOC_M07	
21780	285086	THOC_M09	
21781	285086	THOC_M10	0.5146952979492023
21782	285087	ABBA_M12	
21783	285087	ABBA_M14	
21784	285087	ACSA_M21	0.037594564074522364
21785	285087	ACSA_M22	
21786	285087	ACSA_M24	
21787	285087	ACSA_M25	
21788	285087	COCO_M01	0.02420696488865521
21789	285087	COCO_M02	0.05352255749812342
21790	285087	COCO_M03	0.027647190963525303
21791	285087	COCO_M04	0.12491491904357997
21792	285087	COCO_M05	0.03208495213023841
21793	285087	FAGR_M16	0.030152955055659424
21794	285087	FAGR_M17	0.056038889894457815
21795	285087	FAGR_M18	
21796	285087	FAGR_M19	0.03697325741284631
21797	285087	THOC_M07	0.134454809517528
21798	285087	THOC_M09	0.07975544581113334
21799	285087	THOC_M10	0.11964391399028712
21800	285088	ABBA_M12	
21801	285088	ABBA_M14	
21802	285088	ACSA_M21	
21803	285088	ACSA_M24	
21804	285088	ACSA_M25	
21805	285088	COCO_M01	3.4171844505255216
21806	285088	COCO_M02	1.6953878803321412
21807	285088	COCO_M03	2.417309856642467
21808	285088	COCO_M04	11.189353612167265
21809	285088	COCO_M05	1.998836599212566
21810	285088	FAGR_M16	1.0570922470431054
21811	285088	FAGR_M17	4.347633299720219
21812	285088	FAGR_M19	
21813	285088	FAGR_M20	
21814	285088	THOC_M08	
21815	285088	THOC_M09	1.018739686842313
21816	285088	THOC_M10	
21817	285089	ABBA_M12	0.405820621409228
21818	285089	ABBA_M13	
21819	285089	ABBA_M14	
21820	285089	ACSA_M21	0.0
21821	285089	ACSA_M22	
21822	285089	ACSA_M24	0.18949105792595639
21823	285089	ACSA_M25	0.4379743825593777
21824	285089	COCO_M01	0.25521809141823454
21825	285089	COCO_M02	0.24562316036634488
21826	285089	COCO_M03	0.18507843209885863
21827	285089	COCO_M04	0.30458307140016433
21828	285089	COCO_M05	0.14420953199378878
21829	285089	FAGR_M16	0.30844320460952246
21830	285089	FAGR_M17	0.14771871241641402
21831	285089	FAGR_M19	0.3341626502882105
21832	285089	FAGR_M20	
21833	285089	THOC_M07	0.25280596097567376
21834	285089	THOC_M09	0.29370060504658635
21835	285089	THOC_M10	0.18689056624886796
21836	285090	ABBA_M12	
21837	285090	ACSA_M21	
21838	285090	ACSA_M24	
21839	285090	ACSA_M25	
21840	285090	COCO_M01	0.403816056583784
21841	285090	COCO_M02	0.551567116126517
21842	285090	COCO_M03	0.403330607176627
21843	285090	COCO_M04	
21844	285090	COCO_M05	0.6922241513183682
21845	285090	FAGR_M16	0.934048344385443
21846	285090	FAGR_M17	0.6425031041195126
21847	285090	FAGR_M19	0.5981917136985208
21848	285090	THOC_M07	
21849	285090	THOC_M09	
21850	285090	THOC_M10	
21851	285091	ABBA_M12	0.1510426786758473
21852	285091	ABBA_M13	
21853	285091	ABBA_M14	0.15923266902200975
21854	285091	ACSA_M21	0.13806018506757775
21855	285091	ACSA_M22	0.15896294160746552
21856	285091	ACSA_M23	
21857	285091	ACSA_M24	0.08834467271337049
21858	285091	ACSA_M25	0.12277889506753492
21859	285091	COCO_M01	0.11903331011948093
21860	285091	COCO_M02	0.12933985870987968
21861	285091	COCO_M03	0.17239273216909776
21862	285091	COCO_M04	0.16064308912187764
21863	285091	COCO_M05	0.21918221669076537
21864	285091	FAGR_M16	0.09897111227632065
21865	285091	FAGR_M17	0.11445872760042751
21866	285091	FAGR_M19	0.16908472309519312
21867	285091	THOC_M07	0.008526690672974159
21868	285091	THOC_M08	0.0
21869	285091	THOC_M09	0.08466386411948765
21870	285091	THOC_M10	0.1395668470892354
21871	285092	ABBA_M12	
21872	285092	ACSA_M25	
21873	285092	COCO_M01	
21874	285092	COCO_M02	
21875	285092	COCO_M03	0.06285911574382413
21876	285092	COCO_M04	
21877	285092	COCO_M05	
21878	285092	FAGR_M16	
21879	285092	FAGR_M17	
21880	285092	FAGR_M19	
21881	285092	THOC_M09	
21882	285093	ABBA_M12	
21883	285093	ABBA_M13	
21884	285093	ACSA_M21	
21885	285093	ACSA_M24	
21886	285093	ACSA_M25	0.11243833796519882
21887	285093	COCO_M01	0.18594046545319048
21888	285093	COCO_M02	0.17496230027185547
21889	285093	COCO_M03	0.18797895867763628
21890	285093	COCO_M04	0.15767214981394956
21891	285093	COCO_M05	0.17838484654339576
21892	285093	FAGR_M16	0.09831745831759041
21893	285093	FAGR_M17	0.15016917046159026
21894	285093	FAGR_M19	0.22997230354199075
21895	285093	THOC_M09	0.16862264689257783
21896	285093	THOC_M10	
21897	285094	ACSA_M21	
21898	285094	COCO_M01	0.24467653270665995
21899	285094	COCO_M02	0.4459472302686228
21900	285094	COCO_M03	0.19992959643627783
21901	285094	COCO_M04	
21902	285094	COCO_M05	
21903	285094	FAGR_M16	
21904	285094	FAGR_M17	
21905	285094	FAGR_M19	
21906	285094	THOC_M07	
21907	285094	THOC_M09	
21908	285094	THOC_M10	
21909	285095	ABBA_M12	
21910	285095	ACSA_M25	
21911	285095	COCO_M01	0.27807566043562887
21912	285095	COCO_M02	0.4114922081890361
21913	285095	COCO_M03	0.2552240623113056
21914	285095	COCO_M04	0.43387926953463457
21915	285095	COCO_M05	0.37638368089518937
21916	285095	FAGR_M16	
21917	285095	FAGR_M17	0.30260761128717034
21918	285095	FAGR_M19	
21919	285095	THOC_M07	
21920	285095	THOC_M09	0.5807266451558881
21921	285095	THOC_M10	
21922	285096	ABBA_M12	
21923	285096	ACSA_M21	
21924	285096	ACSA_M22	
21925	285096	ACSA_M25	
21926	285096	COCO_M01	
21927	285096	COCO_M02	0.4117832984603967
21928	285096	COCO_M03	
21929	285096	COCO_M04	
21930	285096	COCO_M05	0.3009976902520627
21931	285096	FAGR_M16	
21932	285096	FAGR_M17	
21933	285096	FAGR_M19	
21934	285096	THOC_M09	
21935	285096	THOC_M10	
21936	285097	ABBA_M12	
21937	285097	ABBA_M14	
21938	285097	ACSA_M21	
21939	285097	ACSA_M22	
21940	285097	ACSA_M24	
21941	285097	ACSA_M25	
21942	285097	COCO_M01	0.04794727795662924
21943	285097	COCO_M02	0.058317780724647675
21944	285097	COCO_M03	0.07315640943945548
21945	285097	COCO_M04	0.05690689888300103
21946	285097	COCO_M05	0.0686873998867588
21947	285097	FAGR_M16	0.026064951863165705
21948	285097	FAGR_M17	0.029801601634548022
21949	285097	FAGR_M19	0.01809585468806823
21950	285097	FAGR_M20	
21951	285097	THOC_M07	0.007006707257014447
21952	285097	THOC_M09	0.007089508515548943
21953	285097	THOC_M10	0.05229733088741763
21954	285098	ABBA_M12	
21955	285098	ABBA_M13	
21956	285098	ABBA_M14	
21957	285098	ABBA_M15	
21958	285098	ACSA_M21	
21959	285098	ACSA_M24	
21960	285098	ACSA_M25	0.4740758574282035
21961	285098	COCO_M01	0.3152874208274611
21962	285098	COCO_M02	0.22991542912674776
21963	285098	COCO_M03	0.353940855867132
21964	285098	COCO_M04	0.06481612156112185
21965	285098	COCO_M05	0.2520215100120491
21966	285098	FAGR_M16	0.22707940964962942
21967	285098	FAGR_M17	0.3168101896371329
21968	285098	FAGR_M19	
21969	285098	THOC_M07	
21970	285098	THOC_M09	0.32595958008488124
21971	285098	THOC_M10	
21972	285099	ABBA_M12	
21973	285099	ABBA_M13	
21974	285099	ACSA_M21	
21975	285099	COCO_M01	0.14491470992067612
21976	285099	COCO_M02	
21977	285099	COCO_M03	0.1327279564621747
21978	285099	COCO_M04	
21979	285099	COCO_M05	
21980	285099	FAGR_M16	
21981	285099	FAGR_M17	
21982	285099	FAGR_M19	
21983	285099	FAGR_M20	
21984	285099	THOC_M07	
21985	285099	THOC_M09	
21986	285100	ABBA_M12	0.003712760890614556
21987	285100	ABBA_M14	
21988	285100	ACSA_M21	0.1096825703927058
21989	285100	ACSA_M25	0.08599035458023993
21990	285100	COCO_M01	0.02498164071972164
21991	285100	COCO_M02	0.044349284738111734
21992	285100	COCO_M03	0.038608624418484346
21993	285100	COCO_M04	0.020260566691086092
21994	285100	COCO_M05	0.03680007236975492
21995	285100	FAGR_M16	0.011706725298829743
21996	285100	FAGR_M17	0.02458836746289788
21997	285100	FAGR_M19	0.020896252793732455
21998	285100	FAGR_M20	
21999	285100	THOC_M07	0.023383769557983505
22000	285100	THOC_M08	0.0616760701077076
22001	285100	THOC_M09	0.033258574002493296
22002	285100	THOC_M10	0.018530315929491104
22003	285101	ABBA_M12	0.056548235159252364
22004	285101	ABBA_M14	
22005	285101	ACSA_M21	0.0352064844100798
22006	285101	ACSA_M24	0.07927402450817568
22007	285101	ACSA_M25	
22008	285101	COCO_M01	0.09953320461280128
22009	285101	COCO_M02	0.10653720546124525
22010	285101	COCO_M03	0.07787403922193083
22011	285101	COCO_M04	0.07421687291573563
22012	285101	COCO_M05	0.06994695850998087
22013	285101	FAGR_M16	0.04967189497227821
22014	285101	FAGR_M17	0.09135935020399288
22015	285101	FAGR_M19	0.06420271569243118
22016	285101	FAGR_M20	0.02466471598666967
22017	285101	THOC_M07	
22018	285101	THOC_M09	0.08549309763179608
22019	285101	THOC_M10	0.16122832747672897
22020	285102	ABBA_M12	0.015221987728587023
22021	285102	ACSA_M21	
22022	285102	ACSA_M22	
22023	285102	ACSA_M25	0.010246913001099102
22024	285102	COCO_M01	0.11747156975339568
22025	285102	COCO_M02	0.19474110021793903
22026	285102	COCO_M03	0.1161853242920306
22027	285102	COCO_M04	0.0814677597761255
22028	285102	COCO_M05	0.18380636903863368
22029	285102	FAGR_M16	0.09223634908823351
22030	285102	FAGR_M17	0.13786698133548825
22031	285102	FAGR_M19	0.6412691740661288
22032	285102	FAGR_M20	
22033	285102	THOC_M07	
22034	285102	THOC_M08	
22035	285102	THOC_M09	0.08362225104399293
22036	285102	THOC_M10	
22037	285103	ABBA_M12	
22038	285103	ABBA_M13	
22039	285103	ABBA_M14	
22040	285103	ACSA_M21	0.005657333648330166
22041	285103	ACSA_M24	
22042	285103	ACSA_M25	
22043	285103	COCO_M01	0.03162310449017173
22044	285103	COCO_M02	0.060878512935190324
22045	285103	COCO_M03	0.05139234130104272
22046	285103	COCO_M04	0.007375101815622863
22047	285103	COCO_M05	0.06510963041062548
22048	285103	FAGR_M16	0.008712488418459593
22049	285103	FAGR_M17	0.0
22050	285103	FAGR_M19	0.07193504440465064
22051	285103	FAGR_M20	
22052	285103	THOC_M07	
22053	285103	THOC_M09	0.008567609964097616
22054	285103	THOC_M10	0.016096198867100325
22055	285104	ABBA_M12	
22056	285104	ABBA_M13	
22057	285104	ACSA_M22	
22058	285104	ACSA_M25	
22059	285104	COCO_M01	0.43531865557105415
22060	285104	COCO_M02	0.6730197777588185
22061	285104	COCO_M03	0.36861471997793405
22062	285104	COCO_M04	
22063	285104	COCO_M05	0.20824452229670903
22064	285104	FAGR_M16	
22065	285104	FAGR_M17	
22066	285104	THOC_M09	
22067	285105	ABBA_M12	0.2785548866726179
22068	285105	ABBA_M14	
22069	285105	ACSA_M22	
22070	285105	ACSA_M25	
22071	285105	COCO_M01	0.35992385617285333
22072	285105	COCO_M02	0.3060812159202405
22073	285105	COCO_M03	0.28683329167440436
22074	285105	COCO_M04	0.8820892661371609
22075	285105	COCO_M05	0.2441543097668443
22076	285105	FAGR_M16	0.5233821447502385
22077	285105	FAGR_M17	0.09786823959115748
22078	285105	FAGR_M19	
22079	285105	FAGR_M20	0.05331021376340679
22080	285105	THOC_M07	0.06739814438942239
22081	285105	THOC_M09	0.21319002830983275
22082	285105	THOC_M10	0.17440693632940102
22083	285106	ABBA_M12	
22084	285106	ABBA_M14	
22085	285106	ACSA_M21	
22086	285106	ACSA_M24	
22087	285106	ACSA_M25	
22088	285106	COCO_M01	0.12453286547464341
22089	285106	COCO_M02	0.1365765077041301
22090	285106	COCO_M03	0.18777604329540748
22091	285106	COCO_M04	0.3052594411480444
22092	285106	COCO_M05	0.1151907530747896
22093	285106	FAGR_M16	
22094	285106	FAGR_M17	
22095	285106	FAGR_M19	
22096	285106	THOC_M09	
22097	285106	THOC_M10	
22098	285107	ABBA_M12	
22099	285107	ACSA_M24	
22100	285107	ACSA_M25	0.5613612129178696
22101	285107	COCO_M01	0.2758211612217211
22102	285107	COCO_M02	0.48143472330937026
22103	285107	COCO_M03	0.2074227354876291
22104	285107	COCO_M04	0.1782216500980219
22105	285107	COCO_M05	0.20102468777777507
22106	285107	FAGR_M16	0.32835962594465895
22107	285107	FAGR_M17	0.32776827219506993
22108	285107	FAGR_M19	
22109	285107	THOC_M07	
22110	285107	THOC_M08	
22111	285107	THOC_M09	0.4692096752307526
22112	285107	THOC_M10	
22113	285108	ABBA_M12	
22114	285108	ABBA_M13	0.2844133841592459
22115	285108	ABBA_M14	
22116	285108	ACSA_M21	
22117	285108	ACSA_M22	
22118	285108	ACSA_M24	
22119	285108	ACSA_M25	0.13910601943635784
22120	285108	COCO_M01	0.17664074098378135
22121	285108	COCO_M02	0.2143035775600692
22122	285108	COCO_M03	0.258916350499025
22123	285108	COCO_M04	0.09399943968373684
22124	285108	COCO_M05	0.32342039665787653
22125	285108	FAGR_M16	0.18485880347040365
22126	285108	FAGR_M17	0.12053536166382851
22127	285108	FAGR_M19	
22128	285108	FAGR_M20	
22129	285108	THOC_M07	
22130	285108	THOC_M09	0.21429501373262086
22131	285108	THOC_M10	
22132	285109	ABBA_M12	
22133	285109	ACSA_M24	
22134	285109	ACSA_M25	
22135	285109	COCO_M01	0.26450272611747977
22136	285109	COCO_M02	0.3093630227086446
22137	285109	COCO_M03	0.2957588821667452
22138	285109	COCO_M04	0.2595805113040969
22139	285109	COCO_M05	0.2658675640193582
22140	285109	FAGR_M16	
22141	285109	FAGR_M17	
22142	285109	THOC_M07	
22143	285109	THOC_M09	0.1840688847939574
22144	285109	THOC_M10	
22145	285110	ABBA_M12	
22146	285110	ABBA_M14	
22147	285110	ACSA_M21	
22148	285110	ACSA_M24	
22149	285110	ACSA_M25	
22150	285110	COCO_M01	0.2780785467044874
22151	285110	COCO_M02	0.14479996536165557
22152	285110	COCO_M03	0.15444358816832324
22153	285110	COCO_M04	0.11397143372257088
22154	285110	COCO_M05	0.116473623208844
22155	285110	FAGR_M16	0.23286315001739125
22156	285110	FAGR_M17	
22157	285110	FAGR_M19	0.21076622611871945
22158	285110	THOC_M08	
22159	285110	THOC_M09	0.07734618746220016
22160	285110	THOC_M10	
22161	285111	ABBA_M12	
22162	285111	ABBA_M13	
22163	285111	ABBA_M14	0.04565846066934904
22164	285111	ACSA_M21	0.10019822062873632
22165	285111	ACSA_M22	
22166	285111	ACSA_M24	
22167	285111	ACSA_M25	0.030620421676298394
22168	285111	COCO_M01	0.0683610208307411
22169	285111	COCO_M02	0.11544884670733747
22170	285111	COCO_M03	0.08084914120479204
22171	285111	COCO_M04	0.047039116344196406
22172	285111	COCO_M05	0.10300160863280217
22173	285111	FAGR_M16	0.11910984190323949
22174	285111	FAGR_M17	
22175	285111	FAGR_M19	0.1732137277103886
22176	285111	FAGR_M20	
22177	285111	THOC_M07	
22178	285111	THOC_M09	0.10096569762357224
22179	285111	THOC_M10	0.08375375276450779
22180	285112	ABBA_M12	
22181	285112	ABBA_M13	
22182	285112	ABBA_M14	
22183	285112	ACSA_M21	
22184	285112	ACSA_M24	
22185	285112	ACSA_M25	
22186	285112	COCO_M01	0.07165297344569041
22187	285112	COCO_M02	0.17693843828590833
22188	285112	COCO_M03	0.16882803000979626
22189	285112	COCO_M04	0.005861328972041566
22190	285112	COCO_M05	0.10516986734940954
22191	285112	FAGR_M16	0.14902147365905438
22192	285112	FAGR_M17	0.025133573978909498
22193	285112	FAGR_M19	
22194	285112	FAGR_M20	
22195	285112	THOC_M07	
22196	285112	THOC_M09	0.21341325144787765
22197	285112	THOC_M10	
22198	285113	ABBA_M12	
22199	285113	ABBA_M13	
22200	285113	ACSA_M21	
22201	285113	ACSA_M22	
22202	285113	ACSA_M24	
22203	285113	ACSA_M25	
22204	285113	COCO_M01	0.1059095976234679
22205	285113	COCO_M02	0.10305335440146395
22206	285113	COCO_M03	0.06908314612095645
22207	285113	COCO_M04	0.1514503675132621
22208	285113	COCO_M05	0.1588290875494079
22209	285113	FAGR_M16	
22210	285113	FAGR_M17	
22211	285113	FAGR_M19	
22212	285113	THOC_M09	
22213	285114	ABBA_M12	
22214	285114	ACSA_M21	
22215	285114	ACSA_M24	
22216	285114	ACSA_M25	
22217	285114	COCO_M01	0.19559476377241478
22218	285114	COCO_M02	0.1554600622683469
