	corresponding_gene_call	sample_id	pN_gene_consensus
24037	285226	ABBA_M12	
24038	285226	ABBA_M14	
24039	285226	ACSA_M21	
24040	285226	ACSA_M24	
24041	285226	ACSA_M25	0.0012911448289649528
24042	285226	COCO_M01	0.0034405988002533146
24043	285226	COCO_M02	0.004138304371627893
24044	285226	COCO_M03	0.00338012877936054
24045	285226	COCO_M04	0.0013707766229428433
24046	285226	COCO_M05	0.0031898847978983486
24047	285226	FAGR_M16	0.0020079030336407366
24048	285226	FAGR_M17	0.0009893927791485805
24049	285226	FAGR_M19	
24050	285226	FAGR_M20	
24051	285226	THOC_M07	
24052	285226	THOC_M08	
24053	285226	THOC_M09	0.002284848533274439
24054	285226	THOC_M10	
24055	285227	ABBA_M13	
24056	285227	COCO_M01	
24057	285227	COCO_M02	0.0012227094474397595
24058	285227	COCO_M03	0.0011085640244483876
24059	285227	COCO_M04	
24060	285227	COCO_M05	
24061	285227	FAGR_M16	
24062	285227	FAGR_M17	
24063	285227	THOC_M07	
24064	285227	THOC_M09	
24065	285227	THOC_M10	
24066	285228	ABBA_M12	
24067	285228	ACSA_M25	
24068	285228	COCO_M01	
24069	285228	COCO_M02	
24070	285228	COCO_M03	
24071	285228	COCO_M04	
24072	285228	COCO_M05	
24073	285228	FAGR_M16	
24074	285228	FAGR_M17	
24075	285228	FAGR_M19	
24076	285228	THOC_M09	
24077	285229	COCO_M01	
24078	285229	COCO_M02	0.005995375067243734
24079	285229	COCO_M03	0.0056658648273766364
24080	285229	COCO_M04	
24081	285229	COCO_M05	
24082	285229	FAGR_M16	
24083	285229	FAGR_M17	
24084	285229	FAGR_M19	
24085	285229	THOC_M10	
24086	285230	ACSA_M24	
24087	285230	COCO_M01	
24088	285230	COCO_M02	
24089	285230	COCO_M03	
24090	285230	COCO_M04	
24091	285230	COCO_M05	
24092	285230	FAGR_M16	
24093	285230	FAGR_M17	
24094	285230	THOC_M09	
24095	285230	THOC_M10	
24096	285231	ABBA_M12	
24097	285231	ABBA_M14	
24098	285231	ACSA_M21	
24099	285231	ACSA_M24	0.0022498255949151293
24100	285231	ACSA_M25	
24101	285231	COCO_M01	0.002236377261131574
24102	285231	COCO_M02	0.0022420523613473965
24103	285231	COCO_M03	0.004055396699507417
24104	285231	COCO_M04	
24105	285231	COCO_M05	0.002671268000462877
24106	285231	FAGR_M16	0.0004929764463514609
24107	285231	FAGR_M17	0.0021020584603639457
24108	285231	FAGR_M19	
24109	285231	FAGR_M20	
24110	285231	THOC_M09	
24111	285231	THOC_M10	0.0007448330291520763
24112	285232	ACSA_M21	
24113	285232	ACSA_M24	
24114	285232	COCO_M01	
24115	285232	COCO_M02	
24116	285232	COCO_M03	
24117	285232	COCO_M04	
24118	285232	COCO_M05	
24119	285232	FAGR_M16	
24120	285232	FAGR_M17	
24121	285232	FAGR_M19	
24122	285232	THOC_M07	
24123	285232	THOC_M09	
24124	285233	ABBA_M12	
24125	285233	ABBA_M13	0.002482380464022071
24126	285233	ABBA_M14	
24127	285233	ACSA_M21	0.000375915102086069
24128	285233	ACSA_M24	
24129	285233	ACSA_M25	0.0005426643770050419
24130	285233	COCO_M01	0.001197011428655184
24131	285233	COCO_M02	0.0022324544031265166
24132	285233	COCO_M03	0.0013892392133038542
24133	285233	COCO_M04	0.00105543181046249
24134	285233	COCO_M05	0.004044003265771324
24135	285233	FAGR_M16	0.00018180407572152685
24136	285233	FAGR_M17	0.0004241740142834832
24137	285233	FAGR_M19	0.0021916172169611707
24138	285233	FAGR_M20	0.0014820679434898727
24139	285233	THOC_M07	0.0007939381400641357
24140	285233	THOC_M08	0.0010814674102146947
24141	285233	THOC_M09	0.0028128860567439872
24142	285233	THOC_M10	0.0
24143	285234	ABBA_M12	0.0029663358651245506
24144	285234	ACSA_M24	
24145	285234	ACSA_M25	0.005360154179715722
24146	285234	COCO_M01	0.0034473638000563794
24147	285234	COCO_M02	0.002935502680837195
24148	285234	COCO_M03	0.0031055688107675702
24149	285234	COCO_M04	
24150	285234	COCO_M05	0.004044328191598386
24151	285234	FAGR_M16	0.004953302521688428
24152	285234	FAGR_M17	0.0011450882195404384
24153	285234	FAGR_M18	
24154	285234	FAGR_M19	
24155	285234	THOC_M08	
24156	285234	THOC_M09	
24157	285234	THOC_M10	0.0023044237425838524
24158	285235	ABBA_M12	0.0004641909814323601
24159	285235	ABBA_M14	
24160	285235	ACSA_M21	
24161	285235	ACSA_M22	0.0
24162	285235	ACSA_M24	
24163	285235	ACSA_M25	
24164	285235	COCO_M01	0.0015444766715008425
24165	285235	COCO_M02	0.0015464577394553236
24166	285235	COCO_M03	0.0038691718019025732
24167	285235	COCO_M04	
24168	285235	COCO_M05	0.003607529280745446
24169	285235	FAGR_M16	0.0008841732979664002
24170	285235	FAGR_M17	0.0003315649867374001
24171	285235	FAGR_M19	0.0002456036938795556
24172	285235	THOC_M09	0.0003037563104303923
24173	285235	THOC_M10	
24174	285236	ABBA_M12	
24175	285236	ABBA_M13	
24176	285236	ACSA_M21	
24177	285236	ACSA_M24	
24178	285236	ACSA_M25	
24179	285236	COCO_M01	0.0003633917024920484
24180	285236	COCO_M02	0.0009621273117804606
24181	285236	COCO_M03	0.0023790622528419695
24182	285236	COCO_M04	0.00037647058823529403
24183	285236	COCO_M05	0.0006465563626580574
24184	285236	FAGR_M16	
24185	285236	FAGR_M17	
24186	285236	FAGR_M19	
24187	285236	THOC_M08	
24188	285236	THOC_M09	
24189	285237	ABBA_M11	
24190	285237	ABBA_M12	0.003393254001045044
24191	285237	ABBA_M14	
24192	285237	ACSA_M21	
24193	285237	ACSA_M22	
24194	285237	ACSA_M24	0.0024242987181868915
24195	285237	ACSA_M25	
24196	285237	COCO_M01	0.0017009600111379875
24197	285237	COCO_M02	0.002607699943246024
24198	285237	COCO_M03	0.0034815075504341436
24199	285237	COCO_M04	0.00015652844001348595
24200	285237	COCO_M05	0.0041356331034257555
24201	285237	FAGR_M16	0.002882802350024878
24202	285237	FAGR_M17	0.0010200802441060754
24203	285237	FAGR_M19	0.003035910773231978
24204	285237	FAGR_M20	
24205	285237	THOC_M07	0.004056874957224021
24206	285237	THOC_M09	0.0019556913209881235
24207	285237	THOC_M10	0.0018581986213142485
24208	285238	ACSA_M24	
24209	285238	ACSA_M25	
24210	285238	COCO_M01	
24211	285238	COCO_M02	0.00487906166021714
24212	285238	COCO_M03	0.004348200350635207
24213	285238	COCO_M04	
24214	285238	COCO_M05	
24215	285238	FAGR_M16	
24216	285238	FAGR_M17	
24217	285238	FAGR_M19	
24218	285238	THOC_M07	
24219	285238	THOC_M09	
24220	285239	ABBA_M12	
24221	285239	ACSA_M21	
24222	285239	ACSA_M24	0.003348063771308724
24223	285239	ACSA_M25	
24224	285239	COCO_M01	0.0011070141178503557
24225	285239	COCO_M02	0.0016489327943857459
24226	285239	COCO_M03	0.0030043451872198553
24227	285239	COCO_M04	0.0015173024886619157
24228	285239	COCO_M05	0.004341925060190617
24229	285239	FAGR_M16	
24230	285239	FAGR_M17	0.00032639527856571194
24231	285239	FAGR_M19	
24232	285239	FAGR_M20	
24233	285239	THOC_M09	0.0004655011896141513
24234	285239	THOC_M10	
24235	285240	ABBA_M12	0.0021222606689734642
24236	285240	ACSA_M22	
24237	285240	ACSA_M24	
24238	285240	ACSA_M25	0.0016579052435453762
24239	285240	COCO_M01	0.0043162494158801735
24240	285240	COCO_M02	0.005516534349597364
24241	285240	COCO_M03	0.0060980447578097025
24242	285240	COCO_M04	0.0022919894533028197
24243	285240	COCO_M05	0.007139371689362761
24244	285240	FAGR_M16	0.003963766246501618
24245	285240	FAGR_M17	0.0017362455205422783
24246	285240	FAGR_M19	
24247	285240	THOC_M09	0.0025750911075117394
24248	285240	THOC_M10	
24249	285241	ABBA_M12	
24250	285241	ACSA_M21	0.0023258990419325306
24251	285241	ACSA_M24	
24252	285241	ACSA_M25	
24253	285241	COCO_M01	0.0017621650213172622
24254	285241	COCO_M02	0.0034305722818846873
24255	285241	COCO_M03	0.0036358331834993487
24256	285241	COCO_M04	
24257	285241	COCO_M05	0.009812915848468601
24258	285241	FAGR_M16	0.0005681602969584498
24259	285241	FAGR_M17	
24260	285241	FAGR_M19	
24261	285241	THOC_M07	
24262	285241	THOC_M08	
24263	285241	THOC_M09	0.0019433658533297422
24264	285241	THOC_M10	0.0024300039001186736
24265	285242	ABBA_M12	
24266	285242	ACSA_M21	
24267	285242	ACSA_M24	0.0021343332819574504
24268	285242	ACSA_M25	
24269	285242	COCO_M01	0.0025048029819358616
24270	285242	COCO_M02	0.004167074467599149
24271	285242	COCO_M03	0.004264492215805848
24272	285242	COCO_M04	0.0023967499912351414
24273	285242	COCO_M05	0.004752372711425729
24274	285242	FAGR_M16	0.0018117153018811312
24275	285242	FAGR_M17	0.00253968263563061
24276	285242	FAGR_M19	0.0009520560426846573
24277	285242	THOC_M07	
24278	285242	THOC_M09	0.0011876380464887974
24279	285242	THOC_M10	0.0028985670065369016
24280	285243	ABBA_M12	
24281	285243	ABBA_M14	
24282	285243	ACSA_M24	
24283	285243	ACSA_M25	
24284	285243	COCO_M01	0.004209147645758874
24285	285243	COCO_M02	0.004120685494418217
24286	285243	COCO_M03	
24287	285243	COCO_M04	
24288	285243	COCO_M05	
24289	285243	FAGR_M16	
24290	285243	FAGR_M17	
24291	285243	FAGR_M19	
24292	285243	FAGR_M20	
24293	285243	THOC_M09	
24294	285243	THOC_M10	
24295	285244	ABBA_M12	
24296	285244	COCO_M01	
24297	285244	COCO_M02	
24298	285244	COCO_M03	
24299	285244	FAGR_M16	
24300	285244	FAGR_M17	
24301	285244	THOC_M07	0.0
24302	285244	THOC_M09	
24303	285245	ABBA_M12	
24304	285245	ABBA_M14	
24305	285245	ACSA_M21	
24306	285245	ACSA_M22	
24307	285245	ACSA_M24	0.0003766417718259047
24308	285245	ACSA_M25	0.0009652672326646874
24309	285245	COCO_M01	0.00370768932570121
24310	285245	COCO_M02	0.004997903218403473
24311	285245	COCO_M03	0.005766944333013529
24312	285245	COCO_M04	0.0016586253319720355
24313	285245	COCO_M05	0.005091919956139259
24314	285245	FAGR_M16	0.0006349921429179001
24315	285245	FAGR_M17	0.0016424042967944706
24316	285245	FAGR_M19	0.0006784252889068698
24317	285245	FAGR_M20	
24318	285245	THOC_M06	
24319	285245	THOC_M07	0.0013367563739376661
24320	285245	THOC_M08	
24321	285245	THOC_M09	0.0020675364938210327
24322	285245	THOC_M10	0.0030695554590122634
24323	285246	ABBA_M12	
24324	285246	COCO_M01	0.0023917318708195972
24325	285246	COCO_M02	0.004457794775131844
24326	285246	COCO_M03	0.0018088256999638926
24327	285246	COCO_M04	0.0026940974901126747
24328	285246	COCO_M05	0.002089844558513064
24329	285246	FAGR_M16	
24330	285246	FAGR_M17	
24331	285246	FAGR_M19	
24332	285246	THOC_M09	0.002048175039246471
24333	285246	THOC_M10	
24334	285247	ABBA_M12	0.0022551740221582093
24335	285247	ABBA_M13	0.0017609079602475034
24336	285247	ABBA_M14	0.0014794699887500187
24337	285247	ABBA_M15	
24338	285247	ACSA_M21	0.001821836735134745
24339	285247	ACSA_M22	0.0008362996955011392
24340	285247	ACSA_M23	
24341	285247	ACSA_M24	0.0010769568212351723
24342	285247	ACSA_M25	0.0022233268408852255
24343	285247	COCO_M01	0.0017133658006107813
24344	285247	COCO_M02	0.002585989501322969
24345	285247	COCO_M03	0.003080968812374491
24346	285247	COCO_M04	0.001399229638707412
24347	285247	COCO_M05	0.0034655333399244022
24348	285247	FAGR_M16	0.0018969222512951309
24349	285247	FAGR_M17	0.0012005672059012752
24350	285247	FAGR_M18	0.0008911682733357935
24351	285247	FAGR_M19	0.0012669215973841624
24352	285247	FAGR_M20	
24353	285247	THOC_M07	0.004143083063474409
24354	285247	THOC_M08	0.002348600813776444
24355	285247	THOC_M09	0.003326122029158094
24356	285247	THOC_M10	0.00395715783749301
24357	285248	ABBA_M14	
24358	285248	ACSA_M25	
24359	285248	COCO_M01	0.007120975497486628
24360	285248	COCO_M02	0.005506973765844816
24361	285248	COCO_M03	0.006058343482580037
24362	285248	COCO_M04	0.006379680604715365
24363	285248	COCO_M05	0.005489315130840293
24364	285248	FAGR_M16	
24365	285248	FAGR_M17	
24366	285248	FAGR_M19	
24367	285248	FAGR_M20	
24368	285248	THOC_M07	
24369	285248	THOC_M09	
24370	285248	THOC_M10	
24371	285249	ABBA_M12	
24372	285249	ABBA_M13	
24373	285249	ABBA_M14	
24374	285249	ACSA_M21	0.0038250857885408648
24375	285249	ACSA_M24	
24376	285249	ACSA_M25	
24377	285249	COCO_M01	0.0025909165707452718
24378	285249	COCO_M02	0.005403637139101121
24379	285249	COCO_M03	0.00644288375154947
24380	285249	COCO_M04	0.0022435452266016034
24381	285249	COCO_M05	0.005794175010408117
24382	285249	FAGR_M16	0.001362910088092955
24383	285249	FAGR_M17	
24384	285249	FAGR_M19	
24385	285249	FAGR_M20	0.0006212922879589563
24386	285249	THOC_M08	
24387	285249	THOC_M09	0.001475778758760499
24388	285249	THOC_M10	
24389	285250	ABBA_M12	0.0008606777837547055
24390	285250	ABBA_M13	
24391	285250	ACSA_M21	0.0009856459330143525
24392	285250	ACSA_M24	0.002722727704216799
24393	285250	ACSA_M25	0.0018851736498795293
24394	285250	COCO_M01	0.003618213745399888
24395	285250	COCO_M02	0.004059763750412669
24396	285250	COCO_M03	0.004006401885291001
24397	285250	COCO_M04	0.0024315497102578403
24398	285250	COCO_M05	0.002615121868984082
24399	285250	FAGR_M16	0.0028153929994501163
24400	285250	FAGR_M17	0.001532333765305899
24401	285250	FAGR_M19	0.0037292777152916953
24402	285250	FAGR_M20	0.0017520940597863647
24403	285250	THOC_M07	
24404	285250	THOC_M09	0.0031346119469184437
24405	285250	THOC_M10	0.0008034728429465259
24406	285251	ACSA_M21	
24407	285251	ACSA_M24	
24408	285251	COCO_M01	
24409	285251	COCO_M02	
24410	285251	COCO_M03	
24411	285251	COCO_M04	
24412	285251	COCO_M05	
24413	285251	FAGR_M16	
24414	285251	FAGR_M19	
24415	285251	THOC_M07	
24416	285251	THOC_M09	
24417	285251	THOC_M10	
24418	285252	ABBA_M12	0.0005512003919647247
24419	285252	ABBA_M14	0.0011781004926947913
24420	285252	ACSA_M21	0.000883139061621479
24421	285252	ACSA_M24	
24422	285252	ACSA_M25	0.0020276571868958456
24423	285252	COCO_M01	0.002347612875107802
24424	285252	COCO_M02	0.0027705323750030616
24425	285252	COCO_M03	0.004209120221071869
24426	285252	COCO_M04	0.0009523335608128629
24427	285252	COCO_M05	0.004347583775659758
24428	285252	FAGR_M16	0.0024924705679969686
24429	285252	FAGR_M17	0.0010716851794314152
24430	285252	FAGR_M19	
24431	285252	FAGR_M20	
24432	285252	THOC_M07	
24433	285252	THOC_M09	0.0017077332859518918
24434	285252	THOC_M10	
24435	285253	ABBA_M12	
24436	285253	ACSA_M22	
24437	285253	ACSA_M24	
24438	285253	ACSA_M25	
24439	285253	COCO_M01	0.0008339844800488729
24440	285253	COCO_M02	0.003492347359649002
24441	285253	COCO_M03	0.003988749515010731
24442	285253	COCO_M04	
24443	285253	COCO_M05	0.0025677985519172992
24444	285253	FAGR_M16	0.0012920643735963332
24445	285253	FAGR_M17	0.00023537103628636894
24446	285253	FAGR_M19	
24447	285253	FAGR_M20	
24448	285253	THOC_M07	
24449	285253	THOC_M09	0.0006075456498388851
24450	285254	ABBA_M12	0.0018512775773199307
24451	285254	ACSA_M21	
24452	285254	ACSA_M22	
24453	285254	ACSA_M24	
24454	285254	ACSA_M25	0.0011046759268813545
24455	285254	COCO_M01	0.0024224278067232394
24456	285254	COCO_M02	0.0029553580737501435
24457	285254	COCO_M03	0.0022783852216318253
24458	285254	COCO_M04	0.0016140396633955558
24459	285254	COCO_M05	0.0026701851535833477
24460	285254	FAGR_M16	0.002234165401066151
24461	285254	FAGR_M17	0.0019090376002370566
24462	285254	FAGR_M19	
24463	285254	THOC_M09	0.0016013116597159525
24464	285254	THOC_M10	0.0028045664376859366
24465	285255	ABBA_M12	
24466	285255	ACSA_M22	
24467	285255	ACSA_M24	
24468	285255	ACSA_M25	
24469	285255	COCO_M01	0.004954027783107054
24470	285255	COCO_M02	0.005992439683666293
24471	285255	COCO_M03	0.0046804883612993654
24472	285255	COCO_M04	
24473	285255	COCO_M05	0.002474504846768606
24474	285255	FAGR_M16	
24475	285255	FAGR_M17	0.0023684810508210067
24476	285255	FAGR_M19	
24477	285255	THOC_M07	0.0008490508824064545
24478	285255	THOC_M09	0.001855578789220829
24479	285255	THOC_M10	
24480	285256	ABBA_M12	
24481	285256	ACSA_M22	
24482	285256	ACSA_M25	
24483	285256	COCO_M01	
24484	285256	COCO_M02	0.002652650110476558
24485	285256	COCO_M03	0.00536885167971062
24486	285256	COCO_M04	
24487	285256	COCO_M05	0.001778414653649172
24488	285256	FAGR_M16	
24489	285256	FAGR_M19	
24490	285256	THOC_M09	
24491	285257	ABBA_M12	
24492	285257	ACSA_M24	
24493	285257	ACSA_M25	
24494	285257	COCO_M01	0.004393298839581975
24495	285257	COCO_M02	0.0026482964764853612
24496	285257	COCO_M03	0.005052214298496291
24497	285257	COCO_M04	
24498	285257	COCO_M05	0.0024817249267827667
24499	285257	FAGR_M16	
24500	285257	FAGR_M17	0.001824837549770469
24501	285257	FAGR_M19	
24502	285257	THOC_M07	
24503	285257	THOC_M09	
24504	285258	ABBA_M12	
24505	285258	ABBA_M14	
24506	285258	ACSA_M21	
24507	285258	ACSA_M22	
24508	285258	ACSA_M24	
24509	285258	ACSA_M25	
24510	285258	COCO_M01	0.0027578998367071257
24511	285258	COCO_M02	0.0021750872511001394
24512	285258	COCO_M03	0.002629065178115702
24513	285258	COCO_M04	0.0019759904546229386
24514	285258	COCO_M05	0.0021324890557602267
24515	285258	FAGR_M16	
24516	285258	FAGR_M17	0.002299935923469483
24517	285258	FAGR_M19	0.0024249255018485853
24518	285258	FAGR_M20	
24519	285258	THOC_M07	
24520	285258	THOC_M08	
24521	285258	THOC_M09	
24522	285259	ABBA_M12	
24523	285259	ABBA_M14	
24524	285259	ACSA_M21	
24525	285259	ACSA_M24	
24526	285259	ACSA_M25	
24527	285259	COCO_M01	0.00850336355233205
24528	285259	COCO_M02	0.006244412452627354
24529	285259	COCO_M03	0.006139246386784665
24530	285259	COCO_M04	0.0036531908972597905
24531	285259	COCO_M05	0.003118353421021851
24532	285259	FAGR_M16	
24533	285259	FAGR_M17	
24534	285259	FAGR_M19	
24535	285259	THOC_M09	
24536	285260	ACSA_M25	
24537	285260	COCO_M01	
24538	285260	COCO_M02	0.0018039963019122096
24539	285260	COCO_M03	0.0016539024742827171
24540	285260	COCO_M04	
24541	285260	COCO_M05	
24542	285260	FAGR_M16	
24543	285260	FAGR_M17	
24544	285260	FAGR_M20	
24545	285260	THOC_M09	
24546	285261	ABBA_M12	
24547	285261	ACSA_M23	
24548	285261	ACSA_M24	
24549	285261	ACSA_M25	
24550	285261	COCO_M01	0.004845929375701724
24551	285261	COCO_M02	0.006286539785370276
24552	285261	COCO_M03	0.006005325482079722
24553	285261	COCO_M04	
24554	285261	COCO_M05	0.007439155965097493
24555	285261	FAGR_M16	0.0035958165431674077
24556	285261	FAGR_M17	
24557	285261	FAGR_M19	
24558	285261	THOC_M08	
24559	285261	THOC_M09	
24560	285261	THOC_M10	
24561	285262	ABBA_M12	
24562	285262	ABBA_M13	
24563	285262	ACSA_M21	
24564	285262	ACSA_M22	
24565	285262	ACSA_M24	
24566	285262	ACSA_M25	
24567	285262	COCO_M01	0.0028632811926132293
24568	285262	COCO_M02	0.004377563141776345
24569	285262	COCO_M03	0.0061761088429261755
24570	285262	COCO_M04	0.0010737824458241303
24571	285262	COCO_M05	0.007900984508270653
24572	285262	FAGR_M16	0.0008387148725855607
24573	285262	FAGR_M17	0.00030547914929746105
24574	285262	FAGR_M19	0.0
24575	285262	THOC_M06	
24576	285262	THOC_M07	0.0005655650649863979
24577	285262	THOC_M08	
24578	285262	THOC_M09	0.0002520038863249918
24579	285262	THOC_M10	
24580	285263	ABBA_M12	
24581	285263	ACSA_M21	
24582	285263	ACSA_M22	
24583	285263	ACSA_M24	
24584	285263	ACSA_M25	
24585	285263	COCO_M01	0.0026913360456658135
24586	285263	COCO_M02	0.003797849011185651
24587	285263	COCO_M03	0.004771978765455781
24588	285263	COCO_M04	
24589	285263	COCO_M05	0.007773858461531981
24590	285263	FAGR_M16	
24591	285263	FAGR_M17	0.0014202615104925067
24592	285263	FAGR_M19	
24593	285263	THOC_M07	
24594	285263	THOC_M09	0.002048914393780415
24595	285263	THOC_M10	
24596	285264	ACSA_M21	
24597	285264	ACSA_M24	
24598	285264	ACSA_M25	
24599	285264	COCO_M01	
24600	285264	COCO_M02	
24601	285264	COCO_M03	
24602	285264	COCO_M04	
24603	285264	COCO_M05	
24604	285264	FAGR_M16	
24605	285264	FAGR_M17	
24606	285264	THOC_M09	
24607	285264	THOC_M10	0.007632999430431669
24608	285265	ABBA_M12	
24609	285265	ACSA_M21	
24610	285265	ACSA_M24	
24611	285265	ACSA_M25	
24612	285265	COCO_M01	
24613	285265	COCO_M02	
24614	285265	COCO_M03	0.0011469004249532416
24615	285265	COCO_M04	0.0
24616	285265	COCO_M05	
24617	285265	FAGR_M16	
24618	285265	FAGR_M17	
24619	285265	THOC_M09	
24620	285265	THOC_M10	
24621	285266	ABBA_M12	0.00155838251582932
24622	285266	ABBA_M13	
24623	285266	ABBA_M14	0.003225761193653743
24624	285266	ACSA_M21	0.00047463175122749464
24625	285266	ACSA_M22	
24626	285266	ACSA_M24	0.0007387865816671033
24627	285266	ACSA_M25	0.00030687397708674223
24628	285266	COCO_M01	0.0021770551655535433
24629	285266	COCO_M02	0.0029324104416096667
24630	285266	COCO_M03	0.004703474275622441
24631	285266	COCO_M04	0.0009465065597731404
24632	285266	COCO_M05	0.008159403620233516
24633	285266	FAGR_M16	0.0011377404851240997
24634	285266	FAGR_M17	0.003122018787082925
24635	285266	FAGR_M19	0.0008807712937875617
24636	285266	FAGR_M20	
24637	285266	THOC_M07	
24638	285266	THOC_M08	0.001735482193747328
24639	285266	THOC_M09	0.004541974403421249
24640	285266	THOC_M10	0.005877056439205851
24641	285267	ABBA_M12	
24642	285267	ABBA_M13	
24643	285267	ACSA_M24	
24644	285267	ACSA_M25	
24645	285267	COCO_M01	0.009121030489980473
24646	285267	COCO_M02	0.007484199684991026
24647	285267	COCO_M03	0.008756385086651426
24648	285267	COCO_M04	
24649	285267	COCO_M05	0.009004448284822789
24650	285267	FAGR_M16	0.0011663954914772332
24651	285267	FAGR_M17	0.0017141160281613254
24652	285267	THOC_M07	
24653	285267	THOC_M09	0.003721062410735335
24654	285268	ABBA_M12	
24655	285268	ACSA_M21	0.004148662614534246
24656	285268	ACSA_M24	
24657	285268	ACSA_M25	
24658	285268	COCO_M01	0.005716156897488629
24659	285268	COCO_M02	0.006217688261945167
24660	285268	COCO_M03	0.006843348692687727
24661	285268	COCO_M04	
24662	285268	COCO_M05	0.005277470100235572
24663	285268	FAGR_M16	0.0042679857246997735
24664	285268	FAGR_M17	0.0039073074209387
24665	285268	FAGR_M19	
24666	285268	THOC_M07	
24667	285268	THOC_M09	0.0035285039180346194
24668	285269	ABBA_M12	0.0018200478706810377
24669	285269	ABBA_M13	
24670	285269	ABBA_M14	0.001796002272051061
24671	285269	ACSA_M21	0.0010150881474122993
24672	285269	ACSA_M22	
24673	285269	ACSA_M24	0.0007532262441515615
24674	285269	ACSA_M25	0.002113749584740354
24675	285269	COCO_M01	0.0030313910973659183
24676	285269	COCO_M02	0.004070426640778582
24677	285269	COCO_M03	0.004097461526155947
24678	285269	COCO_M04	0.0016086716268953645
24679	285269	COCO_M05	0.005190902315123141
24680	285269	FAGR_M16	0.0018884736250095535
24681	285269	FAGR_M17	0.0023427835779639312
24682	285269	FAGR_M19	0.0002429832391153418
24683	285269	FAGR_M20	
24684	285269	THOC_M07	0.001699142693594619
24685	285269	THOC_M09	0.001891363711271627
24686	285269	THOC_M10	0.0009246934652907155
24687	285270	ABBA_M12	
24688	285270	ACSA_M21	
24689	285270	ACSA_M24	
24690	285270	COCO_M01	
24691	285270	COCO_M02	
24692	285270	COCO_M03	
24693	285270	COCO_M04	
24694	285270	COCO_M05	
24695	285270	FAGR_M16	
24696	285270	FAGR_M17	
24697	285270	FAGR_M19	
24698	285270	THOC_M09	
24699	285270	THOC_M10	
24700	285271	ABBA_M12	0.0017132908922534672
24701	285271	ACSA_M21	
24702	285271	ACSA_M24	0.001604879946642948
24703	285271	ACSA_M25	0.0007105009633911349
24704	285271	COCO_M01	0.003927768964040935
24705	285271	COCO_M02	0.002485174042371212
24706	285271	COCO_M03	0.00411437816226564
24707	285271	COCO_M04	0.0008858071166809666
24708	285271	COCO_M05	0.005904047316395037
24709	285271	FAGR_M16	0.000546415360679215
24710	285271	FAGR_M17	0.0009166737504250229
24711	285271	FAGR_M19	0.002091256381483362
24712	285271	FAGR_M20	
24713	285271	THOC_M07	0.0009600226363232117
24714	285271	THOC_M09	0.002925530128526774
24715	285271	THOC_M10	0.0016663265082701452
24716	285272	ABBA_M12	0.008864265927977838
24717	285272	ABBA_M13	
24718	285272	COCO_M01	0.0036885123332954586
24719	285272	COCO_M02	0.006742288523256989
24720	285272	COCO_M03	0.005464311441925611
24721	285272	COCO_M04	
24722	285272	COCO_M05	0.00624676326436452
24723	285272	FAGR_M16	0.002826551272895967
24724	285272	FAGR_M17	
24725	285272	THOC_M09	
24726	285272	THOC_M10	0.0022835428652603165
24727	285273	ABBA_M12	
24728	285273	ACSA_M21	
24729	285273	ACSA_M24	
24730	285273	ACSA_M25	0.013197980880907685
24731	285273	COCO_M01	0.005314425623079795
24732	285273	COCO_M02	0.005588299166063595
24733	285273	COCO_M03	0.006912134945976655
24734	285273	COCO_M04	
24735	285273	COCO_M05	
24736	285273	FAGR_M16	
24737	285273	FAGR_M17	
24738	285273	FAGR_M19	
24739	285273	THOC_M09	
24740	285273	THOC_M10	
24741	285274	ABBA_M12	0.00029661854854656783
24742	285274	ABBA_M13	
24743	285274	ABBA_M14	0.0024402679079073954
24744	285274	ACSA_M21	0.0002142245072836323
24745	285274	ACSA_M24	0.0008789197092538957
24746	285274	ACSA_M25	
24747	285274	COCO_M01	0.0030914116066156168
24748	285274	COCO_M02	0.0036185171904828976
24749	285274	COCO_M03	0.005527588401278709
24750	285274	COCO_M04	0.0010192463919970302
24751	285274	COCO_M05	0.006854890237359102
24752	285274	FAGR_M16	0.001413187835921021
24753	285274	FAGR_M17	0.0023269325385854183
24754	285274	FAGR_M19	0.003496883365135278
24755	285274	FAGR_M20	0.001285347043701794
24756	285274	THOC_M07	
24757	285274	THOC_M08	
24758	285274	THOC_M09	0.00275510549597309
24759	285274	THOC_M10	0.0019491967064826597
24760	285275	ABBA_M12	
24761	285275	ABBA_M14	0.002370618735146203
24762	285275	ACSA_M22	
24763	285275	ACSA_M25	0.001161280519790612
24764	285275	COCO_M01	0.009160466491796826
24765	285275	COCO_M02	0.007505010608295056
24766	285275	COCO_M03	0.010223435383298769
24767	285275	COCO_M04	0.004168881958123264
24768	285275	COCO_M05	0.009280118710531035
24769	285275	FAGR_M16	0.004067581795139193
24770	285275	FAGR_M17	0.003366172403218171
24771	285275	FAGR_M19	0.002172788411795145
24772	285275	THOC_M07	0.0
24773	285275	THOC_M08	0.0015381346537580425
24774	285275	THOC_M09	0.004770790285153833
24775	285275	THOC_M10	0.002356053717082989
24776	285276	ABBA_M12	0.0006116436988216474
24777	285276	ABBA_M13	
24778	285276	ABBA_M14	0.0004493708807669246
24779	285276	ACSA_M21	
24780	285276	ACSA_M24	0.0011833433193529014
24781	285276	ACSA_M25	0.000925627198844691
24782	285276	COCO_M01	0.0011138083659140727
